,Gene,StatisticsValue,P-value,Adj P-value,Group12_PT_1,Group12_PT_0.99,Group12_PT_0.98,Group12_PT_0.97,Group12_PT_0.96,Group12_PT_0.95,Group12_PT_0.94,Group12_PT_0.93,Group12_PT_0.92,Group12_PT_0.91,Group12_PT_0.9,Group12_PT_0.89,Group12_PT_0.88,Group12_PT_0.87,Group12_PT_0.86,Group12_PT_0.85,Group12_PT_0.84,Group12_PT_0.83,Group12_PT_0.82,Group12_PT_0.81,Group12_PT_0.8,Group12_PT_0.79,Group12_PT_0.78,Group12_PT_0.77,Group12_PT_0.76,Group12_PT_0.75,Group12_PT_0.74,Group12_PT_0.73,Group12_PT_0.72,Group12_PT_0.71,Group12_PT_0.7,Group12_PT_0.69,Group12_PT_0.68,Group12_PT_0.67,Group12_PT_0.66,Group12_PT_0.65,Group12_PT_0.64,Group12_PT_0.63,Group12_PT_0.62,Group12_PT_0.61,Group12_PT_0.6,Group12_PT_0.59,Group12_PT_0.58,Group12_PT_0.57,Group12_PT_0.56,Group12_PT_0.55,Group12_PT_0.54,Group12_PT_0.53,Group12_PT_0.52,Group12_PT_0.51,Group12_PT_0.5,Group12_PT_0.49,Group12_PT_0.48,Group12_PT_0.47,Group12_PT_0.46,Group12_PT_0.45,Group12_PT_0.44,Group12_PT_0.43,Group12_PT_0.42,Group12_PT_0.41,Group12_PT_0.4,Group12_PT_0.39,Group12_PT_0.38,Group12_PT_0.37,Group12_PT_0.36,Group12_PT_0.35,Group12_PT_0.34,Group12_PT_0.33,Group12_PT_0.32,Group12_PT_0.31,Group12_PT_0.3,Group12_PT_0.29,Group12_PT_0.28,Group12_PT_0.27,Group12_PT_0.26,Group12_PT_0.25,Group12_PT_0.24,Group12_PT_0.23,Group12_PT_0.22,Group12_PT_0.21,Group12_PT_0.2,Group12_PT_0.19,Group12_PT_0.18,Group12_PT_0.17,Group12_PT_0.16,Group12_PT_0.15,Group12_PT_0.14,Group12_PT_0.13,Group12_PT_0.12,Group12_PT_0.11,Group12_PT_0.1,Group12_PT_0.09,Group12_PT_0.08,Group12_PT_0.07,Group12_PT_0.06,Group12_PT_0.05,Group12_PT_0.04,Group12_PT_0.03,Group12_PT_0.02,Group12_PT_0.01,Group12_PT_0,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
0,Tmsb10,35.801,3.1793e-07,0.0088919,0.7046419,0.68212664,0.6596361,0.63719488,0.61482779,0.59255949,0.57041469,0.5484181,0.5265944,0.50496821,0.48356436,0.46240749,0.44152,0.4209335,0.40066577,0.3807438,0.3611923,0.34204,0.32329962,0.3050078,0.2871852,0.2698566,0.2530466,0.23678,0.2210815,0.2059757,0.1914874,0.1776413,0.164462,0.15197422,0.1402027,0.1291722,0.1189073,0.1094328,0.1007733,0.0929535,0.08599822,0.07993206,0.0747797,0.070566,0.0673154,0.0650528,0.0638018,0.0635595,0.0642937,0.06597,0.0685562,0.07201713,0.0763195,0.0814296,0.0873137,0.09393796,0.1012687,0.1092723,0.1179148,0.12716261,0.13698193,0.14733903,0.15820018,0.16953163,0.18129964,0.1934705,0.2060053,0.21880346,0.23172,0.24461953,0.25735129,0.2697747,0.2817468,0.2931244,0.30376434,0.3135236,0.3222592,0.3298279,0.33608666,0.34089239,0.344102,0.34557,0.34516048,0.34272318,0.33811739,0.3312424,0.3221699,0.3110156,0.2978951,0.2829242,0.2662183,0.2478933,0.2280648,0.2068484,0.1843597,0.16071451,0.13602839,0.11041701,0.083996,0.0568811,0.0291879,0.0010321,-0.0274707,-0.0562048,-0.0850545,-0.0850545,-0.093369,-0.1016755,-0.10996639,-0.11823368,-0.12646952,-0.1346661,-0.14281546,-0.1509098,-0.15894134,-0.1669021,-0.17478427,-0.18257999,-0.19028139,-0.19788062,-0.20537,-0.21274112,-0.2199867,-0.2270986,-0.23406908,-0.2408902,-0.2475529,-0.25404291,-0.26034484,-0.2664433,-0.27232,-0.277968,-0.28336344,-0.2884937,-0.29334335,-0.29789699,-0.3021392,-0.3060545,-0.3096276,-0.312843,-0.31568522,-0.31813893,-0.3201887,-0.321819,-0.3230149,-0.32377926,-0.3241416,-0.3241339,-0.3237879,-0.32313554,-0.3222085,-0.3210388,-0.3196582,-0.3180984,-0.3163914,-0.3145691,-0.31266312,-0.3107054,-0.308728,-0.306762,-0.3048404,-0.302994,-0.301255,-0.2996558,-0.298227,-0.29698,-0.295913,-0.29502005,-0.2942974,-0.2937404,-0.2933445,-0.2931053,-0.293018,-0.293079,-0.29328298,-0.2936257,-0.294103,-0.29471,-0.2954417,-0.296295,-0.297264,-0.2983455,-0.299534,-0.300826,-0.3022162,-0.3037,-0.305274,-0.3069329,-0.3086723,-0.310488,-0.312375,-0.314329,-0.3163459,-0.318421,-0.32054983,-0.322728,-0.3249507,-0.32721378,-0.32951269,-0.3318429,-0.33420003,-0.3365795,-0.3389769,-0.34138771,-0.343807,-0.3462317
1,Psmb8,34.94,4.7787e-07,0.013362,0.6572117,0.65245251,0.6477002,0.64296162,0.63824364,0.63355314,0.62889698,0.624282,0.6197151,0.61520321,0.61075308,0.60637164,0.60207,0.59784226,0.59370806,0.58967,0.585735,0.58191,0.57820145,0.5746167,0.5711624,0.5678455,0.5646728,0.5616512,0.5587876,0.5560888,0.5535617,0.5512132,0.5490501,0.54707925,0.5453076,0.543742,0.5423893,0.5412564,0.5403502,0.5396774,0.53924503,0.53905989,0.5391289,0.5394588,0.5400566,0.5409292,0.5420826,0.543504,0.5451596,0.54701,0.5490339,0.5511829,0.5534267,0.5557303,0.558059,0.56037789,0.5626521,0.5648467,0.566927,0.56885796,0.57060482,0.57213271,0.57340675,0.5743921,0.57505389,0.5753573,0.5752694,0.57478323,0.57391,0.57265577,0.57103508,0.5690568,0.5667312,0.5640685,0.56107901,0.557773,0.5541609,0.5502527,0.54605892,0.54158972,0.5368554,0.53187,0.52663251,0.52116449,0.51547246,0.5095668,0.503458,0.4971569,0.4906741,0.4840203,0.4772062,0.4702425,0.4631399,0.455909,0.4485605,0.44110522,0.43355373,0.42591674,0.4182,0.410429,0.4025997,0.3947276,0.3868234,0.3788979,0.3709617,0.3709617,0.3652215,0.3594479,0.35360761,0.34766724,0.3415934,0.3353528,0.32891192,0.3222375,0.31529624,0.3080547,0.30047948,0.29253727,0.2841947,0.2754184,0.26618,0.25643116,0.2461535,0.2353086,0.22386323,0.2117839,0.1990601,0.18577069,0.17201654,0.1578985,0.14352,0.12897431,0.11436987,0.099805,0.08538062,0.07119755,0.05735666,0.0439588,0.0311049,0.0188958,0.00743232,-0.00318464,-0.0128542,-0.0214755,-0.0289491,-0.03524987,-0.0404635,-0.0446846,-0.0480081,-0.0505286,-0.0523409,-0.0535397,-0.0542197,-0.0544757,-0.0544025,-0.0540946,-0.05364697,-0.0531542,-0.052711,-0.052412,-0.0523527,-0.052627,-0.05333,-0.0545557,-0.056397,-0.05889,-0.06202,-0.06577269,-0.0701307,-0.0750784,-0.0806,-0.0866796,-0.093301,-0.1004486,-0.10810623,-0.116258,-0.124888,-0.13398,-0.1435188,-0.153488,-0.163871,-0.1746531,-0.185818,-0.1973487,-0.2092305,-0.221447,-0.233982,-0.2468207,-0.2599458,-0.273342,-0.286993,-0.3008834,-0.3149969,-0.3293175,-0.34382949,-0.358517,-0.3733635,-0.38835367,-0.40347136,-0.4187006,-0.43402555,-0.4494302,-0.4648985,-0.48041474,-0.495963,-0.5115268
2,Ly6c1,32.93,1.2348e-06,0.034508,1.2365362,1.21117895,1.1858668,1.16064497,1.13555845,1.1106524,1.08597194,1.0615622,1.0374682,1.01373525,0.99040831,0.96753255,0.94515,0.92331501,0.90206347,0.8814436,0.8615004,0.84228,0.82382494,0.8061828,0.7893979,0.7735153,0.7585802,0.7446377,0.7317329,0.7199109,0.7092168,0.6996958,0.691393,0.68435346,0.6786223,0.6742447,0.6712657,0.6697305,0.6696842,0.6711718,0.67423856,0.67892954,0.6852899,0.6933647,0.703199,0.7148381,0.7283225,0.7435712,0.7603696,0.7785,0.7977305,0.81785036,0.8386348,0.8598624,0.881312,0.90276219,0.9239917,0.9447793,0.9649036,0.98414338,1.00227724,1.01908393,1.03434215,1.04783058,1.05932793,1.0686129,1.075477,1.07986955,1.0818,1.0814619,1.07877574,1.073844,1.0667238,1.0574719,1.04614558,1.0328017,1.0174972,1.0002893,0.98123475,0.96039072,0.93781415,0.91356,0.88769147,0.86025935,0.83132272,0.8009411,0.7691843,0.7361246,0.7018344,0.6663862,0.6298523,0.592305,0.5538168,0.5144601,0.4743072,0.43343042,0.39190227,0.34979508,0.30718,0.2641331,0.2207231,0.1770235,0.1331068,0.0890453,0.0449115,0.0449115,0.0505683,0.0562305,0.06190333,0.06759227,0.07330263,0.0790398,0.08480905,0.0906158,0.09646544,0.1023633,0.10831466,0.11432496,0.12039955,0.12654376,0.13276,0.1390625,0.1454477,0.151924,0.15849675,0.1651712,0.1719413,0.17875578,0.1855522,0.1922682,0.19884,0.2052095,0.21131003,0.2170807,0.22245899,0.22738267,0.23178932,0.2356166,0.238802,0.2412833,0.24299806,0.24388391,0.2438785,0.2429194,0.2409453,0.23795224,0.2340215,0.2292413,0.2237,0.21748593,0.2106873,0.2033923,0.1956894,0.1876667,0.1794126,0.1710154,0.16256328,0.1541446,0.145848,0.137761,0.1299718,0.12257,0.115642,0.1092777,0.103562,0.098528,0.094161,0.0904443,0.0873609,0.0848943,0.0830279,0.081745,0.081029,0.0808629,0.08123042,0.0821147,0.083499,0.085367,0.0877017,0.090486,0.093705,0.0973397,0.101375,0.1057933,0.1105786,0.115714,0.121183,0.1269683,0.133054,0.139423,0.146059,0.15294459999999999,0.1600638,0.1673997,0.17493574,0.182655,0.1905412,0.19857732,0.20674681,0.215033,0.22341921,0.2318888,0.240425,0.24901129,0.257631,0.2662672
3,Ccr2,35.46,3.7373e-07,0.01045,1.1409442,1.11471558,1.0885053,1.06233182,1.03621342,1.0101685,0.98421545,0.9583726,0.9326584,0.90709114,0.88168922,0.85647102,0.83145,0.80665924,0.78210241,0.7578028,0.7337787,0.71005,0.68663079,0.6635437,0.6408056,0.618435,0.5964501,0.5748694,0.5537113,0.5329941,0.5127362,0.4929559,0.4736716,0.45490179,0.4366647,0.4189788,0.4018623,0.3853338,0.3694115,0.3541138,0.33945917,0.32546587,0.3121523,0.2995369,0.2876379,0.2764738,0.2660631,0.2564305,0.2476069,0.23962,0.2325129,0.22630526,0.2210325,0.216726,0.2134172,0.21113755,0.2099185,0.2097914,0.2107878,0.21293914,0.21627675,0.22083212,0.22663668,0.23372186,0.24211909,0.2518598,0.2629635,0.27530275,0.28865,0.3027821,0.31746659,0.3324772,0.3475862,0.3625657,0.37718791,0.391225,0.4044493,0.4166328,0.42754781,0.4369665,0.44466108,0.4504,0.45396662,0.45512198,0.45364198,0.4493596,0.442355,0.4327716,0.4207526,0.4064413,0.389981,0.3715149,0.3511863,0.3291384,0.3055146,0.28045805,0.2541121,0.22661999,0.19813,0.1687704,0.1386994,0.1080554,0.0769815,0.0456212,0.0141175,0.0141175,0.0072395,0.0003843,-0.00642511,-0.01316587,-0.01981511,-0.02635,-0.03274751,-0.0389849,-0.04503926,-0.0508877,-0.05650733,-0.06187527,-0.06696866,-0.0717646,-0.07624,-0.08037263,-0.084139,-0.0875163,-0.09048185,-0.0930126,-0.0950959,-0.09675834,-0.0980364,-0.0989665,-0.099585,-0.09992858,-0.10003341,-0.099936,-0.09967284,-0.0992803,-0.09879482,-0.0982529,-0.0976908,-0.0971451,-0.09665227,-0.09624862,-0.0959706,-0.0958548,-0.095937,-0.09623365,-0.0967312,-0.097414,-0.0982661,-0.09927168,-0.100415,-0.1016803,-0.1030516,-0.1045133,-0.1060494,-0.1076443,-0.10928196,-0.1109467,-0.112623,-0.114294,-0.1159452,-0.11756,-0.119123,-0.1206181,-0.12203,-0.123353,-0.124587,-0.12573694,-0.1268032,-0.1277884,-0.1286948,-0.1295246,-0.13028,-0.1309629,-0.13157587,-0.1321209,-0.1326,-0.133016,-0.1333707,-0.133666,-0.133905,-0.1340884,-0.13422,-0.1343004,-0.134333,-0.13432,-0.134262,-0.1341637,-0.1340255,-0.13385,-0.13364,-0.1333964,-0.1331225,-0.13282,-0.13249133,-0.132139,-0.1317639,-0.13136947,-0.13095755,-0.1305303,-0.13008993,-0.1296386,-0.1291785,-0.12871184,-0.128241,-0.1277676
4,Atp5a1,54.784,3.6056e-11,1.0116e-06,0.4549601,0.4530327,0.4511055,0.44917876,0.44725266,0.44532743,0.44340327,0.4414804,0.4395591,0.43763946,0.4357218,0.4338063,0.43189,0.42998267,0.42807496,0.4261703,0.4242689,0.42237,0.42047659,0.4185862,0.4166999,0.414818,0.4129406,0.4110679,0.4092002,0.4073378,0.4054807,0.4036293,0.4017837,0.39994413,0.3981109,0.3962841,0.394464,0.3926509,0.3908449,0.3890463,0.38725523,0.38547196,0.3836967,0.3819297,0.3801711,0.3784211,0.37668,0.3749476,0.3732231,0.37151,0.3697951,0.36809013,0.3663903,0.3646948,0.363003,0.36131422,0.3596276,0.3579426,0.3562584,0.35457428,0.35288957,0.35120355,0.34951551,0.34782472,0.34613049,0.3444321,0.3427288,0.34102029,0.33931,0.33758608,0.33585984,0.3341271,0.3323876,0.3306411,0.32888717,0.3271256,0.3253561,0.3235784,0.32179219,0.31999715,0.318193,0.31638,0.31455624,0.31272303,0.31087956,0.3090257,0.3071617,0.3052883,0.3034059,0.301515,0.2996162,0.29771,0.2957969,0.2938775,0.2919523,0.29002179,0.28808654,0.28614706,0.2842,0.2822575,0.2803086,0.2783574,0.2764048,0.274451,0.2724967,0.2724967,0.2622381,0.2519611,0.24164765,0.23127935,0.22083797,0.2103052,0.19966288,0.1888926,0.1779762,0.1668953,0.15563177,0.14416722,0.13248342,0.1205621,0.10838,0.0959338,0.0831903,0.0701362,0.05675318,0.043023,0.0289384,0.01453491,-0.00014132,-0.0150441,-0.030127,-0.04534485,-0.06065047,-0.0759981,-0.09134145,-0.10663452,-0.1218311,-0.136885,-0.1517502,-0.1663804,-0.1807295,-0.19475137,-0.2083998,-0.2216288,-0.2343925,-0.2466743,-0.2585003,-0.2699003,-0.2809039,-0.29154082,-0.3018407,-0.3118334,-0.3215484,-0.3310155,-0.3402643,-0.3493246,-0.35822613,-0.3669985,-0.375671,-0.384274,-0.3928375,-0.40139,-0.409962,-0.418583,-0.427282,-0.436071,-0.44495,-0.4539156,-0.4629657,-0.4720983,-0.481311,-0.4906016,-0.499968,-0.5094078,-0.51891894,-0.5284991,-0.538146,-0.547858,-0.5576315,-0.567465,-0.577357,-0.587305,-0.597306,-0.6073583,-0.6174595,-0.627608,-0.6378,-0.6480349,-0.6583099,-0.668623,-0.678971,-0.6893529,-0.6997659,-0.7102079,-0.72067659,-0.73117,-0.7416852,-0.75222071,-0.76277402,-0.7733429,-0.78392517,-0.7945186,-0.8051209,-0.81572985,-0.826343,-0.8369589
5,RP24-246N21.1,47.127,1.4348e-09,4.0221e-05,0.4709101,0.46626667,0.4616196,0.45696546,0.45230058,0.44762143,0.44292444,0.438206,0.4334627,0.42869072,0.42388668,0.41904696,0.41417,0.40924619,0.40427801,0.3992599,0.3941882,0.38906,0.38387006,0.3786164,0.373295,0.3679022,0.3624344,0.3568882,0.3512599,0.345546,0.3397428,0.3338469,0.3278546,0.32176244,0.3155668,0.3092641,0.3028508,0.2963233,0.289678,0.2829114,0.27601996,0.26900004,0.2618481,0.2545606,0.2471339,0.2395644,0.2318497,0.2240151,0.2161163,0.20821,0.2003563,0.19260994,0.1850292,0.1776715,0.1705942,0.16385493,0.157511,0.1516198,0.1462388,0.14142537,0.13723703,0.13373117,0.13096522,0.12899659,0.12788273,0.1276811,0.1284424,0.13013736,0.13268,0.13599301,0.13998479,0.1445733,0.149674,0.1552025,0.16107423,0.1672048,0.1735098,0.1799047,0.18630508,0.19262642,0.19878428,0.20469,0.21027171,0.21543235,0.22009167,0.2241838,0.2277188,0.230726,0.2332346,0.2352741,0.2368737,0.2380628,0.2388706,0.2393266,0.23946,0.23930019,0.23887644,0.23821811,0.23735,0.236315,0.2351288,0.2338253,0.2324339,0.2309838,0.2295044,0.2295044,0.2310629,0.2325481,0.23388682,0.2350059,0.23583206,0.2362921,0.23631275,0.2358208,0.23474307,0.2330063,0.2305372,0.22726263,0.22310933,0.21800407,0.21187,0.20464478,0.1962443,0.1865989,0.17563548,0.1632807,0.1494926,0.13435209,0.11796999,0.1004573,0.081925,0.06248392,0.04224515,0.0213196,-0.00018185,-0.02214818,-0.04446845,-0.0670317,-0.0897271,-0.1124435,-0.13507007,-0.15749586,-0.1796099,-0.2013013,-0.2224598,-0.24302317,-0.2629996,-0.2824034,-0.3012486,-0.31954938,-0.33732,-0.3545745,-0.3713271,-0.387592,-0.4033833,-0.4187153,-0.43360192,-0.4480575,-0.462096,-0.475732,-0.4889794,-0.501852,-0.514365,-0.5265313,-0.538366,-0.549879,-0.561079,-0.57197283,-0.5825694,-0.5928762,-0.6029009,-0.6126515,-0.622136,-0.6313615,-0.6403366,-0.6490688,-0.657566,-0.665836,-0.6738869,-0.681726,-0.689362,-0.6968014,-0.704053,-0.7111247,-0.7180239,-0.724759,-0.731337,-0.7377659,-0.7440541,-0.750209,-0.756239,-0.7621511,-0.7679537,-0.7736544,-0.7792611,-0.784782,-0.7902239,-0.79559556,-0.80090461,-0.8061588,-0.81136602,-0.8165341,-0.8216708,-0.82678398,-0.831882,-0.8369712
6,Sell,47.243,1.3573e-09,3.805e-05,1.2653218,1.23540704,1.2055305,1.17573058,1.14604544,1.11651339,1.08717269,1.0580616,1.0292185,1.0006815,0.97248897,0.94467916,0.91729,0.89036079,0.86392878,0.8380326,0.8127105,0.788,0.76394154,0.7405713,0.7179282,0.6960506,0.6749767,0.6547447,0.6353931,0.6169599,0.5994836,0.5830023,0.5675544,0.55317806,0.5399116,0.5277934,0.5168616,0.5071545,0.4987103,0.4915675,0.48576411,0.48133855,0.4783291,0.4767739,0.4767114,0.4781797,0.4812147,0.4857848,0.4917842,0.4991,0.5076339,0.51726533,0.5278888,0.5393948,0.551674,0.56461701,0.5781145,0.5920572,0.6063356,0.62084032,0.63546208,0.65009149,0.66461917,0.67893576,0.69293189,0.7064982,0.7195257,0.73191036,0.74355,0.75434813,0.76419983,0.7730058,0.7806654,0.7870778,0.79214233,0.7957584,0.7978251,0.798242,0.79690815,0.79372297,0.78858573,0.7814,0.77205225,0.76045461,0.74650209,0.7301306,0.711425,0.6905082,0.667503,0.6425322,0.6157188,0.5871855,0.5570552,0.5254508,0.492495,0.45831081,0.42302099,0.38674839,0.34962,0.3117463,0.2732624,0.2342872,0.1949435,0.155354,0.1156417,0.1156417,0.1118456,0.1080447,0.10423411,0.10040906,0.09656471,0.0926962,0.08879885,0.0848677,0.08089793,0.0768848,0.07282338,0.06870894,0.06453661,0.06030159,0.055999,0.05162414,0.0471721,0.042638,0.03801712,0.0333046,0.0285009,0.02362765,0.01871131,0.0137786,0.008856,0.00397031,-0.00085194,-0.0055841,-0.01019961,-0.01467178,-0.01897402,-0.0230797,-0.0269622,-0.0305949,-0.03395118,-0.03700441,-0.039728,-0.0420953,-0.04408,-0.04567659,-0.0469099,-0.0478074,-0.0483967,-0.04870501,-0.04876,-0.048589,-0.0482195,-0.0476789,-0.0469949,-0.0461947,-0.04530581,-0.0443558,-0.043372,-0.042382,-0.0414131,-0.040493,-0.039649,-0.0389082,-0.038298,-0.037829,-0.037499,-0.03730311,-0.0372392,-0.0373035,-0.0374923,-0.0378023,-0.03823,-0.038772,-0.03942475,-0.0401848,-0.041049,-0.042013,-0.0430743,-0.044229,-0.045474,-0.046805,-0.048219,-0.0497133,-0.0512834,-0.052926,-0.054638,-0.0564162,-0.0582563,-0.060155,-0.06211,-0.0641161,-0.0661709,-0.0682707,-0.07041201,-0.072591,-0.0748055,-0.07705067,-0.07932356,-0.0816207,-0.08393859,-0.0862738,-0.0886228,-0.09098229,-0.093349,-0.0957185
7,Akr1a1,33.228,1.0726e-06,0.029975,0.8007521,0.78291411,0.7651069,0.74736115,0.72970763,0.71217707,0.6948002,0.6776078,0.6606305,0.64389919,0.62744451,0.61129723,0.59549,0.5800478,0.56500714,0.5503968,0.5362476,0.52259,0.50945544,0.4968739,0.4848765,0.4734938,0.4627567,0.4526959,0.443342,0.4347259,0.4268783,0.4198299,0.4136115,0.40825382,0.4037876,0.4002435,0.3976523,0.3960449,0.3954518,0.3959039,0.39743181,0.40006638,0.4038383,0.4087784,0.4149172,0.4222857,0.4309111,0.4407268,0.4515637,0.46325,0.4756028,0.48845615,0.5016326,0.5149577,0.528257,0.54135596,0.5540801,0.5662549,0.5777059,0.58825854,0.5977384,0.60597095,0.61278171,0.61799617,0.62143985,0.6229382,0.6223318,0.61964454,0.61502,0.60861847,0.60057856,0.5910533,0.5801922,0.5681447,0.55506013,0.5410881,0.5263779,0.5110791,0.49534103,0.47931325,0.46314515,0.44699,0.43098579,0.41529342,0.40005853,0.3854011,0.3713213,0.3577887,0.3447728,0.3322434,0.32017,0.3085221,0.2972695,0.2863817,0.2758282,0.26557877,0.25560292,0.24587027,0.23635,0.227013,0.2178275,0.2087637,0.199791,0.1908792,0.1819977,0.1819977,0.1874088,0.1927717,0.19803831,0.20316045,0.20808998,0.2127787,0.21717857,0.2212413,0.22491885,0.228163,0.23092559,0.2331585,0.23481355,0.23584261,0.2362,0.2358301,0.2346922,0.2327357,0.22991248,0.2261743,0.221494,0.21592671,0.2095478,0.2024326,0.19466,0.18629487,0.17742302,0.1681163,0.15845013,0.1484998,0.13834069,0.1280482,0.1176976,0.1073643,0.09712359,0.08705092,0.0772216,0.067711,0.0585937,0.04990027,0.0415963,0.0336417,0.0259966,0.01862121,0.0114754,0.0045194,-0.0022867,-0.008983,-0.0156093,-0.0222055,-0.0288115,-0.0354673,-0.042213,-0.049088,-0.0561327,-0.063387,-0.07089,-0.0786832,-0.086804,-0.095267,-0.104066,-0.11319059,-0.1226336,-0.1323865,-0.1424408,-0.1527882,-0.16342,-0.1743287,-0.18550511,-0.1969411,-0.208628,-0.220558,-0.2327227,-0.245113,-0.257721,-0.270539,-0.283558,-0.2967687,-0.3101641,-0.323735,-0.337474,-0.3513717,-0.3654202,-0.379611,-0.393936,-0.4083862,-0.4229539,-0.4376304,-0.45240738,-0.467276,-0.4822293,-0.49725749,-0.51235267,-0.5275065,-0.54271049,-0.5579564,-0.5732358,-0.58854031,-0.603862,-0.6191912
8,Gm13092,37.874,1.1895e-07,0.0033291,0.6932756,0.67190634,0.6505565,0.62924569,0.60799324,0.58681866,0.56574144,0.544781,0.5239569,0.50328855,0.48279541,0.46249697,0.44241,0.42256204,0.4029645,0.3836395,0.3646066,0.34589,0.32749478,0.3094548,0.2917847,0.2745041,0.2576323,0.2411888,0.2251931,0.2096647,0.194623,0.1800876,0.1660778,0.15261317,0.1397131,0.1273972,0.1156848,0.1045955,0.0941486,0.0843637,0.07526027,0.06685771,0.0591755,0.0522332,0.0460502,0.0406459,0.0360392,0.0322291,0.0291933,0.026908,0.0253505,0.02449646,0.0243227,0.0248058,0.0259222,0.02764841,0.0299609,0.0328363,0.036251,0.04018153,0.04460443,0.04949621,0.05483335,0.06059239,0.06674981,0.0732821,0.0801646,0.08735712,0.094809,0.10247008,0.11028921,0.1182159,0.1261995,0.1341893,0.14213461,0.1499849,0.1576893,0.1651974,0.17245832,0.17942151,0.18603627,0.19225,0.19801786,0.20328336,0.20799777,0.2121237,0.2156774,0.2186892,0.2211891,0.2232072,0.2247736,0.2259184,0.2266718,0.2270639,0.2271247,0.22688446,0.22637318,0.225621,0.22466,0.2235144,0.2222202,0.2208056,0.2193006,0.2177355,0.2161402,0.2161402,0.2010764,0.18603,0.17101847,0.15605909,0.14116928,0.1263664,0.11166798,0.0970913,0.08265372,0.0683727,0.05426566,0.04034995,0.02664297,0.01316212,-7.5214e-05,-0.01305163,-0.0257497,-0.0381521,-0.05024141,-0.0620002,-0.0734202,-0.08452904,-0.09536298,-0.1059584,-0.11635,-0.12657907,-0.13667703,-0.1466819,-0.15662992,-0.16655755,-0.17650111,-0.1864969,-0.1965814,-0.2067908,-0.21716155,-0.22772996,-0.2385324,-0.2496052,-0.2609842,-0.27267818,-0.2846555,-0.2968814,-0.3093208,-0.32193887,-0.3347007,-0.3475715,-0.3605163,-0.3735002,-0.3864883,-0.3994457,-0.41233753,-0.4251289,-0.437785,-0.450271,-0.4625512,-0.474592,-0.486357,-0.497813,-0.508925,-0.519682,-0.53009,-0.54016046,-0.5499002,-0.5593184,-0.5684237,-0.5772248,-0.58573,-0.5939494,-0.60189014,-0.6095615,-0.616972,-0.624131,-0.6310461,-0.637727,-0.644181,-0.6504189,-0.656448,-0.6622767,-0.6679145,-0.67337,-0.678651,-0.6837676,-0.6887275,-0.69354,-0.698213,-0.7027556,-0.7071767,-0.7114848,-0.71568865,-0.719797,-0.7238182,-0.72776136,-0.73163495,-0.7354477,-0.73920834,-0.7429255,-0.7466079,-0.75026425,-0.753903,-0.7575335
