,Gene,StatisticsValue,P-value,Adj P-value,Group4_PT_0,Group4_PT_0.01,Group4_PT_0.02,Group4_PT_0.03,Group4_PT_0.04,Group4_PT_0.05,Group4_PT_0.06,Group4_PT_0.07,Group4_PT_0.08,Group4_PT_0.09,Group4_PT_0.1,Group4_PT_0.11,Group4_PT_0.12,Group4_PT_0.13,Group4_PT_0.14,Group4_PT_0.15,Group4_PT_0.16,Group4_PT_0.17,Group4_PT_0.18,Group4_PT_0.19,Group4_PT_0.2,Group4_PT_0.21,Group4_PT_0.22,Group4_PT_0.23,Group4_PT_0.24,Group4_PT_0.25,Group4_PT_0.26,Group4_PT_0.27,Group4_PT_0.28,Group4_PT_0.29,Group4_PT_0.3,Group4_PT_0.31,Group4_PT_0.32,Group4_PT_0.33,Group4_PT_0.34,Group4_PT_0.35,Group4_PT_0.36,Group4_PT_0.37,Group4_PT_0.38,Group4_PT_0.39,Group4_PT_0.4,Group4_PT_0.41,Group4_PT_0.42,Group4_PT_0.43,Group4_PT_0.44,Group4_PT_0.45,Group4_PT_0.46,Group4_PT_0.47,Group4_PT_0.48,Group4_PT_0.49,Group4_PT_0.5,Group4_PT_0.51,Group4_PT_0.52,Group4_PT_0.53,Group4_PT_0.54,Group4_PT_0.55,Group4_PT_0.56,Group4_PT_0.57,Group4_PT_0.58,Group4_PT_0.59,Group4_PT_0.6,Group4_PT_0.61,Group4_PT_0.62,Group4_PT_0.63,Group4_PT_0.64,Group4_PT_0.65,Group4_PT_0.66,Group4_PT_0.67,Group4_PT_0.68,Group4_PT_0.69,Group4_PT_0.7,Group4_PT_0.71,Group4_PT_0.72,Group4_PT_0.73,Group4_PT_0.74,Group4_PT_0.75,Group4_PT_0.76,Group4_PT_0.77,Group4_PT_0.78,Group4_PT_0.79,Group4_PT_0.8,Group4_PT_0.81,Group4_PT_0.82,Group4_PT_0.83,Group4_PT_0.84,Group4_PT_0.85,Group4_PT_0.86,Group4_PT_0.87,Group4_PT_0.88,Group4_PT_0.89,Group4_PT_0.9,Group4_PT_0.91,Group4_PT_0.92,Group4_PT_0.93,Group4_PT_0.94,Group4_PT_0.95,Group4_PT_0.96,Group4_PT_0.97,Group4_PT_0.98,Group4_PT_0.99,Group4_PT_1
0,Rap1b,71.86,9.1853e-15,2.5906e-10,-0.41563,-0.36721,-0.31907,-0.2715,-0.224791,-0.179221,-0.13508,-0.092652,-0.052223,-0.014078,0.021497,0.054216,0.083794,0.10994,0.13239,0.15144,0.168373,0.184556,0.201362,0.22016,0.24233,0.26922,0.30223,0.34271,0.39203,0.45158,0.52271,0.6068,0.70474,0.81583,0.93903,1.07332,1.21767,1.37104,1.53239,1.7007,1.87495,2.0541,2.2371,2.4229,2.6105,2.7989,2.9871,3.1739,3.3584,3.5395,3.7163,3.8876,4.0524,4.2098,4.3587,4.498,4.6267,4.7445,4.8516,4.9481,5.0344,5.1106,5.177,5.2339,5.2813,5.3196,5.349,5.3698,5.382,5.3861,5.3821,5.3704,5.3512,5.3246,5.291,5.2505,5.2034,5.1499,5.0902,5.0246,4.9533,4.8765,4.7944,4.7073,4.6154,4.519,4.4182,4.3133,4.2045,4.0921,3.9762,3.8572,3.7351,3.6104,3.4831,3.3535,3.2219,3.0884,2.9534,2.8169,2.6794,2.5409,2.4017,2.2621,2.1223
1,Slc14a1,57.197,1.1248e-11,3.1722e-07,1.08012,0.9427,0.8068,0.67391,0.545558,0.423241,0.308472,0.202762,0.107621,0.024557,-0.044919,-0.099298,-0.13707,-0.15673,-0.15677,-0.13693,-0.098958,-0.044793,0.023621,0.10434,0.19543,0.29494,0.40093,0.51145,0.62458,0.73835,0.85084,0.9601,1.06461,1.16426,1.25924,1.34973,1.43591,1.51798,1.59611,1.6705,1.74131,1.8087,1.873,1.9342,1.9926,2.0484,2.1017,2.1527,2.2016,2.2486,2.294,2.3377,2.3802,2.4214,2.4617,2.5012,2.54,2.5784,2.6162,2.6535,2.6904,2.7268,2.7627,2.7982,2.8332,2.8678,2.9019,2.9357,2.969,3.002,3.0346,3.0668,3.0987,3.1302,3.1614,3.1923,3.2228,3.2531,3.283,3.3127,3.3421,3.3713,3.4002,3.4288,3.4573,3.4855,3.5135,3.5413,3.569,3.5964,3.6237,3.6509,3.6779,3.7048,3.7315,3.7582,3.7847,3.8112,3.8376,3.864,3.8902,3.9165,3.9427,3.9688,3.995
2,Pf4,105.27,7.4194e-22,2.0927e-17,-0.28664,-0.23066,-0.17525,-0.12096,-0.068373,-0.018045,0.029457,0.073568,0.113722,0.149353,0.179897,0.204789,0.223462,0.23535,0.2399,0.23729,0.228891,0.216204,0.200724,0.18395,0.16737,0.15249,0.1408,0.13381,0.13299,0.13986,0.1559,0.18261,0.2211,0.27115,0.33225,0.40393,0.48568,0.57702,0.67746,0.7865,0.90365,1.0284,1.1603,1.2988,1.4435,1.5939,1.7493,1.9095,2.0738,2.2418,2.413,2.5869,2.763,2.9409,3.1199,3.2997,3.4797,3.6598,3.8398,4.0199,4.1999,4.38,4.56,4.7401,4.9202,5.1002,5.2803,5.4604,5.6404,5.8205,6.0006,6.1806,6.3607,6.5408,6.7209,6.901,7.081,7.2611,7.4412,7.6213,7.8014,7.9815,8.1616,8.3417,8.5218,8.7019,8.882,9.0621,9.2422,9.4223,9.6024,9.7825,9.9626,10.1427,10.3228,10.5029,10.683,10.8631,11.0432,11.2233,11.4034,11.5835,11.7636,11.9437,12.1238
