,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group7_PT_0,Group7_PT_0.01,Group7_PT_0.02,Group7_PT_0.03,Group7_PT_0.04,Group7_PT_0.05,Group7_PT_0.06,Group7_PT_0.07,Group7_PT_0.08,Group7_PT_0.09,Group7_PT_0.1,Group7_PT_0.11,Group7_PT_0.12,Group7_PT_0.13,Group7_PT_0.14,Group7_PT_0.15,Group7_PT_0.16,Group7_PT_0.17,Group7_PT_0.18,Group7_PT_0.19,Group7_PT_0.2,Group7_PT_0.21,Group7_PT_0.22,Group7_PT_0.23,Group7_PT_0.24,Group7_PT_0.25,Group7_PT_0.26,Group7_PT_0.27,Group7_PT_0.28,Group7_PT_0.29,Group7_PT_0.3,Group7_PT_0.31,Group7_PT_0.32,Group7_PT_0.33,Group7_PT_0.34,Group7_PT_0.35,Group7_PT_0.36,Group7_PT_0.37,Group7_PT_0.38,Group7_PT_0.39,Group7_PT_0.4,Group7_PT_0.41,Group7_PT_0.42,Group7_PT_0.43,Group7_PT_0.44,Group7_PT_0.45,Group7_PT_0.46,Group7_PT_0.47,Group7_PT_0.48,Group7_PT_0.49,Group7_PT_0.5,Group7_PT_0.51,Group7_PT_0.52,Group7_PT_0.53,Group7_PT_0.54,Group7_PT_0.55,Group7_PT_0.56,Group7_PT_0.57,Group7_PT_0.58,Group7_PT_0.59,Group7_PT_0.6,Group7_PT_0.61,Group7_PT_0.62,Group7_PT_0.63,Group7_PT_0.64,Group7_PT_0.65,Group7_PT_0.66,Group7_PT_0.67,Group7_PT_0.68,Group7_PT_0.69,Group7_PT_0.7,Group7_PT_0.71,Group7_PT_0.72,Group7_PT_0.73,Group7_PT_0.74,Group7_PT_0.75,Group7_PT_0.76,Group7_PT_0.77,Group7_PT_0.78,Group7_PT_0.79,Group7_PT_0.8,Group7_PT_0.81,Group7_PT_0.82,Group7_PT_0.83,Group7_PT_0.84,Group7_PT_0.85,Group7_PT_0.86,Group7_PT_0.87,Group7_PT_0.88,Group7_PT_0.89,Group7_PT_0.9,Group7_PT_0.91,Group7_PT_0.92,Group7_PT_0.93,Group7_PT_0.94,Group7_PT_0.95,Group7_PT_0.96,Group7_PT_0.97,Group7_PT_0.98,Group7_PT_0.99,Group7_PT_1
10,FTH1,0,0,79.865,1.8602e-16,1.4089e-12,2.158326,2.093857,2.029399,1.964964,1.900562,1.836204,1.771902,1.707668,1.643511,1.5794433,1.515476,1.45162,1.387887,1.324288,1.260833,1.197535,1.13441,1.071592,1.009316,0.94782,0.8873429,0.828123,0.770399,0.714409,0.660392,0.608587,0.55923,0.51256,0.46882,0.42825,0.39107,0.35754,0.32789,0.30233,0.280735,0.262798,0.248204,0.236643,0.2278017,0.221367,0.217026,0.214467,0.213377,0.213444,0.214354,0.21579,0.217455,0.2190207,0.220272,0.221188,0.221775,0.2220392,0.221988,0.221627,0.220963,0.220002,0.2187508,0.2172161,0.215404,0.213321,0.210974,0.208369,0.205512,0.20241,0.19907,0.195497,0.191699,0.187681,0.183451,0.179014,0.174377,0.1695472,0.16453,0.159332,0.15396,0.148421,0.14272,0.136865,0.130861,0.1247151,0.11843397,0.1120238,0.105491,0.098842,0.0920841,0.085223,0.078264,0.071216,0.064083,0.056874,0.049593,0.042248,0.034844,0.027389,0.019889,0.012351,0.0047798,-0.0028169,-0.010433,-0.018062,-0.025697
11,DHFR,0,0,44.234,5.7359e-09,4.3352e-05,1.593537,1.54205,1.490662,1.439474,1.388584,1.338093,1.288099,1.238702,1.190003,1.1420992,1.0950917,1.04908,1.004163,0.96044,0.918012,0.876977,0.837432,0.799398,0.762836,0.7277009,0.6939504,0.661541,0.630429,0.600572,0.571927,0.544449,0.518096,0.49282,0.46859,0.44535,0.42306,0.40169,0.38117,0.36148,0.342552,0.324332,0.306759,0.289772,0.2733114,0.257317,0.241729,0.226488,0.211533,0.196803,0.18224,0.16778,0.153372,0.1389468,0.124465,0.109923,0.095321,0.0806616,0.065945,0.051172,0.036345,0.021464,0.0065304,-0.0084541,-0.023489,-0.038572,-0.053703,-0.068881,-0.084104,-0.099372,-0.114682,-0.130034,-0.145427,-0.16086,-0.176331,-0.19184,-0.207384,-0.2229633,-0.2385763,-0.254222,-0.269899,-0.285606,-0.301343,-0.317107,-0.332899,-0.3487153,-0.36455653,-0.380421,-0.396308,-0.412215,-0.4281426,-0.444089,-0.460052,-0.476032,-0.492027,-0.508035,-0.524057,-0.54009,-0.556134,-0.572187,-0.588248,-0.604317,-0.6203907,-0.6364693,-0.652552,-0.668636,-0.684722
12,DEK,1,0,57.439,1.0008e-11,7.5754e-08,1.846319,1.783035,1.719901,1.657066,1.59468,1.532892,1.471851,1.411709,1.352613,1.2947133,1.2381601,1.183102,1.12969,1.078072,1.028399,0.98082,0.935476,0.892368,0.851369,0.8123512,0.775184,0.739738,0.705884,0.673491,0.642432,0.612575,0.583791,0.55595,0.52893,0.50258,0.4768,0.45144,0.42637,0.40148,0.376732,0.352143,0.327734,0.303523,0.2795285,0.255771,0.232268,0.209039,0.186104,0.163481,0.141189,0.11925,0.097675,0.0764911,0.055707,0.035316,0.015313,-0.0043114,-0.023564,-0.042453,-0.060986,-0.079169,-0.0970118,-0.1145207,-0.131703,-0.148568,-0.165121,-0.181372,-0.197326,-0.212992,-0.228378,-0.243491,-0.258338,-0.272928,-0.287267,-0.301364,-0.315226,-0.3288602,-0.3422745,-0.355477,-0.368474,-0.381274,-0.393885,-0.406313,-0.418568,-0.430655,-0.44258321,-0.4543598,-0.465992,-0.477488,-0.4888554,-0.500101,-0.511233,-0.522259,-0.533186,-0.544023,-0.554776,-0.565453,-0.576062,-0.58661,-0.597105,-0.607555,-0.6179663,-0.6283477,-0.638706,-0.64905,-0.659386
13,RRM2,0,0,71.478,1.1061e-14,8.3751e-11,1.188925,1.25125,1.31299,1.373561,1.432376,1.488851,1.542401,1.592442,1.638387,1.6796531,1.7156539,1.745805,1.769521,1.786217,1.795308,1.79621,1.788372,1.771898,1.747463,1.7157641,1.6774956,1.633353,1.584033,1.53023,1.47264,1.411958,1.34888,1.2841,1.21832,1.15222,1.08652,1.02189,0.95904,0.89863,0.840844,0.785649,0.732986,0.682801,0.6350411,0.589651,0.546576,0.505763,0.467157,0.430705,0.396351,0.36404,0.333725,0.305344,0.278851,0.254208,0.23138,0.2103322,0.191028,0.173432,0.157508,0.143222,0.130537,0.1194181,0.109829,0.101736,0.095101,0.08989,0.086066,0.083595,0.082441,0.082568,0.083941,0.086524,0.090281,0.095177,0.101176,0.1082431,0.1163421,0.125438,0.135494,0.146476,0.158347,0.171073,0.184617,0.1989436,0.21401797,0.2298041,0.246266,0.263369,0.2810774,0.299355,0.318166,0.337475,0.357247,0.377447,0.398037,0.418984,0.440251,0.461802,0.483603,0.505617,0.5278092,0.5501436,0.572585,0.595097,0.617645
14,CPOX,0,0,32.362,1.6134e-06,0.012183,0.550275,0.639058,0.727235,0.814199,0.899344,0.982064,1.061752,1.137802,1.209607,1.276562,1.3380593,1.393493,1.442257,1.483745,1.51735,1.542466,1.558522,1.5656,1.564353,1.5554566,1.5395831,1.517407,1.489601,1.456841,1.419798,1.379148,1.335564,1.28972,1.24229,1.19394,1.14536,1.09721,1.05017,1.00487,0.961492,0.919945,0.88015,0.84202,0.8054688,0.770412,0.736764,0.704438,0.673349,0.643413,0.614542,0.58665,0.559656,0.5334698,0.508028,0.483311,0.459304,0.435993,0.413365,0.391406,0.370101,0.349437,0.3294001,0.309976,0.291151,0.272911,0.255242,0.23813,0.221561,0.205522,0.189998,0.174976,0.160441,0.14638,0.132778,0.119623,0.106899,0.0945927,0.0826906,0.071179,0.060043,0.049269,0.038843,0.028752,0.018981,0.0095168,0.00034496,-0.0085483,-0.017177,-0.025555,-0.0336958,-0.041614,-0.049323,-0.056837,-0.064171,-0.071337,-0.078349,-0.085223,-0.091971,-0.098608,-0.105147,-0.111602,-0.1179882,-0.1243184,-0.130607,-0.136867,-0.143114
15,MCM7,1,0,51.591,1.6795e-10,1.2707e-06,0.651764,0.665521,0.679463,0.693773,0.708637,0.724239,0.740762,0.758393,0.777314,0.7977101,0.8197663,0.843667,0.869596,0.897738,0.928277,0.961398,0.99726,1.03555,1.07554,1.1164904,1.1576592,1.198306,1.237688,1.275066,1.309699,1.340844,1.367762,1.38971,1.40595,1.41574,1.41833,1.41299,1.39898,1.37564,1.343291,1.302784,1.25499,1.200778,1.1410176,1.076577,1.008326,0.937132,0.863864,0.789392,0.714585,0.64031,0.567436,0.4968326,0.429102,0.364268,0.302273,0.2430625,0.186581,0.132772,0.08158,0.032951,-0.0131735,-0.0568474,-0.098127,-0.137067,-0.173725,-0.208155,-0.240413,-0.270555,-0.298637,-0.324714,-0.348842,-0.371076,-0.391473,-0.410088,-0.426977,-0.4421951,-0.4557984,-0.467842,-0.478383,-0.487476,-0.495176,-0.50154,-0.506623,-0.5104815,-0.51317024,-0.5147453,-0.515262,-0.514777,-0.5133448,-0.511022,-0.507863,-0.503925,-0.499264,-0.493934,-0.487991,-0.481491,-0.474491,-0.467045,-0.459209,-0.451038,-0.4425899,-0.4339186,-0.42508,-0.416131,-0.407125
16,CLTC,0,0,31.405,2.5313e-06,0.019111,0.891105,0.82012,0.749917,0.681276,0.61498,0.55181,0.492548,0.437975,0.388872,0.3460213,0.3102042,0.282202,0.262797,0.25277,0.252902,0.263976,0.28671,0.320681,0.364463,0.4165937,0.475613,0.54006,0.608472,0.679391,0.751353,0.822898,0.892566,0.9589,1.02042,1.07569,1.12324,1.1616,1.18932,1.20508,1.209011,1.202102,1.185349,1.159749,1.1262975,1.085992,1.039829,0.988805,0.933916,0.876159,0.816531,0.75603,0.695646,0.6363808,0.578933,0.523355,0.469609,0.4176601,0.367472,0.319009,0.272235,0.227114,0.1836105,0.141688,0.101311,0.062443,0.025049,-0.010908,-0.045464,-0.078653,-0.110513,-0.14108,-0.170388,-0.198475,-0.225375,-0.251126,-0.275763,-0.2993214,-0.3218378,-0.343348,-0.363888,-0.383493,-0.4022,-0.420045,-0.437063,-0.4532901,-0.46876279,-0.4835167,-0.497588,-0.511012,-0.5238254,-0.536064,-0.547763,-0.558959,-0.569688,-0.579986,-0.589888,-0.599431,-0.608651,-0.617583,-0.626264,-0.634729,-0.6430138,-0.6511553,-0.659189,-0.667151,-0.675077
17,MT.ND5,0,0,46.284,2.1495e-09,1.6252e-05,0.059703,0.060744,0.062102,0.064094,0.067036,0.071245,0.077039,0.084734,0.094647,0.1070948,0.1223944,0.140863,0.162816,0.188572,0.218448,0.252759,0.291797,0.335365,0.38284,0.4335839,0.486959,0.542327,0.599051,0.656492,0.714012,0.770974,0.826739,0.88067,0.93213,0.98048,1.02508,1.06529,1.10048,1.13007,1.154119,1.173062,1.187333,1.197369,1.2036066,1.206482,1.206431,1.203891,1.199297,1.193087,1.185696,1.17756,1.169119,1.1608042,1.152927,1.145514,1.138559,1.1320509,1.125982,1.120342,1.115123,1.110316,1.1059114,1.101901,1.098275,1.095026,1.092143,1.089619,1.087444,1.085609,1.084105,1.082923,1.082055,1.081491,1.081222,1.08124,1.081535,1.0820992,1.0829227,1.083997,1.085313,1.086861,1.088634,1.090621,1.092814,1.0952044,1.09778244,1.1005396,1.103467,1.106555,1.1097956,1.113179,1.116697,1.120341,1.1241,1.127968,1.131933,1.135988,1.140124,1.144331,1.148601,1.152925,1.1572935,1.1616978,1.166129,1.170578,1.175036
18,MT.CO2,0,0,49.877,3.8315e-10,2.8974e-06,0.983577,0.871126,0.759691,0.650285,0.543923,0.441621,0.344392,0.253252,0.169215,0.093297,0.0265117,-0.030126,-0.075601,-0.108898,-0.129004,-0.134902,-0.12565,-0.101595,-0.064222,-0.0150573,0.0443771,0.112557,0.187958,0.269057,0.35433,0.442253,0.531301,0.61995,0.70668,0.78996,0.86828,0.9401,1.0039,1.0583,1.103215,1.139375,1.167498,1.18831,1.2025339,1.210894,1.214113,1.212916,1.208027,1.200169,1.190067,1.17844,1.166024,1.1535302,1.141476,1.129915,1.118836,1.1082309,1.098089,1.088403,1.079161,1.070354,1.0619739,1.0540102,1.046454,1.039295,1.032524,1.026132,1.020109,1.014446,1.009133,1.004161,0.99952,0.995202,0.991195,0.987492,0.984082,0.9809567,0.9781056,0.97552,0.973189,0.971105,0.969257,0.967637,0.966234,0.9650401,0.96404459,0.9632385,0.962612,0.962156,0.9618616,0.961718,0.961717,0.961848,0.962102,0.96247,0.962942,0.963509,0.964161,0.964889,0.965683,0.966533,0.9674315,0.9683674,0.969332,0.970315,0.971308
19,MT.ND3,0,0,66.259,1.3969e-13,1.0575e-09,0.169313,0.124262,0.079921,0.036998,-0.003797,-0.041756,-0.076168,-0.106325,-0.131518,-0.1510374,-0.1641739,-0.170218,-0.168462,-0.158195,-0.138708,-0.109292,-0.069292,-0.019032,0.040303,0.1074984,0.1813386,0.260609,0.344095,0.430582,0.518855,0.607699,0.695899,0.78224,0.86551,0.94449,1.01797,1.08473,1.14356,1.19335,1.2341,1.266463,1.291095,1.308652,1.3197892,1.325165,1.325435,1.321257,1.313286,1.30218,1.288595,1.27319,1.256615,1.2395332,1.22241,1.2053,1.188204,1.171122,1.154053,1.136996,1.119952,1.102921,1.0859013,1.0688936,1.051897,1.034912,1.017938,1.000975,0.984022,0.96708,0.950147,0.933224,0.91631,0.899405,0.88251,0.865622,0.848744,0.8318726,0.8150095,0.798154,0.781306,0.764464,0.747629,0.730801,0.713979,0.6971626,0.680352,0.6635467,0.646747,0.629951,0.6131604,0.596374,0.579591,0.562813,0.546037,0.529265,0.512496,0.49573,0.478966,0.462204,0.445444,0.428685,0.4119282,0.3951722,0.378417,0.361662,0.344908
