,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group8_PT_0,Group8_PT_0.01,Group8_PT_0.02,Group8_PT_0.03,Group8_PT_0.04,Group8_PT_0.05,Group8_PT_0.06,Group8_PT_0.07,Group8_PT_0.08,Group8_PT_0.09,Group8_PT_0.1,Group8_PT_0.11,Group8_PT_0.12,Group8_PT_0.13,Group8_PT_0.14,Group8_PT_0.15,Group8_PT_0.16,Group8_PT_0.17,Group8_PT_0.18,Group8_PT_0.19,Group8_PT_0.2,Group8_PT_0.21,Group8_PT_0.22,Group8_PT_0.23,Group8_PT_0.24,Group8_PT_0.25,Group8_PT_0.26,Group8_PT_0.27,Group8_PT_0.28,Group8_PT_0.29,Group8_PT_0.3,Group8_PT_0.31,Group8_PT_0.32,Group8_PT_0.33,Group8_PT_0.34,Group8_PT_0.35,Group8_PT_0.36,Group8_PT_0.37,Group8_PT_0.38,Group8_PT_0.39,Group8_PT_0.4,Group8_PT_0.41,Group8_PT_0.42,Group8_PT_0.43,Group8_PT_0.44,Group8_PT_0.45,Group8_PT_0.46,Group8_PT_0.47,Group8_PT_0.48,Group8_PT_0.49,Group8_PT_0.5,Group8_PT_0.51,Group8_PT_0.52,Group8_PT_0.53,Group8_PT_0.54,Group8_PT_0.55,Group8_PT_0.56,Group8_PT_0.57,Group8_PT_0.58,Group8_PT_0.59,Group8_PT_0.6,Group8_PT_0.61,Group8_PT_0.62,Group8_PT_0.63,Group8_PT_0.64,Group8_PT_0.65,Group8_PT_0.66,Group8_PT_0.67,Group8_PT_0.68,Group8_PT_0.69,Group8_PT_0.7,Group8_PT_0.71,Group8_PT_0.72,Group8_PT_0.73,Group8_PT_0.74,Group8_PT_0.75,Group8_PT_0.76,Group8_PT_0.77,Group8_PT_0.78,Group8_PT_0.79,Group8_PT_0.8,Group8_PT_0.81,Group8_PT_0.82,Group8_PT_0.83,Group8_PT_0.84,Group8_PT_0.85,Group8_PT_0.86,Group8_PT_0.87,Group8_PT_0.88,Group8_PT_0.89,Group8_PT_0.9,Group8_PT_0.91,Group8_PT_0.92,Group8_PT_0.93,Group8_PT_0.94,Group8_PT_0.95,Group8_PT_0.96,Group8_PT_0.97,Group8_PT_0.98,Group8_PT_0.99,Group8_PT_1
10,FTH1,0,0,31.214,2.7689e-06,0.018665,-0.2308593,-0.2194273,-0.20802,-0.19666,-0.185373,-0.17418,-0.163114,-0.152189,-0.14143416,-0.1308724,-0.1205281,-0.11042561,-0.100589,-0.091042,-0.08181,-0.072916,-0.064385,-0.05624,-0.0485061,-0.041207,-0.034368,-0.028012,-0.022164,-0.0168468,-0.012086,-0.0079044,-0.0042928,-0.0012056,0.0014046,0.0035856,0.005385,0.0068503,0.0080292,0.0089694,0.0097183,0.010324,0.010833,0.011294,0.0117546,0.0122619,0.0128637,0.0136076,0.0145413,0.015712,0.017168,0.018957,0.021126,0.0237224,0.0267944,0.0303893,0.034555,0.039338,0.044787,0.050949,0.057871,0.065602,0.074188,0.083677,0.094117,0.105555,0.118038,0.131615,0.146333,0.1622383,0.1793799,0.197805,0.21756,0.2386944,0.261254,0.285288,0.310842,0.33796,0.36670281,0.397105,0.429218,0.46309,0.498767,0.536286,0.57560256,0.616638,0.65931,0.70355,0.74928,0.7964,0.84486,0.89457,0.94545,0.99742,1.05041,1.10434,1.15913,1.21469,1.27097,1.32786,1.3853,1.44322,1.50152,1.56013,1.61898,1.67799,1.73707
11,LGALS1,0,0,40.96,2.7401e-08,0.00018501,-0.318416,-0.2507028,-0.183092,-0.115684,-0.048583,0.01811,0.084294,0.149866,0.21472374,0.2787659,0.3418904,0.40399515,0.464978,0.524738,0.583171,0.640178,0.695654,0.749499,0.8016108,0.851887,0.900226,0.946525,0.990683,1.032597,1.072166,1.1092907,1.1439582,1.1762545,1.2062711,1.2340994,1.259831,1.2835568,1.3053688,1.3253582,1.3436165,1.360235,1.375306,1.388919,1.4011674,1.4121416,1.4219334,1.4306341,1.4383352,1.445128,1.451104,1.456355,1.460972,1.4650457,1.4686401,1.4717903,1.47453,1.476893,1.478912,1.480621,1.482055,1.483245,1.484226,1.485032,1.485696,1.486252,1.486732,1.487172,1.487604,1.4880615,1.4885787,1.489189,1.489926,1.4908232,1.491914,1.493233,1.494812,1.49669,1.49888767,1.501451,1.50441,1.5078,1.511648,1.515989,1.52081404,1.526102,1.53183,1.53798,1.54454,1.55147,1.55876,1.56638,1.57432,1.58256,1.59107,1.59983,1.60883,1.61803,1.62743,1.63699,1.6467,1.65654,1.66648,1.67651,1.6866,1.69673,1.70688
12,STMN1,0,0,49.285,5.0906e-10,3.4413e-06,0.9090022,0.9229884,0.936987,0.951011,0.965074,0.97919,0.993363,1.007615,1.02195663,1.0363992,1.0509559,1.06563937,1.080462,1.095437,1.110577,1.125895,1.141402,1.157112,1.1730384,1.189193,1.205587,1.222236,1.239151,1.2563445,1.27383,1.2916194,1.309727,1.3281678,1.3469566,1.3661085,1.385639,1.4055619,1.4258935,1.4466484,1.4678416,1.489488,1.511603,1.534202,1.5572988,1.5809094,1.6050486,1.6297314,1.6549729,1.680788,1.707192,1.7342,1.761826,1.7900857,1.8189593,1.8483926,1.87833,1.908714,1.93949,1.9706,2.00199,2.033601,2.06538,2.097268,2.129211,2.161151,2.193032,2.224799,2.256395,2.2877643,2.31885,2.349596,2.379946,2.4098449,2.439235,2.468061,2.496266,2.52379,2.55059055,2.576597,2.601758,2.62602,2.649319,2.671615,2.69292423,2.713288,2.73275,2.75135,2.76914,2.78615,2.80243,2.81803,2.83298,2.84733,2.86112,2.87439,2.88719,2.89957,2.91155,2.92319,2.93454,2.94562,2.95649,2.96719,2.97775,2.98824,2.99868
13,ARPC1B,0,0,32.044,1.8738e-06,0.012633,-0.4061068,-0.3895994,-0.373081,-0.356541,-0.33997,-0.32335,-0.306686,-0.289953,-0.27314412,-0.2562496,-0.2392583,-0.22215955,-0.204942,-0.187596,-0.170111,-0.152474,-0.134677,-0.116707,-0.0985544,-0.080208,-0.061658,-0.042893,-0.023902,-0.0046741,0.014801,0.0345316,0.0544617,0.0744598,0.0943908,0.1141194,0.13351,0.1524282,0.170738,0.1883042,0.2049918,0.220665,0.23519,0.248429,0.2602495,0.2705145,0.2790892,0.2858383,0.2906267,0.293319,0.29378,0.291874,0.287467,0.2804288,0.270822,0.2589173,0.244997,0.229342,0.212235,0.193958,0.174793,0.155021,0.134925,0.114786,0.094887,0.075508,0.056934,0.039444,0.023321,0.0088473,-0.0036956,-0.014026,-0.021861,-0.0269197,-0.02892,-0.02758,-0.022617,-0.01375,-0.00069645,0.016825,0.039096,0.0664,0.099017,0.137182,0.18079343,0.229617,0.28341,0.34195,0.40498,0.47228,0.54361,0.61873,0.6974,0.77938,0.86445,0.95236,1.04287,1.13575,1.23077,1.32767,1.42624,1.52623,1.6274,1.72952,1.83235,1.93566,2.0392
14,PDIA4,0,0,33.073,1.1542e-06,0.0077841,-0.2498568,-0.2429912,-0.23612,-0.229239,-0.222343,-0.21542,-0.208481,-0.201506,-0.19449477,-0.1874416,-0.1803416,-0.17318941,-0.16598,-0.158708,-0.151368,-0.143955,-0.136464,-0.12889,-0.1212272,-0.113471,-0.105615,-0.097655,-0.089585,-0.0814014,-0.073097,-0.0646688,-0.0561221,-0.047477,-0.0387541,-0.0299736,-0.021156,-0.012322,-0.0034918,0.0053142,0.0140755,0.022772,0.031382,0.039887,0.0482647,0.0564958,0.0645595,0.0724355,0.0801033,0.087542,0.094732,0.101653,0.108283,0.1146055,0.1206593,0.126549,0.132382,0.138267,0.144311,0.150621,0.157306,0.164473,0.172229,0.180683,0.189942,0.200113,0.211305,0.223626,0.237181,0.2520808,0.2684313,0.286341,0.305916,0.3272664,0.350498,0.37572,0.403038,0.43256,0.4643974,0.498654,0.535438,0.57486,0.61702,0.662013,0.70977458,0.760186,0.81313,0.86847,0.92611,0.98592,1.04777,1.11154,1.17713,1.2444,1.31324,1.38352,1.45512,1.52793,1.60183,1.67668,1.75238,1.82881,1.90583,1.98334,2.06121,2.13931,2.21754
15,HLA-DRA,0,0,36.587,2.1913e-07,0.0014789,0.0078099,0.0330287,0.058247,0.083465,0.108682,0.1339,0.159111,0.184323,0.20953229,0.2347391,0.259943,0.28514355,0.31034,0.335533,0.360722,0.385906,0.411085,0.436259,0.4614267,0.486589,0.511745,0.536894,0.562036,0.5871709,0.612298,0.6374163,0.662484,0.6874155,0.7121222,0.7365157,0.760507,0.784009,0.8069318,0.8291874,0.8506874,0.871343,0.891066,0.909768,0.9273608,0.9437551,0.9588628,0.9725954,0.9848645,0.995582,1.004658,1.012006,1.017536,1.0211641,1.0229339,1.0230275,1.021635,1.018945,1.015149,1.010436,1.004995,0.999018,0.992692,0.986209,0.979758,0.973529,0.967711,0.962495,0.95807,0.9546257,0.9523526,0.95144,0.952078,0.9544564,0.958765,0.965193,0.973931,0.98517,0.99909461,1.0159,1.035775,1.05891,1.08549,1.115677,1.1494079,1.186528,1.22688,1.27032,1.31668,1.36582,1.41757,1.4718,1.52833,1.58701,1.64771,1.71025,1.77448,1.84025,1.90742,1.97581,2.04528,2.11568,2.18685,2.25863,2.33087,2.40343,2.47614
16,TMSB10,0,0,43.216,9.3348e-09,6.3056e-05,1.1008301,1.090972,1.08118,1.07152,1.062058,1.0529,1.043992,1.03552,1.02750976,1.020028,1.0131404,1.00691282,1.001411,0.996702,0.992851,0.989924,0.987987,0.987107,0.9873483,0.988778,0.991462,0.995466,1.000857,1.0076997,1.016061,1.0260034,1.0375127,1.0504838,1.0648071,1.0803729,1.097071,1.1147931,1.1334282,1.1528669,1.1729996,1.193717,1.214908,1.236465,1.2582766,1.2802339,1.302227,1.3241463,1.345882,1.367324,1.388364,1.408891,1.428795,1.4479714,1.4664081,1.4842006,1.501449,1.518255,1.534717,1.550937,1.567015,1.583052,1.599148,1.615403,1.631918,1.648793,1.666129,1.684026,1.702586,1.7219069,1.7420909,1.763238,1.785449,1.8088236,1.833463,1.859467,1.886937,1.91597,1.94667426,1.979143,2.013479,2.04978,2.088155,2.128677,2.17130931,2.21596,2.26254,2.31095,2.3611,2.41291,2.46627,2.52111,2.57732,2.63481,2.6935,2.75328,2.81408,2.87579,2.93833,3.00161,3.06552,3.12999,3.19491,3.2602,3.32577,3.39152,3.45736
17,CORO1A,0,0,36.075,2.7928e-07,0.0018846,0.9961712,0.9801306,0.964229,0.948607,0.933403,0.91876,0.904807,0.891695,0.8795581,0.8685369,0.8587706,0.85039857,0.84356,0.838395,0.835043,0.833642,0.834333,0.837255,0.8425467,0.850348,0.860799,0.874039,0.890207,0.9094415,0.931883,0.9576646,0.9867098,1.0187058,1.0533263,1.0902451,1.129136,1.1696724,1.2115284,1.2543776,1.2978938,1.341751,1.385622,1.429181,1.4721028,1.5140598,1.5547262,1.5937757,1.6308821,1.665719,1.69796,1.72728,1.753351,1.7758574,1.794751,1.8102803,1.822709,1.832302,1.839323,1.844036,1.846705,1.847594,1.846967,1.845087,1.84222,1.838629,1.834578,1.830332,1.826153,1.8223068,1.8190568,1.816667,1.815402,1.8155246,1.8173,1.820992,1.826864,1.83518,1.84620557,1.860203,1.877438,1.89817,1.922672,1.951159,1.98357796,2.019759,2.05953,2.10272,2.14916,2.19868,2.2511,2.30626,2.36398,2.4241,2.48644,2.55083,2.6171,2.68509,2.75461,2.8255,2.89758,2.9707,3.04466,3.11931,3.19448,3.26998,3.34566
18,CNPY3,0,0,45.48,3.1593e-09,2.135e-05,-0.5808375,-0.5057214,-0.430835,-0.356406,-0.282666,-0.20984,-0.138167,-0.067867,0.00082812,0.0676886,0.1324852,0.1949885,0.254969,0.312198,0.366446,0.417483,0.465081,0.509009,0.5490385,0.58494,0.616485,0.643444,0.665586,0.6826835,0.694507,0.7008362,0.70176,0.6977167,0.6891644,0.676561,0.660365,0.6410331,0.6190245,0.5947969,0.5688082,0.541516,0.51338,0.484856,0.4564026,0.4284786,0.4015414,0.3760492,0.3524599,0.331232,0.312822,0.29769,0.286292,0.2790767,0.2761976,0.2774836,0.282747,0.291801,0.304456,0.320526,0.339823,0.362159,0.387347,0.415198,0.445526,0.478142,0.512859,0.549489,0.587844,0.6277377,0.668981,0.711387,0.754767,0.7989349,0.843702,0.888881,0.934284,0.97972,1.02501069,1.06996,1.114382,1.15809,1.200896,1.242635,1.28329078,1.322911,1.36154,1.39923,1.43603,1.47197,1.50712,1.54152,1.5752,1.60823,1.64065,1.6725,1.70383,1.73469,1.76513,1.7952,1.82493,1.85438,1.88359,1.91262,1.9415,1.97029,1.99904
19,ACTR2,0,0,33.488,9.4885e-07,0.006401,0.0601679,0.0731635,0.086118,0.098989,0.111735,0.12431,0.136687,0.14881,0.16064116,0.1721402,0.1832651,0.1939742,0.204226,0.213979,0.223191,0.231822,0.239829,0.24717,0.2538053,0.259692,0.264789,0.269054,0.272446,0.2749235,0.276445,0.2769699,0.2765039,0.2751037,0.272829,0.2697396,0.265895,0.2613556,0.2561805,0.2504297,0.2441628,0.23744,0.23032,0.222863,0.2151299,0.2071791,0.1990707,0.1908644,0.18262,0.174397,0.166256,0.158256,0.150457,0.142919,0.1357355,0.1290332,0.122941,0.117588,0.113103,0.109614,0.107252,0.106144,0.10642,0.108208,0.111638,0.116838,0.123937,0.133065,0.144349,0.1579202,0.1739058,0.192435,0.213638,0.2376416,0.264576,0.29457,0.327753,0.36425,0.40419895,0.44772,0.494946,0.546,0.601025,0.660107,0.72316009,0.79001,0.86049,0.93441,1.01162,1.09193,1.17518,1.26119,1.34979,1.44081,1.53407,1.6294,1.72663,1.82558,1.92609,2.02798,2.13108,2.23522,2.34021,2.4459,2.55211,2.65866,2.76538
20,B2M,0,0,58.246,6.7758e-12,4.5845e-08,0.9160468,0.9133656,0.910648,0.907857,0.904958,0.90191,0.898685,0.895239,0.8915376,0.8875452,0.8832249,0.87854046,0.873455,0.867933,0.861937,0.855432,0.84838,0.840745,0.8324912,0.823582,0.81398,0.80365,0.792555,0.7806588,0.767925,0.7543195,0.7398925,0.7247887,0.7091585,0.6931519,0.676919,0.660611,0.644377,0.6283676,0.612733,0.597623,0.583189,0.56958,0.5569475,0.5454404,0.5352094,0.5264049,0.5191769,0.513676,0.510052,0.508455,0.509036,0.511941,0.517235,0.5248898,0.534872,0.54715,0.56169,0.57846,0.597427,0.618557,0.641819,0.66718,0.694606,0.724065,0.755524,0.78895,0.824312,0.8615745,0.9007066,0.941675,0.984447,1.0289895,1.07527,1.123256,1.172914,1.22421,1.27711649,1.331595,1.387615,1.44514,1.504148,1.564593,1.62642538,1.689585,1.75401,1.81964,1.88642,1.95429,2.02318,2.09303,2.16379,2.2354,2.30778,2.3809,2.45467,2.52905,2.60397,2.67938,2.7552,2.83139,2.90788,2.98462,3.06153,3.13856,3.21566
21,PIK3AP1,0,0,56.995,1.24e-11,8.3889e-08,0.0441454,0.0628071,0.081472,0.100145,0.118829,0.13753,0.156246,0.174986,0.19375263,0.2125488,0.2313787,0.25024592,0.269154,0.288107,0.307109,0.326163,0.345274,0.364444,0.383677,0.402978,0.42235,0.441796,0.461321,0.4809286,0.500622,0.5204047,0.5402768,0.5602335,0.5802698,0.6003807,0.620561,0.6408065,0.6611114,0.681471,0.7018804,0.722335,0.742829,0.763357,0.783916,0.8044995,0.8251029,0.8457213,0.8663496,0.886983,0.907616,0.928245,0.948863,0.9694673,0.9900721,1.0107136,1.031429,1.052255,1.073229,1.094388,1.11577,1.13741,1.159347,1.181618,1.204259,1.227308,1.250802,1.274778,1.299273,1.3243235,1.3499677,1.376242,1.403184,1.4308311,1.459219,1.488387,1.51837,1.54921,1.58093229,1.613586,1.647204,1.68182,1.717481,1.754207,1.79197696,1.830746,1.87047,1.9111,1.95259,1.99491,2.03799,2.0818,2.12629,2.17142,2.21713,2.2634,2.31016,2.35737,2.405,2.45298,2.50129,2.54987,2.59867,2.64766,2.69678,2.746,2.79526
22,PLP2,0,0,52.487,1.0909e-10,7.3768e-07,-0.2441867,-0.1970106,-0.149989,-0.103277,-0.057028,-0.011397,0.03346,0.077391,0.1202388,0.1618505,0.2020711,0.24074593,0.277721,0.31284,0.345951,0.376897,0.405525,0.43168,0.4552069,0.475952,0.49376,0.508477,0.519947,0.5280175,0.532533,0.5333455,0.5305282,0.5244039,0.5153096,0.5035822,0.489559,0.4735765,0.455972,0.4370824,0.4172447,0.396796,0.376073,0.355413,0.3351521,0.3156284,0.2971785,0.2801393,0.2648477,0.251641,0.240856,0.232829,0.227898,0.2263925,0.2284357,0.2339242,0.242742,0.254775,0.269907,0.288022,0.309005,0.332741,0.359114,0.388009,0.41931,0.452902,0.488669,0.526496,0.566268,0.6078687,0.651183,0.696096,0.742491,0.7902532,0.839267,0.889418,0.94059,0.99267,1.04553396,1.099076,1.153177,1.20772,1.262594,1.31769,1.3729719,1.428432,1.48406,1.53985,1.5958,1.65189,1.70812,1.76448,1.82096,1.87756,1.93426,1.99105,2.04794,2.1049,2.16194,2.21905,2.27621,2.33342,2.39067,2.44795,2.50526,2.56258,2.61991
23,LSP1,0,0,39.84,4.6715e-08,0.00031533,0.1987451,0.2033317,0.207897,0.212419,0.216877,0.22125,0.225515,0.229652,0.23363911,0.2374548,0.2410778,0.24448665,0.24766,0.250576,0.253214,0.255552,0.257569,0.259244,0.2605541,0.261479,0.261997,0.262087,0.261727,0.2608959,0.259572,0.2577362,0.2554038,0.2526336,0.2494863,0.2460227,0.242304,0.2383897,0.2343416,0.2302202,0.2260862,0.222,0.218023,0.214216,0.2106388,0.2073527,0.2044186,0.2018969,0.1998486,0.198334,0.197415,0.197151,0.197603,0.1988324,0.2009113,0.2039236,0.207954,0.213086,0.219406,0.226997,0.235944,0.246333,0.258246,0.271769,0.286987,0.303984,0.322845,0.343654,0.366495,0.3914544,0.4186154,0.448063,0.479881,0.5141558,0.55097,0.59041,0.632559,0.6775,0.72532266,0.776107,0.829939,0.8869,0.947085,1.010547,1.0772092,1.146933,1.21958,1.29501,1.37308,1.45366,1.53661,1.62178,1.70903,1.79824,1.88926,1.98194,2.07616,2.17177,2.26863,2.3666,2.46555,2.56533,2.66581,2.76685,2.8683,2.97003,3.0719
24,CD74,0,1,68.205,5.4293e-14,3.6751e-10,0.2419151,0.2745129,0.307035,0.339405,0.371548,0.40339,0.434847,0.465852,0.49632529,0.5261921,0.5553762,0.58380163,0.611393,0.638073,0.663768,0.6884,0.711895,0.734175,0.7551664,0.774792,0.792976,0.809643,0.824717,0.8381222,0.849782,0.8596256,0.8676891,0.8741357,0.8791349,0.8828562,0.885469,0.8871436,0.8880488,0.8883545,0.8882301,0.887845,0.88737,0.886973,0.8868241,0.8870933,0.8879499,0.8895635,0.8921036,0.89574,0.900642,0.906979,0.914921,0.924634,0.9361911,0.9495623,0.964712,0.981606,1.000207,1.020482,1.042394,1.065909,1.09099,1.117604,1.145713,1.175284,1.206281,1.238668,1.272411,1.3074735,1.3438207,1.381417,1.420228,1.4602173,1.50135,1.543591,1.586905,1.63126,1.67661071,1.722932,1.770184,1.81833,1.867343,1.917179,1.96780676,2.019191,2.0713,2.12409,2.17754,2.23161,2.28626,2.34146,2.39718,2.45338,2.51003,2.56709,2.62453,2.68231,2.74041,2.79878,2.85738,2.9162,2.97519,3.03431,3.09354,3.15284,3.21217
25,IDH3A,0,0,40.971,2.7255e-08,0.00018406,0.0036678,0.0148418,0.026002,0.037134,0.048225,0.05926,0.070226,0.081109,0.09189395,0.1025683,0.1131177,0.12352833,0.133786,0.143878,0.153789,0.163505,0.173014,0.1823,0.1913505,0.200151,0.208688,0.216947,0.224915,0.2325775,0.239921,0.2469314,0.2536129,0.259988,0.26608,0.2719129,0.27751,0.2828953,0.2880921,0.2931242,0.2980153,0.302789,0.307469,0.312078,0.3166412,0.3211814,0.3257223,0.3302875,0.3349008,0.339586,0.344366,0.349265,0.354307,0.3595158,0.3649554,0.3707302,0.376947,0.383713,0.391135,0.399319,0.408373,0.418404,0.429519,0.441823,0.455426,0.470432,0.486949,0.505085,0.524945,0.5466378,0.570269,0.595946,0.623775,0.653864,0.686319,0.721248,0.758757,0.79895,0.84194252,0.887833,0.936732,0.98875,1.043981,1.102521,1.16429148,1.229152,1.29696,1.36758,1.44087,1.51669,1.59489,1.67534,1.7579,1.84243,1.92878,2.01682,2.1064,2.19739,2.28964,2.38301,2.47737,2.57257,2.66847,2.76494,2.86182,2.95899,3.0563
26,HLA-B,0,0,60.71,2.0568e-12,1.3919e-08,-0.1232177,-0.0948813,-0.066611,-0.038471,-0.010528,0.017153,0.044505,0.071464,0.0979646,0.1239402,0.1493256,0.17405516,0.198063,0.221285,0.243654,0.265104,0.285571,0.304989,0.3232924,0.340415,0.356292,0.370857,0.384045,0.3957905,0.406028,0.4146933,0.4217964,0.4274284,0.4316851,0.4346623,0.436456,0.4371623,0.4368768,0.4356954,0.4337142,0.431029,0.427735,0.42393,0.4197075,0.4151649,0.4103978,0.4055019,0.4005733,0.395708,0.391001,0.386549,0.382448,0.3787944,0.3756886,0.3732388,0.371553,0.370738,0.370902,0.372154,0.3746,0.37835,0.383509,0.390187,0.398491,0.40853,0.420409,0.434239,0.450125,0.4681771,0.4885019,0.511207,0.536402,0.5641921,0.594687,0.627993,0.66422,0.70347,0.74586343,0.791496,0.84048,0.89292,0.948932,1.00859,1.07181365,1.138447,1.20833,1.28132,1.35725,1.43597,1.51733,1.60117,1.68733,1.77566,1.866,1.95821,2.05212,2.14758,2.24444,2.34253,2.44171,2.54182,2.6427,2.74421,2.84618,2.94846,3.05089
27,SEC61B,0,0,61.091,1.7108e-12,1.1579e-08,-0.2102132,-0.1892024,-0.168209,-0.147252,-0.126349,-0.10552,-0.084774,-0.064139,-0.04362935,-0.0232626,-0.0030568,0.0169701,0.0368,0.056416,0.075798,0.094931,0.113795,0.132373,0.1506463,0.168598,0.18621,0.203464,0.220342,0.2368265,0.2529,0.2685441,0.2837611,0.2985734,0.3130046,0.3270787,0.340819,0.3542504,0.3673956,0.3802787,0.3929236,0.405354,0.417594,0.429667,0.4415965,0.4534069,0.4651219,0.4767652,0.4883605,0.499932,0.511502,0.523097,0.534738,0.5464518,0.5582894,0.5703334,0.582668,0.595376,0.608542,0.622251,0.636585,0.651628,0.667465,0.68418,0.701855,0.720576,0.740426,0.761488,0.783847,0.8075867,0.8327907,0.859543,0.887927,0.9180275,0.949928,0.983712,1.019463,1.05727,1.09720417,1.139362,1.183822,1.23067,1.279988,1.331842,1.38617644,1.442883,1.50185,1.56298,1.62616,1.69127,1.75822,1.82689,1.89718,1.96899,2.04219,2.11668,2.19237,2.26913,2.34686,2.42545,2.5048,2.58479,2.66533,2.74629,2.82758,2.90908,2.99069
28,ACTB,0,0,69.136,3.455e-14,2.339e-10,0.399072,0.4395805,0.480042,0.520409,0.560634,0.60067,0.64047,0.679986,0.71917212,0.7579801,0.7963628,0.83427323,0.871664,0.908488,0.944698,0.980246,1.015086,1.04917,1.0824511,1.114882,1.146415,1.177003,1.2066,1.2351568,1.262627,1.2889657,1.3141661,1.3382694,1.3613189,1.383358,1.40443,1.4245781,1.4438457,1.4622762,1.4799127,1.496799,1.512977,1.528492,1.5433863,1.5577031,1.5714859,1.5847781,1.5976228,1.610063,1.622143,1.633906,1.645394,1.6566524,1.6677414,1.6787412,1.689732,1.700796,1.712013,1.723465,1.735232,1.747394,1.760034,1.773231,1.787067,1.801622,1.816978,1.833216,1.850415,1.8686575,1.888024,1.908595,1.930452,1.9536761,1.978347,2.004547,2.032356,2.06185,2.09312445,2.126246,2.161301,2.19837,2.237532,2.278854,2.32228907,2.367745,2.41513,2.46435,2.51532,2.56795,2.62213,2.67779,2.73482,2.79314,2.85265,2.91327,2.9749,3.03745,3.10082,3.16493,3.22968,3.29498,3.36074,3.42687,3.49328,3.55987,3.62655
29,TCF4,1,0,50.028,3.5621e-10,2.4083e-06,0.1572317,0.1587617,0.160307,0.161885,0.16351,0.1652,0.166965,0.168828,0.17080062,0.1729003,0.1751424,0.17754282,0.180117,0.182882,0.185852,0.189044,0.192473,0.196155,0.2001064,0.204343,0.20888,0.213733,0.218919,0.224453,0.230351,0.236628,0.2432715,0.2502377,0.2574812,0.2649565,0.272618,0.280421,0.2883192,0.2962674,0.3042203,0.312132,0.319958,0.327652,0.3351686,0.3424627,0.3494887,0.3562011,0.3625545,0.368503,0.374003,0.379006,0.383469,0.3873495,0.3907086,0.3937221,0.396571,0.399437,0.4025,0.405943,0.409947,0.414693,0.420361,0.427134,0.435193,0.444719,0.455893,0.468896,0.48391,0.5011168,0.5206965,0.542831,0.567701,0.5954883,0.626374,0.66054,0.698166,0.73943,0.78452717,0.833624,0.886907,0.94456,1.006757,1.07365,1.14513865,1.221023,1.3011,1.38518,1.47305,1.56452,1.65939,1.75745,1.85851,1.96237,2.06882,2.17768,2.28873,2.40178,2.51662,2.63307,2.75091,2.86996,2.99,3.11084,3.23228,3.35412,3.47616
30,CDK2AP2,0,0,43.903,6.7193e-09,4.5395e-05,-0.2291497,-0.2068514,-0.184623,-0.162534,-0.140654,-0.11905,-0.097801,-0.076968,-0.05662221,-0.0368349,-0.0176753,0.00078672,0.018482,0.035339,0.05129,0.066265,0.080193,0.093006,0.1046321,0.115003,0.124049,0.1317,0.137886,0.1425374,0.145585,0.1469611,0.1466941,0.1449185,0.1417753,0.1374052,0.131949,0.1255478,0.1183422,0.1104732,0.1020815,0.093308,0.084294,0.075179,0.0661053,0.0572131,0.0486434,0.0405369,0.0330346,0.026277,0.020406,0.015561,0.011883,0.009513,0.0085579,0.0090905,0.011182,0.014903,0.020324,0.027517,0.036552,0.047501,0.060433,0.075421,0.092534,0.111845,0.133423,0.157339,0.183666,0.2124724,0.2438304,0.277811,0.314484,0.3539216,0.396194,0.441372,0.489527,0.54073,0.59505144,0.652562,0.713333,0.77744,0.84494,0.915898,0.99021868,1.067758,1.14837,1.2319,1.31822,1.40717,1.4986,1.59238,1.68835,1.78636,1.88628,1.98795,2.09124,2.19598,2.30204,2.40927,2.51753,2.62666,2.73652,2.84697,2.95786,3.06904,3.18037
31,PLD4,0,0,102.737,2.5702e-21,1.7408e-17,-0.3577382,-0.3184939,-0.279355,-0.240427,-0.201816,-0.16363,-0.125964,-0.088935,-0.05264427,-0.0171972,0.0173005,0.05074344,0.083026,0.114043,0.143689,0.171858,0.198445,0.223344,0.2464498,0.267657,0.286861,0.303954,0.318833,0.3313913,0.341523,0.3491303,0.3542953,0.3573116,0.3584834,0.3581153,0.356512,0.3539771,0.3508159,0.3473325,0.3438314,0.340617,0.337994,0.336266,0.3357386,0.3367155,0.3395014,0.3444007,0.3517178,0.361757,0.374823,0.39122,0.411253,0.4352181,0.4631837,0.4949681,0.530376,0.569213,0.611282,0.656391,0.704342,0.754941,0.807993,0.863303,0.920675,0.979915,1.040827,1.103216,1.166887,1.2316451,1.297295,1.363642,1.43049,1.497644,1.56491,1.632091,1.698994,1.76542,1.83118224,1.896077,1.959913,2.02249,2.083624,2.143135,2.20102637,2.257368,2.31223,2.36568,2.4178,2.46865,2.51829,2.56682,2.61428,2.66076,2.70633,2.75104,2.79499,2.83823,2.88083,2.92287,2.96442,3.00555,3.04632,3.08681,3.12709,3.16723,3.2073
