,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group12_PT_0,Group12_PT_0.01,Group12_PT_0.02,Group12_PT_0.03,Group12_PT_0.04,Group12_PT_0.05,Group12_PT_0.06,Group12_PT_0.07,Group12_PT_0.08,Group12_PT_0.09,Group12_PT_0.1,Group12_PT_0.11,Group12_PT_0.12,Group12_PT_0.13,Group12_PT_0.14,Group12_PT_0.15,Group12_PT_0.16,Group12_PT_0.17,Group12_PT_0.18,Group12_PT_0.19,Group12_PT_0.2,Group12_PT_0.21,Group12_PT_0.22,Group12_PT_0.23,Group12_PT_0.24,Group12_PT_0.25,Group12_PT_0.26,Group12_PT_0.27,Group12_PT_0.28,Group12_PT_0.29,Group12_PT_0.3,Group12_PT_0.31,Group12_PT_0.32,Group12_PT_0.33,Group12_PT_0.34,Group12_PT_0.35,Group12_PT_0.36,Group12_PT_0.37,Group12_PT_0.38,Group12_PT_0.39,Group12_PT_0.4,Group12_PT_0.41,Group12_PT_0.42,Group12_PT_0.43,Group12_PT_0.44,Group12_PT_0.45,Group12_PT_0.46,Group12_PT_0.47,Group12_PT_0.48,Group12_PT_0.49,Group12_PT_0.5,Group12_PT_0.51,Group12_PT_0.52,Group12_PT_0.53,Group12_PT_0.54,Group12_PT_0.55,Group12_PT_0.56,Group12_PT_0.57,Group12_PT_0.58,Group12_PT_0.59,Group12_PT_0.6,Group12_PT_0.61,Group12_PT_0.62,Group12_PT_0.63,Group12_PT_0.64,Group12_PT_0.65,Group12_PT_0.66,Group12_PT_0.67,Group12_PT_0.68,Group12_PT_0.69,Group12_PT_0.7,Group12_PT_0.71,Group12_PT_0.72,Group12_PT_0.73,Group12_PT_0.74,Group12_PT_0.75,Group12_PT_0.76,Group12_PT_0.77,Group12_PT_0.78,Group12_PT_0.79,Group12_PT_0.8,Group12_PT_0.81,Group12_PT_0.82,Group12_PT_0.83,Group12_PT_0.84,Group12_PT_0.85,Group12_PT_0.86,Group12_PT_0.87,Group12_PT_0.88,Group12_PT_0.89,Group12_PT_0.9,Group12_PT_0.91,Group12_PT_0.92,Group12_PT_0.93,Group12_PT_0.94,Group12_PT_0.95,Group12_PT_0.96,Group12_PT_0.97,Group12_PT_0.98,Group12_PT_0.99,Group12_PT_1
79,MNDA,1,0,39.462,5.5927e-08,0.00041968,-0.0296095,-0.0173119,-0.00501,0.0073005,0.019624,0.0319648,0.044327,0.056716,0.0691341,0.0815872,0.0940792,0.1066144,0.1191971,0.13183162,0.1445223,0.15727353,0.17008953,0.18297465,0.1959332,0.20896954,0.22208795,0.2352928,0.2485883,0.26197888,0.2754688,0.2890624,0.302764,0.316578,0.3305,0.3444616,0.35839,0.3722034,0.385822,0.3991673,0.4121589,0.4247176,0.4367639,0.44821827,0.4590013,0.469033,0.478235,0.486527,0.4938296,0.50006334,0.505149,0.5090365,0.511831,0.513687,0.5147583,0.515198,0.5151613,0.5148013,0.5142723,0.5137281,0.51332287,0.5132105,0.513545,0.5144802,0.51617026,0.5187691,0.5224306,0.52730884,0.53355775,0.5413313,0.550783,0.5620683,0.5753396,0.5907515,0.6084394,0.628398,0.650556,0.674844,0.7011894,0.7295219,0.759771,0.791864,0.8257322,0.86130326,0.8985066,0.937271,0.977526,1.0192,1.0622228,1.106523,1.152029,1.1986709,1.246377,1.2950771,1.3446995,1.395173,1.446428,1.498392,1.550995,1.604166,1.657834,1.711927,1.766375,1.821107,1.876052,1.931139,1.9862964
80,PSAP,0,0,89.958,1.3439e-18,1.0151e-14,-0.2710123,-0.2556903,-0.2403782,-0.2250856,-0.2098224,-0.1945985,-0.179423,-0.164307,-0.1492596,-0.1342904,-0.1194093,-0.1046262,-0.0899509,-0.07539315,-0.0609628,-0.04666956,-0.03252332,-0.01853383,-0.0047109,0.00893566,0.02239607,0.0356605,0.0487192,0.06156239,0.0741802,0.0865629,0.098701,0.1105836,0.12221,0.1335835,0.1447377,0.1556905,0.166464,0.1770803,0.1875611,0.1979285,0.2082044,0.21841078,0.2285696,0.238703,0.248832,0.25898,0.2691683,0.27941862,0.289753,0.300196,0.310782,0.321552,0.3325423,0.343794,0.3553442,0.3672332,0.3794995,0.3921821,0.4053198,0.4189517,0.433117,0.4478535,0.46320134,0.479199,0.49588556,0.51329981,0.53148074,0.5504673,0.570298,0.591013,0.61265,0.6352484,0.6588413,0.683418,0.708949,0.735402,0.7627474,0.7909538,0.819991,0.849827,0.8804326,0.91177616,0.9438272,0.976555,1.0099284,1.043917,1.0784902,1.113617,1.149266,1.1854081,1.222011,1.2590448,1.2964782,1.334281,1.372422,1.41087,1.449595,1.488567,1.527753,1.567124,1.606649,1.6462973,1.686038,1.725839,1.7656718
81,IQGAP1,0,0,57.414,1.0129e-11,7.6292e-08,-0.2199601,-0.2038526,-0.1877831,-0.1717895,-0.1559098,-0.1401819,-0.124644,-0.109333,-0.0942887,-0.0795477,-0.0651483,-0.0511285,-0.0375262,-0.02437937,-0.011726,0.00039594,0.01194853,0.02289381,0.0331938,0.04281058,0.05170616,0.0598426,0.0671819,0.07368618,0.0793174,0.0840377,0.087809,0.0905935,0.09238,0.0932913,0.093496,0.093161,0.092454,0.0915413,0.0905912,0.0897708,0.0892473,0.08918807,0.0897605,0.091132,0.09347,0.096941,0.101713,0.10795349,0.11583,0.1254782,0.13688,0.149968,0.1646714,0.180923,0.1986543,0.2177964,0.2382807,0.2600389,0.28300224,0.3071023,0.33227,0.3584381,0.38553684,0.413498,0.44225311,0.47173356,0.50187082,0.5325963,0.563842,0.5955379,0.6276169,0.6600099,0.6926535,0.725523,0.75861,0.791909,0.8254126,0.8591133,0.893004,0.927078,0.9613287,0.99574816,1.0303297,1.065066,1.0999508,1.134976,1.1701356,1.205422,1.240828,1.2763466,1.311971,1.3476942,1.3835089,1.419408,1.455385,1.491432,1.527543,1.56371,1.599926,1.636185,1.672479,1.7088011,1.745144,1.781502,1.817866
82,CORO1A,0,0,102.878,2.3987e-21,1.8127e-17,-0.0553826,-0.0422281,-0.029076,-0.0159288,-0.0027889,0.0103413,0.023459,0.036563,0.0496496,0.0627169,0.0757623,0.0887834,0.101778,0.1147434,0.1276773,0.14057732,0.15344096,0.16626583,0.1790495,0.19178953,0.20448352,0.217129,0.2297237,0.24226496,0.2547505,0.2671779,0.279545,0.2918485,0.30409,0.3163242,0.3285929,0.3409549,0.353464,0.3661758,0.3791437,0.3924225,0.4060665,0.42013014,0.4346679,0.449734,0.465383,0.48167,0.4986483,0.51637287,0.534898,0.5542659,0.574455,0.595426,0.6171357,0.639544,0.66261,0.6862924,0.71055,0.735342,0.76062713,0.7863644,0.812513,0.8390311,0.86587837,0.8930135,0.92039542,0.94798305,0.97573534,1.0036112,1.03157,1.0595694,1.0875696,1.1155291,1.1434105,1.171204,1.198911,1.226536,1.2540813,1.2815491,1.308942,1.336264,1.3635169,1.39070342,1.4178266,1.444889,1.4718936,1.498843,1.52574,1.552587,1.579388,1.6061444,1.632859,1.6595359,1.6861764,1.712784,1.739361,1.765911,1.792436,1.818938,1.845422,1.871889,1.898342,1.9247837,1.951218,1.977646,2.0040713
83,ARPC1B,0,0,88.866,2.293e-18,1.7319e-14,0.3241933,0.339509,0.3548299,0.3701611,0.385508,0.4008755,0.416269,0.431694,0.4471544,0.4626567,0.4782056,0.4938064,0.5094643,0.52518429,0.5409717,0.55683168,0.57276942,0.58879009,0.6048989,0.62110098,0.63740157,0.6538058,0.6703189,0.68694609,0.7036925,0.7205632,0.737564,0.7546988,0.77197,0.7893532,0.8068207,0.8243422,0.841888,0.8594291,0.8769353,0.8943773,0.9117253,0.92894993,0.9460215,0.96291,0.979587,0.996022,1.0121859,1.0280486,1.043581,1.0587633,1.073631,1.088236,1.1026309,1.116867,1.1309963,1.1450712,1.1591437,1.1732657,1.18748943,1.2018668,1.21645,1.2312909,1.24644161,1.2619542,1.27788076,1.29427327,1.31118379,1.3286644,1.346767,1.3655439,1.385047,1.4053283,1.4264335,1.44836,1.471081,1.494572,1.5188074,1.5437609,1.569407,1.595721,1.6226753,1.65024575,1.6784063,1.707131,1.7363952,1.766172,1.7964365,1.827163,1.858325,1.889898,1.921856,1.9541727,1.9868231,2.019781,2.053022,2.086519,2.120247,2.15418,2.188293,2.22256,2.256955,2.2914528,2.326028,2.360654,2.3953052
84,GLIPR1,0,0,35.313,4.0061e-07,0.0030026,0.0646435,0.0672322,0.069836,0.0724699,0.0751491,0.0778884,0.080703,0.083608,0.0866187,0.0897498,0.0930164,0.0964336,0.1000166,0.10378028,0.1077398,0.11191027,0.11630666,0.12094408,0.1258376,0.13100224,0.1364531,0.1422052,0.1482737,0.15467362,0.16142,0.1685279,0.176012,0.1838885,0.19215,0.2007162,0.2094547,0.2182485,0.226977,0.2355186,0.2437533,0.2515598,0.2588174,0.26540511,0.2712022,0.276088,0.279941,0.282641,0.2840668,0.28409779,0.282613,0.2795361,0.275019,0.269287,0.2625649,0.255077,0.2470482,0.2387036,0.2302679,0.2219659,0.21402244,0.2066624,0.20011,0.1945916,0.19033056,0.1875522,0.18648126,0.18734263,0.19036113,0.1957616,0.203769,0.2146075,0.2285027,0.2456791,0.2663342,0.290457,0.317939,0.348672,0.3825474,0.4194576,0.459294,0.501947,0.5473105,0.59527435,0.6457308,0.698571,0.7536877,0.810971,0.8703142,0.931608,0.994743,1.059613,1.126108,1.1941205,1.2635417,1.334263,1.406177,1.479175,1.553147,1.627987,1.703585,1.779834,1.856624,1.933848,2.011397,2.089163,2.1670367
85,PFN1,0,0,102.079,3.5489e-21,2.6815e-17,0.1305487,0.1334719,0.1363958,0.139321,0.1422482,0.1451781,0.148111,0.151049,0.1539905,0.1569377,0.159891,0.162851,0.1658183,0.16879368,0.1717777,0.17477114,0.17777459,0.18078873,0.1838142,0.1868518,0.18990206,0.1929657,0.1960434,0.19913576,0.2022435,0.2053674,0.208508,0.2116658,0.21485,0.2181001,0.2214747,0.2250272,0.228813,0.2328853,0.2373005,0.2421127,0.2473769,0.25314771,0.25948,0.266429,0.274048,0.282393,0.2915194,0.30148076,0.312332,0.3241216,0.33686,0.350546,0.3651794,0.38076,0.3972859,0.4147574,0.4331736,0.4525336,0.47283692,0.4940827,0.51627,0.5393991,0.56346833,0.5884773,0.61442525,0.64131158,0.66913557,0.6978965,0.727594,0.7582265,0.7897941,0.822296,0.855729,0.890073,0.925299,0.961379,0.9982849,1.0359875,1.074459,1.11367,1.1535929,1.19419894,1.2354597,1.277347,1.3198313,1.362885,1.4064801,1.450587,1.495178,1.5402248,1.585698,1.6315702,1.6778122,1.724396,1.771293,1.818474,1.865911,1.913577,1.961441,2.009476,2.057654,2.1059454,2.154322,2.202756,2.2512182
86,CTSS,0,0,85.683,1.0868e-17,8.2077e-14,0.1086382,0.0996056,0.0906275,0.0817582,0.0730524,0.0645643,0.056349,0.04846,0.0409517,0.0338795,0.0272973,0.0212598,0.0158212,0.01103613,0.006959,0.00364415,0.00114618,-0.00048051,-0.0011815,-0.00090223,0.00041166,0.0028147,0.0063612,0.01110577,0.0171028,0.0244068,0.033072,0.0431533,0.054675,0.0675062,0.081469,0.0963837,0.112071,0.1283524,0.1450481,0.161979,0.1789662,0.1958304,0.2123924,0.228473,0.243893,0.258474,0.2720359,0.28439984,0.295387,0.3048662,0.312959,0.319865,0.325786,0.330921,0.3354711,0.3396365,0.3436178,0.3476154,0.35182972,0.3564612,0.36171,0.3677775,0.37486313,0.3831677,0.3928917,0.40423549,0.41739954,0.4325843,0.44999,0.4698177,0.4922672,0.5175391,0.5458099,0.577072,0.611231,0.648195,0.6878697,0.7301618,0.774978,0.822224,0.871808,0.92363505,0.9776121,1.033646,1.0916423,1.151509,1.2131509,1.276476,1.34139,1.4077997,1.475612,1.5447322,1.6150681,1.686526,1.759012,1.832432,1.906694,1.981704,2.057368,2.133593,2.210286,2.2873521,2.364699,2.442233,2.5198599
87,TYROBP,0,0,80.278,1.5206e-16,1.1479e-12,-0.1955372,-0.1744172,-0.1533319,-0.1323162,-0.1114047,-0.0906322,-0.070033,-0.049643,-0.0294963,-0.0096274,0.0099288,0.0291374,0.0479637,0.066373,0.0843305,0.10180148,0.11875117,0.13514481,0.1509476,0.16612494,0.18064193,0.1944639,0.207556,0.21988355,0.2314118,0.242106,0.251931,0.2608531,0.26886,0.2760325,0.2825028,0.2883908,0.293819,0.2989118,0.3037909,0.3085796,0.313401,0.31837802,0.3236337,0.329291,0.335473,0.342302,0.3499027,0.3583964,0.367907,0.3785399,0.390316,0.40323,0.4172726,0.432439,0.4487211,0.4661131,0.4846079,0.5041986,0.52487865,0.5466411,0.569479,0.5933865,0.61835582,0.6443805,0.67145391,0.69956914,0.72871946,0.7588981,0.790098,0.8223134,0.8555364,0.8897607,0.9249775,0.961164,0.998288,1.036322,1.0752335,1.1149932,1.155571,1.196936,1.2390576,1.28190656,1.3254521,1.369664,1.4145116,1.459965,1.5059941,1.552568,1.599657,1.6472307,1.695259,1.7437104,1.792556,1.841765,1.891307,1.941152,1.99127,2.04163,2.092201,2.142955,2.19386,2.2448862,2.296003,2.347181,2.3983887
88,S100A11,0,0,74.711,2.294e-15,1.7306e-11,0.221593,0.2056742,0.1898355,0.1741567,0.1587179,0.1435991,0.12888,0.114642,0.1009628,0.0879239,0.0756051,0.0640862,0.0534473,0.04376844,0.0351295,0.02761055,0.02129157,0.01625255,0.0125735,0.01033443,0.00961532,0.0104962,0.013057,0.01737774,0.0235385,0.0316191,0.0417,0.0538604,0.068128,0.0842556,0.1019112,0.1207614,0.140473,0.160713,0.1811482,0.2014457,0.2212723,0.24029481,0.2581803,0.274596,0.289208,0.301683,0.3116895,0.31889313,0.322961,0.3236541,0.321212,0.316026,0.3084894,0.298994,0.2879332,0.2756983,0.262682,0.2492767,0.23587471,0.2228684,0.21065,0.1996123,0.19014726,0.1826473,0.17750489,0.1751123,0.17586193,0.1801461,0.188357,0.2008877,0.2181298,0.2404759,0.2682723,0.301513,0.340027,0.383646,0.4321999,0.4855175,0.543429,0.605764,0.6723533,0.74302584,0.8176118,0.895941,0.9778431,1.063148,1.1516863,1.243287,1.33778,1.4349954,1.534763,1.6369128,1.7412744,1.847678,1.955953,2.065929,2.177437,2.290306,2.404366,2.519447,2.635379,2.7519907,2.869113,2.986576,3.1042094
89,SH3BGRL3,0,0,194.485,5.7588e-41,4.3542e-37,0.285016,0.2759006,0.2668283,0.257842,0.2489848,0.2402996,0.231829,0.223617,0.2157065,0.2081397,0.20096,0.1942105,0.1879341,0.18217391,0.1769729,0.17237406,0.16842045,0.16515507,0.1626209,0.16086106,0.15991845,0.1598361,0.1606571,0.16242441,0.165181,0.16897,0.173834,0.179817,0.18695,0.1952134,0.2045667,0.2149718,0.22639,0.2387817,0.2521091,0.266333,0.2814145,0.29731502,0.3139956,0.331418,0.349542,0.36833,0.3877433,0.4077425,0.428289,0.4493574,0.47099,0.493249,0.5161998,0.539905,0.5644289,0.5898347,0.6161861,0.6435468,0.67198034,0.7015505,0.732321,0.764355,0.79771659,0.8324693,0.86867678,0.90640262,0.94571048,0.986664,1.029327,1.0737625,1.1200348,1.1682073,1.2183335,1.270389,1.324314,1.380048,1.4375309,1.4967021,1.557501,1.619869,1.6837433,1.74906524,1.8157741,1.88381,1.9531114,2.023619,2.0952729,2.168012,2.241776,2.3165049,2.392138,2.4686161,2.5458777,2.623863,2.702511,2.781763,2.861557,2.941834,3.022533,3.103593,3.184955,3.2665587,3.348343,3.430248,3.5122128
90,FCER1G,0,0,173.652,1.7205e-36,1.3007e-32,-0.2555775,-0.234824,-0.2141302,-0.1935557,-0.1731602,-0.1530034,-0.133145,-0.113645,-0.0945618,-0.0759564,-0.0578881,-0.0404164,-0.0236011,-0.00750184,0.0078217,0.02230992,0.03590307,0.04854152,0.0601656,0.07071559,0.08013189,0.0883548,0.0953246,0.10098176,0.1052665,0.1081191,0.10948,0.1092896,0.10755,0.1045426,0.1006683,0.0963114,0.09186,0.0877029,0.0842282,0.0818243,0.0808795,0.08178236,0.0849211,0.090684,0.09946,0.111637,0.1276032,0.14774735,0.172458,0.2020368,0.236348,0.275116,0.3180639,0.364915,0.4153939,0.4692236,0.526128,0.5858309,0.64805596,0.7125269,0.778967,0.847101,0.91665168,0.987343,1.05889872,1.13104251,1.20349807,1.2759891,1.348239,1.4199725,1.4909122,1.5607822,1.6293324,1.696513,1.762365,1.826933,1.8902595,1.9523866,2.013357,2.073215,2.1320013,2.18976027,2.2465342,2.302366,2.3572986,2.411375,2.4646369,2.517128,2.568892,2.6199703,2.670406,2.7202426,2.7695223,2.818288,2.866583,2.914449,2.96193,3.009069,3.055907,3.102489,3.148857,3.1950532,3.241121,3.287103,3.3330426
91,VIM,0,0,291.766,6.4684e-62,4.8953e-58,0.7939737,0.8048054,0.8156554,0.8265418,0.837483,0.8484973,0.859603,0.870818,0.8821605,0.8936492,0.9053023,0.9171378,0.9291741,0.94142945,0.9539221,0.96667018,0.97969209,0.99300601,1.0066302,1.02058296,1.03488248,1.049547,1.0645949,1.08004423,1.0959134,1.1122206,1.128984,1.1462221,1.164,1.1822428,1.2011351,1.220694,1.240979,1.2620482,1.2839616,1.3067781,1.3305566,1.3553563,1.3812362,1.408255,1.436473,1.465948,1.49674,1.52890729,1.562509,1.5975904,1.634119,1.67204,1.711298,1.751837,1.7936024,1.8365381,1.8805889,1.9256992,1.97181383,2.0188772,2.066834,2.1156284,2.16520535,2.2155093,2.26648487,2.31807653,2.37022889,2.4228865,2.475994,2.5294957,2.5833364,2.6374606,2.6918168,2.746384,2.801156,2.856126,2.9112879,2.9666341,3.022158,3.077854,3.1337153,3.18973462,3.2459057,3.302222,3.3586768,3.415264,3.4719758,3.528807,3.58575,3.6427987,3.699946,3.7571865,3.8145124,3.871918,3.929395,3.986939,4.044542,4.102198,4.1599,4.217642,4.275416,4.3332172,4.391038,4.448872,4.5067127
92,TMSB4X,0,0,261.816,1.8522e-55,1.4015e-51,-0.0234867,-0.0062169,0.0110772,0.0284201,0.0458362,0.0633497,0.080985,0.098767,0.1167189,0.1348661,0.1532326,0.1718429,0.1907213,0.20989211,0.2293798,0.24920869,0.26940318,0.28998763,0.3109864,0.3324239,0.35432446,0.3767125,0.3996123,0.42304835,0.4470449,0.4716265,0.496817,0.5226419,0.5491,0.5761092,0.6035265,0.6312277,0.659084,0.686966,0.7147452,0.7422926,0.7694792,0.79617617,0.8222545,0.847585,0.87204,0.895489,0.9178036,0.93885519,0.958515,0.9766966,0.993539,1.009249,1.0240365,1.03811,1.0516768,1.0649468,1.078128,1.091429,1.1050584,1.1192247,1.134136,1.1500021,1.16703032,1.1854297,1.20540863,1.22717579,1.25093969,1.2769089,1.305292,1.3362973,1.3701336,1.4070094,1.4471079,1.490419,1.536842,1.586277,1.638623,1.6937806,1.751649,1.812127,1.8751159,1.94051392,2.0082211,2.078137,2.1501611,2.224193,2.300133,2.37788,2.457333,2.5383933,2.620959,2.7049305,2.7902071,2.876688,2.964274,3.052864,3.142357,3.232653,3.323653,3.415254,3.507358,3.599863,3.692669,3.785676,3.878784
93,AHNAK,0,0,238.161,2.3095e-50,1.7469e-46,0.3866226,0.3676688,0.3487997,0.3301001,0.3116548,0.2935485,0.275866,0.258692,0.242111,0.2262081,0.211068,0.1967754,0.183415,0.17107163,0.15983,0.14977482,0.14099089,0.13356295,0.1275757,0.12311402,0.12026253,0.119106,0.1197292,0.12221695,0.1266539,0.1331248,0.141714,0.1525075,0.16556,0.1807641,0.1979726,0.2170311,0.237787,0.2600879,0.2837812,0.3087144,0.3347348,0.36168996,0.3894273,0.417794,0.446638,0.475807,0.5051477,0.5345078,0.563735,0.5927129,0.621514,0.650271,0.6791162,0.708181,0.7375982,0.7674998,0.7980181,0.8292854,0.86143382,0.8945957,0.928903,0.9644884,1.00148385,1.0400216,1.08023385,1.1222529,1.16621094,1.2122402,1.260473,1.3110414,1.3640778,1.4197143,1.4780654,1.53911,1.602764,1.668944,1.7375645,1.8085424,1.881793,1.957233,2.0347765,2.11434072,2.1958411,2.279194,2.3643137,2.451117,2.5395207,2.629439,2.720789,2.8134851,2.907444,3.0025819,3.0988138,3.196056,3.294224,3.393234,3.493002,3.593443,3.694473,3.796008,3.897965,4.0002575,4.102803,4.205517,4.308315
94,ACTB,0,0,364.657,1.1993e-77,9.0814e-74,-0.0908162,-0.0782226,-0.0656122,-0.0529685,-0.0402746,-0.0275141,-0.01467,-0.001726,0.011335,0.0245294,0.0378741,0.0513856,0.0650807,0.07897602,0.0930883,0.10743422,0.12203046,0.1368937,0.1520406,0.16748796,0.18325235,0.1993505,0.2157991,0.23261483,0.2498144,0.2674145,0.285432,0.3038829,0.32278,0.3420887,0.3617779,0.3818067,0.402136,0.4227287,0.443545,0.4645467,0.4856953,0.50695229,0.5282792,0.549637,0.570988,0.592294,0.613515,0.63461347,0.655551,0.6763124,0.697009,0.717792,0.7388097,0.760214,0.7821542,0.8047813,0.8282454,0.8526967,0.87828554,0.9051623,0.933477,0.9633806,0.99502278,1.0285541,1.06412475,1.10188515,1.14198556,1.1845763,1.229808,1.2778299,1.3287935,1.3828485,1.4401249,1.500596,1.564161,1.630722,1.7001777,1.7724289,1.847376,1.924918,2.0049562,2.08739046,2.1721209,2.259048,2.3480711,2.439091,2.532008,2.626722,2.723133,2.8211413,2.920647,3.0215509,3.1237524,3.227152,3.331649,3.437145,3.54354,3.650733,3.758625,3.867116,3.976106,4.0854959,4.195185,4.305074,4.4150622
95,TMSB10,0,0,325.842,2.8776e-69,2.1786e-65,0.4455593,0.4368994,0.4283012,0.4198268,0.4115377,0.4034959,0.395763,0.388401,0.3814724,0.3750378,0.3691596,0.3638995,0.3593195,0.35548119,0.3524465,0.35027728,0.34903528,0.34878234,0.3495803,0.3514909,0.35457603,0.3588975,0.3645171,0.37149663,0.379898,0.3897829,0.401213,0.4142507,0.42893,0.4451492,0.4627604,0.4816171,0.501572,0.5224788,0.5441902,0.5665593,0.5894392,0.61268303,0.6361439,0.659675,0.683129,0.706359,0.729219,0.75156112,0.773239,0.7941538,0.814458,0.834383,0.8541587,0.874018,0.8941914,0.9149106,0.9364066,0.958911,0.98265485,1.0078696,1.034787,1.0636371,1.09465236,1.1280638,1.16410269,1.20300035,1.24498809,1.2902972,1.339159,1.391805,1.4484662,1.509374,1.5747296,1.644502,1.718555,1.796749,1.8789461,1.9650091,2.0548,2.148179,2.2450105,2.34515492,2.4484746,2.554831,2.6640874,2.776104,2.8907444,3.007869,3.127341,3.2490221,3.372774,3.498458,3.625937,3.755073,3.885727,4.017762,4.151039,4.285421,4.420769,4.556945,4.693812,4.8312304,4.969063,5.107173,5.2454197
96,ITGB2,0,1,252.569,1.8198e-53,1.3768e-49,-0.0861305,-0.0514495,-0.0167805,0.0178645,0.0524735,0.0870345,0.121536,0.155965,0.1903097,0.2245589,0.2587001,0.2927213,0.3266105,0.36035588,0.3939453,0.4273667,0.46060821,0.49365779,0.5265034,0.55913317,0.59153499,0.6236969,0.6556069,0.68725297,0.7186232,0.7497055,0.780488,0.8109584,0.84111,0.8709682,0.9005632,0.9299285,0.959097,0.9881,1.0169714,1.0457433,1.0744484,1.10311915,1.1317882,1.160488,1.189252,1.218111,1.247099,1.27624819,1.305591,1.335167,1.365048,1.395316,1.4260534,1.457344,1.4892685,1.5219108,1.555353,1.5896775,1.62496693,1.6613038,1.69877,1.7374496,1.77742369,1.8187752,1.86158664,1.90594054,1.9519194,1.9996057,2.049082,2.1004309,2.1537347,2.2090761,2.2665253,2.32606,2.387616,2.451127,2.516529,2.5837559,2.652743,2.723425,2.795736,2.86961186,2.944987,3.021796,3.0999743,3.179456,3.2601765,3.34207,3.425072,3.5091169,3.59414,3.6800748,3.7668574,3.854422,3.942704,4.031638,4.121158,4.2112,4.301699,4.392588,4.483803,4.5752792,4.666951,4.758753,4.8506199
97,SAMHD1,0,0,519.053,5.0696e-111,3.8412e-107,-0.1819512,-0.1667678,-0.1515327,-0.1361941,-0.1207002,-0.1049994,-0.08904,-0.07277,-0.0561371,-0.0390907,-0.0215784,-0.0035487,0.0150504,0.03427047,0.0541633,0.07478075,0.09617445,0.11839619,0.1414977,0.16553083,0.19054724,0.2165987,0.243737,0.2720138,0.3014809,0.3321902,0.364193,0.3975418,0.43229,0.4684902,0.5062048,0.5454905,0.586405,0.6290071,0.6733543,0.7195049,0.7675168,0.81744824,0.8693572,0.923302,0.97934,1.03753,1.0979304,1.16059833,1.225592,1.2929454,1.362563,1.43431,1.508052,1.583653,1.6609772,1.7398905,1.8202574,1.9019426,1.98481099,2.0687274,2.153557,2.2391633,2.32541255,2.412169,2.49929749,2.58666284,2.67412986,2.7615634,2.848828,2.9357891,3.0223109,3.1082585,3.1935095,3.278041,3.361874,3.445032,3.5275381,3.6094136,3.690681,3.771364,3.8514844,3.9310644,4.0101268,4.088694,4.1667888,4.244433,4.3216503,4.398462,4.474892,4.5509608,4.626692,4.702109,4.777233,4.852087,4.926693,5.001075,5.075254,5.149252,5.223094,5.2968,5.370393,5.4438971,5.517333,5.590724,5.664093
98,HLA.DPB1,0,0,247.392,2.3738e-52,1.7958e-48,0.156007,0.1394321,0.1229411,0.1066181,0.0905471,0.074812,0.059497,0.044686,0.0304622,0.0169108,0.0041153,-0.0078404,-0.0188723,-0.02889627,-0.0378284,-0.0455848,-0.05208136,-0.05723413,-0.0609591,-0.06317236,-0.06378986,-0.0627276,-0.0599017,-0.05522799,-0.0486226,-0.0400016,-0.029281,-0.0163765,-0.0012647,0.01577,0.0343449,0.054077,0.074583,0.0954811,0.1163873,0.1369191,0.1566935,0.17532766,0.1924387,0.207644,0.220559,0.230804,0.2379927,0.24174421,0.241675,0.2375308,0.229713,0.218835,0.2055055,0.190338,0.1739434,0.1569334,0.1399194,0.1235131,0.10832589,0.0949694,0.084055,0.0761946,0.0719993,0.0720809,0.07705082,0.08752066,0.10410193,0.1274062,0.158045,0.1966297,0.2437721,0.3000836,0.3661008,0.441788,0.526843,0.620965,0.7238507,0.8351988,0.954707,1.082072,1.2169929,1.35916688,1.5082918,1.664065,1.8261857,1.99435,2.1682567,2.347603,2.532087,2.7214067,2.915259,3.1133433,3.3153558,3.520995,3.729958,3.941944,4.15665,4.373773,4.593012,4.814064,5.036627,5.2603991,5.485078,5.710361,5.9359463
99,HLA.DRB1,0,0,321.374,2.6491e-68,2.0054e-64,0.3746914,0.3558357,0.337076,0.3185081,0.300228,0.2823315,0.264915,0.248073,0.2319034,0.2165008,0.2019615,0.1883814,0.1758564,0.16448238,0.1543553,0.14557118,0.13822579,0.1324151,0.128235,0.1257815,0.12515043,0.1264377,0.1297393,0.13515116,0.1427691,0.1526891,0.165007,0.179819,0.19715,0.2166785,0.2379602,0.2605573,0.28403,0.3079399,0.3318465,0.3553108,0.3778933,0.39915454,0.4186551,0.435956,0.450616,0.462198,0.4702618,0.47436737,0.474076,0.4690969,0.459908,0.447228,0.4317785,0.41428,0.3954533,0.3760186,0.3566966,0.3382078,0.32127291,0.3066125,0.294947,0.2869973,0.28348379,0.285127,0.29264768,0.30676628,0.32820345,0.3576798,0.395916,0.4436321,0.5015494,0.5703881,0.6507804,0.742681,0.845732,0.959573,1.0838448,1.2181881,1.362243,1.515649,1.6780479,1.84907896,2.0283828,2.2156,2.4103698,2.612334,2.8211316,3.036404,3.257791,3.4849326,3.71747,3.9550423,4.1972909,4.443856,4.694377,4.948495,5.20585,5.466083,5.728834,5.993742,6.26045,6.5285954,6.79782,7.067765,7.3380686
