,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
154,NAP1L1,0,0,81.974,6.6464e-17,4.9177e-13,0.47544308,0.4809183,0.48630348,0.49150841,0.496443,0.50101714,0.50514073,0.50872365,0.5116758,0.51391,0.5153273,0.51585,0.51537436,0.51382094,0.51109608,0.50710965,0.50177156,0.49499169,0.4866799,0.4767463,0.46518,0.45216553,0.4379286,0.42269,0.40666796,0.39008678,0.3731667,0.35613,0.3391949,0.32258446,0.30643,0.29074283,0.27550034,0.2606943,0.24631302,0.23234459,0.21877726,0.20559922,0.1927987,0.18036382,0.16828286,0.156544,0.14513544,0.13405,0.12326203,0.11277,0.10257,0.0926342,0.08296,0.07353283,0.06434191,0.05537511,0.0466206,0.0380666,0.02970138,0.021513,0.0134898,0.00561991,-0.0021085,-0.00970713,-0.01718787,-0.02456248,-0.0318428,-0.03904052,-0.046167,-0.05322964,-0.0602295,-0.06716874,-0.074049,-0.08087225,-0.0876401,-0.0943545,-0.10101702,-0.10762962,-0.11419,-0.12071205,-0.12718544,-0.133616,-0.14000551,-0.14635575,-0.15266852,-0.1589456,-0.1651888,-0.1713998,-0.1775805,-0.183733,-0.189858,-0.1959584,-0.202036,-0.2080913,-0.214127,-0.22015,-0.226148,-0.232136,-0.2381114,-0.2440761,-0.25003193,-0.2559806,-0.2619239,-0.2678637,-0.2738017
155,RPL30,0,0,57.317,1.0617e-11,7.7575e-08,0.02860686,0.0337521,0.03881139,0.04369867,0.04832797,0.05261329,0.05646864,0.05980803,0.06254547,0.064595,0.06587049,0.066286,0.06575576,0.0641935,0.06151332,0.05762923,0.05245524,0.04590534,0.0378935,0.0283341,0.017244,0.00490566,-0.0083544,-0.022211,-0.03633774,-0.05040943,-0.0641002,-0.077084,-0.0890358,-0.09963142,-0.10869,-0.11628696,-0.12249067,-0.1273886,-0.13106326,-0.13359744,-0.13507376,-0.13557488,-0.1351834,-0.13398212,-0.13205355,-0.1294804,-0.12634532,-0.12273,-0.11872002,-0.1144,-0.10984,-0.105134,-0.10036,-0.09560896,-0.0909541,-0.08648121,-0.082273,-0.078412,-0.07498097,-0.0720626,-0.06973940000000001,-0.06809416,-0.067209,-0.06716805,-0.0680525,-0.06994548,-0.0729297,-0.07708768,-0.082499,-0.08918525,-0.0971122,-0.10624466,-0.1165472,-0.12798429,-0.1405206,-0.1541205,-0.16874867,-0.18436962,-0.20095,-0.21844802,-0.23683456,-0.256072,-0.27612503,-0.29695804,-0.31853564,-0.3408224,-0.3637828,-0.3873814,-0.4115827,-0.436351,-0.4616519,-0.4874488,-0.513707,-0.5403899,-0.567463,-0.59489,-0.622638,-0.650669,-0.6789475,-0.7074391,-0.7361079,-0.7649186,-0.7938356,-0.8228236,-0.851847
156,FBL,0,0,36.364,2.4356e-07,0.0017327,0.03876238,0.0428044,0.04678729,0.05065179,0.05433873,0.05778893,0.06094322,0.06374239,0.06612728,0.068039,0.06941744,0.070204,0.07034023,0.0697659,0.06842217,0.06624985,0.06318978,0.05918275,0.0541696,0.0480912,0.040951,0.03291149,0.0241634,0.014896,0.00529843,-0.00443939,-0.0141281,-0.023578,-0.0325998,-0.04100504,-0.048687,-0.05567026,-0.06199148,-0.0676872,-0.07279408,-0.07734861,-0.08138741,-0.08494707,-0.0880642,-0.09077526,-0.09311696,-0.09512585,-0.0968385,-0.098292,-0.09952143,-0.10056,-0.10146,-0.1022386,-0.10294,-0.10360543,-0.10426518,-0.10495793,-0.1057203,-0.1065888,-0.10760009,-0.1087907,-0.1101973,-0.11185632,-0.1138,-0.11607827,-0.11871433,-0.12174924,-0.1252196,-0.12916188,-0.13361,-0.13857837,-0.1440489,-0.15000878,-0.1564436,-0.16333885,-0.1706803,-0.1784535,-0.18664399,-0.19523748,-0.20422,-0.21357577,-0.22329178,-0.2333532,-0.24374561,-0.25445463,-0.26546588,-0.2767649,-0.2883375,-0.300169,-0.3122452,-0.324552,-0.337074,-0.3497979,-0.362709,-0.3757924,-0.389034,-0.40242,-0.415935,-0.429566,-0.4432972,-0.4571147,-0.47100427,-0.4849514,-0.4989416,-0.5129607,-0.5269941
157,RPL13,0,0,72.496,6.7418e-15,4.9687e-11,0.19637866,0.2006055,0.20477106,0.20881387,0.2126726,0.21628589,0.21959239,0.22253074,0.22503958,0.22706,0.22852329,0.22938,0.22955266,0.22899357,0.22763682,0.22542104,0.22228489,0.218167,0.213006,0.2067407,0.19938,0.19112449,0.1821956,0.17282,0.1632259,0.15363687,0.1442796,0.13538,0.127164,0.11985597,0.11358,0.10827631,0.10389383,0.1003655,0.09762826,0.09561906,0.09427485,0.09353255,0.0933291,0.09360148,0.09428659,0.09532139,0.09664282,0.098188,0.09989332,0.1017,0.10353,0.1053423,0.10706,0.10862151,0.10996586,0.11102932,0.1117488,0.1120613,0.11190374,0.111213,0.1099261,0.10797999,0.10531,0.10185773,0.0975555,0.09234178,0.0861535,0.07892769,0.070604,0.06116721,0.050648,0.03907697,0.0264849,0.01290285,-0.0016383,-0.0171076,-0.03347415,-0.05070696,-0.068775,-0.08764765,-0.10729365,-0.1276822,-0.14878228,-0.17056304,-0.1929935,-0.2160427,-0.2396798,-0.2638737,-0.2885936,-0.313809,-0.3394876,-0.3655997,-0.392114,-0.4189996,-0.446226,-0.47376,-0.501575,-0.529636,-0.5579137,-0.5863771,-0.61499527,-0.6437372,-0.6725719,-0.7014685,-0.730396
158,FASN,0,0,32.441,1.5541e-06,0.010974,0.01485846,0.0178892,0.02088348,0.02380478,0.02661664,0.02928258,0.03176611,0.03403076,0.03604003,0.037757,0.03914655,0.040171,0.04079382,0.04097904,0.04069,0.03989022,0.03854323,0.03661253,0.0340617,0.0308542,0.026977,0.02247522,0.0174057,0.011824,0.00578561,-0.0006535,-0.0074376,-0.014511,-0.0218179,-0.02930265,-0.036925,-0.04466952,-0.05252245,-0.0604704,-0.06850004,-0.07659779,-0.08475023,-0.0929439,-0.1011654,-0.10940115,-0.11763781,-0.12586189,-0.13405992,-0.14222,-0.15032406,-0.15836,-0.16632,-0.1741886,-0.18195,-0.18958686,-0.1970922,-0.2044504,-0.211648,-0.2186716,-0.22550763,-0.2321427,-0.2385634,-0.24475623,-0.25071,-0.25640445,-0.26183293,-0.26697972,-0.2718314,-0.27637441,-0.2806,-0.28449431,-0.2880781,-0.29135619,-0.2943377,-0.29703157,-0.2994468,-0.3015924,-0.30347727,-0.30511049,-0.3065,-0.30765785,-0.30858996,-0.3093063,-0.30981599,-0.31012789,-0.31025102,-0.3101944,-0.309967,-0.3095778,-0.3090357,-0.30835,-0.3075292,-0.3065827,-0.305519,-0.3043482,-0.303078,-0.30172,-0.300277,-0.298764,-0.2971887,-0.2955591,-0.29388448,-0.2921739,-0.2904364,-0.288681,-0.2869165
159,SRSF5,0,0,62.663,7.9909e-13,5.8621e-09,-0.05299353,-0.0517103,-0.05044148,-0.04920132,-0.04800421,-0.04686449,-0.04579651,-0.04481462,-0.04393316,-0.043166,-0.04252894,-0.042035,-0.04169864,-0.04153458,-0.04155704,-0.04178037,-0.04221892,-0.04288703,-0.0437991,-0.0449694,-0.046417,-0.04817034,-0.0502622,-0.052724,-0.05558586,-0.05888065,-0.0626394,-0.066893,-0.0716744,-0.0770133,-0.08292,-0.08936932,-0.09633349,-0.1037844,-0.111694,-0.12003428,-0.1287772,-0.13789474,-0.1473589,-0.15714153,-0.16721473,-0.17755042,-0.18812057,-0.1989,-0.20985215,-0.22096,-0.23219,-0.2435072,-0.2549,-0.2663221,-0.27775888,-0.28917786,-0.300551,-0.3118503,-0.32304765,-0.3341151,-0.3450246,-0.35574811,-0.36626,-0.37652506,-0.38652243,-0.3962217,-0.4055948,-0.4146138,-0.42325,-0.43150037,-0.4393704,-0.44687254,-0.4540175,-0.46081622,-0.4672794,-0.473418,-0.47924271,-0.48476441,-0.48999,-0.49494208,-0.49961968,-0.5040376,-0.50820653,-0.51213742,-0.51584105,-0.5193282,-0.5226098,-0.5256966,-0.5285994,-0.531329,-0.5338964,-0.5363122,-0.538587,-0.5407327,-0.542759,-0.54468,-0.546498,-0.548232,-0.5498899,-0.5514833,-0.55302251,-0.5545185,-0.555982,-0.5574238,-0.5588549
160,MYCBP2,0,0,36.501,2.2823e-07,0.0016248,0.03886312,0.0401771,0.04147726,0.04274956,0.04398013,0.04515508,0.04626048,0.04728244,0.04820704,0.04902,0.04970854,0.050258,0.05065372,0.05088292,0.05093132,0.050785,0.05043007,0.04985261,0.0490387,0.0479745,0.046648,0.0450498,0.0431736,0.041011,0.03855568,0.03579885,0.0327334,0.029352,0.0256463,0.02160964,0.017243,0.01256126,0.00758071,0.0023176,-0.00321193,-0.00899156,-0.01500509,-0.02123629,-0.0276689,-0.03428676,-0.04107356,-0.04801311,-0.05508916,-0.062285,-0.06958585,-0.076974,-0.084434,-0.0919489,-0.099503,-0.10708019,-0.11466394,-0.12223811,-0.1297865,-0.1372928,-0.14474079,-0.1521143,-0.1593971,-0.16657289,-0.17363,-0.18053865,-0.18729614,-0.19388173,-0.2002792,-0.20647227,-0.21245,-0.21819387,-0.2237238,-0.22904128,-0.2341526,-0.23906411,-0.2437819,-0.2483123,-0.25266154,-0.25683587,-0.26084,-0.26468476,-0.26837182,-0.271909,-0.27530241,-0.27855844,-0.28168327,-0.2846832,-0.2875644,-0.2903331,-0.2929957,-0.295558,-0.2980272,-0.3004087,-0.302709,-0.3049342,-0.307091,-0.30918,-0.311223,-0.313211,-0.3151548,-0.3170615,-0.31893696,-0.3207874,-0.3226191,-0.3244384,-0.3262514
161,KLF6,1,0,38.837,7.5287e-08,0.00053808,-0.01332204,-0.0070523,-0.00084641,0.00523195,0.01111896,0.01675085,0.02206383,0.02699411,0.03147793,0.035451,0.03885102,0.041613,0.04367285,0.04496759,0.04543316,0.04500579,0.0436217,0.04121709,0.0377282,0.0330913,0.027291,0.02043569,0.0126548,0.004077,-0.00516859,-0.01495321,-0.0251479,-0.035624,-0.0462517,-0.05690367,-0.067495,-0.07800885,-0.08843765,-0.0987718,-0.10900238,-0.11912021,-0.12911626,-0.1389815,-0.1487069,-0.1582833,-0.16770175,-0.17695316,-0.18602848,-0.19492,-0.20361461,-0.21211,-0.22039,-0.2284467,-0.23628,-0.24386449,-0.2512051,-0.25828812,-0.2651045,-0.2716452,-0.27790112,-0.2838633,-0.2895225,-0.2948699,-0.2999,-0.30459268,-0.30894998,-0.31295915,-0.3166111,-0.31989689,-0.32281,-0.32534508,-0.3275187,-0.32933908,-0.3308166,-0.33196167,-0.3327847,-0.333296,-0.33350599,-0.3334251,-0.33306,-0.33243217,-0.3315409,-0.3304003,-0.32902072,-0.32741258,-0.32558626,-0.3235522,-0.3213207,-0.3189021,-0.316307,-0.313546,-0.3106284,-0.3075658,-0.304368,-0.3010456,-0.297609,-0.29407,-0.290434,-0.286717,-0.2829272,-0.2790749,-0.27517072,-0.271225,-0.267248,-0.2632503,-0.2592422
162,LUC7L3,0,0,32.332,1.6362e-06,0.011549,-0.13327505,-0.1280014,-0.12278317,-0.11767567,-0.11273429,-0.1080144,-0.10357138,-0.0994606,-0.09573744,-0.092457,-0.08967546,-0.087447,-0.08582843,-0.08487396,-0.08463934,-0.08517995,-0.08655117,-0.08880837,-0.0920069,-0.0962021,-0.1014,-0.10751121,-0.1143986,-0.12194,-0.13002642,-0.13852194,-0.1473086,-0.15626,-0.1652651,-0.17419063,-0.18296,-0.19157692,-0.20003287,-0.2083318,-0.21647467,-0.22446225,-0.23229544,-0.23997509,-0.2475021,-0.25487726,-0.26210151,-0.26917567,-0.27610062,-0.28288,-0.28950633,-0.29599,-0.30233,-0.3085174,-0.31457,-0.32046977,-0.32623208,-0.33185294,-0.3373332,-0.3426738,-0.3478755,-0.3529392,-0.3578658,-0.36265612,-0.36731,-0.37183142,-0.37621813,-0.38047202,-0.384594,-0.38858482,-0.39245,-0.39617834,-0.3997868,-0.4032744,-0.4066448,-0.40990138,-0.4130479,-0.4160877,-0.41902453,-0.42186184,-0.4246,-0.42725216,-0.42981229,-0.4322871,-0.43468023,-0.43699516,-0.43923546,-0.4414047,-0.4435064,-0.4455441,-0.4475215,-0.449442,-0.4513091,-0.4531265,-0.454898,-0.4566263,-0.458316,-0.45997,-0.461592,-0.463185,-0.464754,-0.4663013,-0.46783087,-0.4693462,-0.4708509,-0.4723485,-0.4738426
163,ZFAS1,0,0,67.433,7.9016e-14,5.8132e-10,0.01314684,0.0152151,0.01726071,0.01926104,0.02119346,0.02303533,0.02476399,0.02635683,0.02779119,0.029044,0.03009395,0.030917,0.03149114,0.03179356,0.03180167,0.03149284,0.03084442,0.02983378,0.0284383,0.0266353,0.024412,0.02178294,0.018765,0.015376,0.01163492,0.00755837,0.0031646,-0.0015285,-0.0065032,-0.01174171,-0.01723,-0.02295836,-0.02891962,-0.0351052,-0.04150702,-0.04811676,-0.05492626,-0.06192733,-0.0691117,-0.07647133,-0.08399787,-0.09168317,-0.09951904,-0.1075,-0.11560964,-0.12385,-0.1322,-0.1406698,-0.14924,-0.15789697,-0.16664211,-0.17546402,-0.1843545,-0.1933053,-0.2023083,-0.2113553,-0.220438,-0.22954823,-0.23868,-0.24781866,-0.25696241,-0.26610093,-0.275226,-0.28432944,-0.2934,-0.30244406,-0.3114526,-0.32042974,-0.3293765,-0.33829372,-0.3471824,-0.3560434,-0.36487762,-0.37368606,-0.38247,-0.39122917,-0.39996569,-0.4086801,-0.41737326,-0.42604615,-0.43469969,-0.4433348,-0.4519524,-0.4605533,-0.4691386,-0.477709,-0.4862659,-0.4948097,-0.503342,-0.5118623,-0.520373,-0.52887,-0.537367,-0.545853,-0.5543324,-0.5628061,-0.57127528,-0.5797407,-0.5882034,-0.5966642,-0.6051241
164,DKC1,0,0,36.776,2.0035e-07,0.0014269,-0.08013997,-0.0765464,-0.07298535,-0.06948942,-0.06609115,-0.0628231,-0.05971782,-0.05680786,-0.05412577,-0.051704,-0.04957544,-0.047772,-0.04632727,-0.04527287,-0.04464167,-0.04446622,-0.04477908,-0.0456128,-0.0469999,-0.048973,-0.051545,-0.054678,-0.0583263,-0.062444,-0.06698475,-0.07190317,-0.0771532,-0.082689,-0.0884643,-0.09443373,-0.10056,-0.10684557,-0.11326693,-0.1198192,-0.1264928,-0.13327822,-0.14016591,-0.14714631,-0.1542099,-0.16134712,-0.16854842,-0.17580427,-0.18310511,-0.19044,-0.19780362,-0.20518,-0.21257,-0.2199503,-0.22732,-0.23466924,-0.24198646,-0.24926278,-0.2564887,-0.2636545,-0.27075089,-0.2777681,-0.2846968,-0.29152725,-0.29825,-0.3048555,-0.31133418,-0.31767652,-0.323873,-0.32991397,-0.33579,-0.34149998,-0.3470473,-0.35243681,-0.3576733,-0.36276133,-0.3677056,-0.3725106,-0.37718121,-0.38172188,-0.38614,-0.39043213,-0.39461099,-0.3986785,-0.40263935,-0.40649813,-0.4102595,-0.4139281,-0.4175086,-0.4210055,-0.4244236,-0.427768,-0.4310418,-0.4342512,-0.4374,-0.4404936,-0.443536,-0.44653,-0.449486,-0.452403,-0.455288,-0.4581448,-0.46097847,-0.4637935,-0.4665947,-0.4693866,-0.4721738
165,STT3A,0,0,40.496,3.4178e-08,0.00024496,0.17166826,0.1720207,0.17237028,0.17271393,0.17304874,0.17337176,0.17368005,0.17397066,0.17424064,0.17449,0.17470695,0.1749,0.17505541,0.17517808,0.17526244,0.17530556,0.17530448,0.17525626,0.1751579,0.1750066,0.17479,0.17447161,0.1740115,0.17337,0.17250493,0.17137813,0.1699487,0.16818,0.1660213,0.16344319,0.16042,0.15697508,0.15311656,0.1488647,0.14423691,0.13925032,0.13392222,0.12826989,0.1223106,0.11606157,0.10954011,0.10276346,0.0957489,0.088514,0.08107507,0.07345,0.065657,0.0577115,0.049632,0.04143536,0.03313893,0.02475995,0.0163157,0.0078234,-0.00069965,-0.0092362,-0.017769,-0.02628071,-0.034754,-0.04317204,-0.0515171,-0.05977208,-0.0679197,-0.07594273,-0.083824,-0.09155866,-0.0991492,-0.10660023,-0.1139157,-0.1210999,-0.1281568,-0.1350905,-0.14190521,-0.14860494,-0.15519,-0.161676,-0.16805553,-0.1743365,-0.18052311,-0.18661938,-0.19262943,-0.1985574,-0.2044073,-0.2101834,-0.2158897,-0.22153,-0.2271093,-0.2326308,-0.238099,-0.2435179,-0.248892,-0.25422,-0.25952,-0.264783,-0.2700171,-0.2752267,-0.28041567,-0.2855883,-0.2907485,-0.2959006,-0.3010486
166,RPL36,0,0,68.049,5.8574e-14,4.3105e-10,0.23570253,0.2486161,0.26140779,0.27395591,0.2861386,0.29783408,0.30892052,0.31927613,0.32877909,0.33731,0.34473987,0.35095,0.3558284,0.35924106,0.36107024,0.36119413,0.35949094,0.35583884,0.350116,0.342201,0.33211,0.32020512,0.3069156,0.29266,0.27787313,0.26296807,0.2483724,0.23451,0.221805,0.21067826,0.20136,0.1937824,0.18783912,0.1834311,0.18045741,0.17881719,0.17840954,0.17913357,0.1808884,0.1835731,0.18708682,0.19132864,0.19619769,0.20159,0.20741386,0.21356,0.21993,0.2264199,0.23293,0.23936816,0.24562283,0.25159669,0.2571889,0.2622984,0.2668245,0.2706662,0.2737226,0.2758929,0.27708,0.27717138,0.27607781,0.27369451,0.2699206,0.26465515,0.2578,0.24933338,0.2392948,0.22773021,0.2146844,0.20020219,0.1843286,0.1671084,0.1485866,0.12880799,0.10782,0.08565995,0.0623803,0.0380234,0.01263416,-0.01374256,-0.04106187,-0.0692789,-0.0983487,-0.1282265,-0.1588673,-0.190226,-0.2222585,-0.2549191,-0.288163,-0.321946,-0.356223,-0.39095,-0.426077,-0.461566,-0.4973682,-0.5334401,-0.56973645,-0.6062123,-0.6428229,-0.6795231,-0.7162683
167,RPL26,0,0,109.976,7.3636e-23,5.4903e-19,0.29499884,0.3017677,0.30847342,0.31505275,0.32144253,0.32757957,0.33340068,0.33884269,0.34384241,0.34834,0.35226223,0.35556,0.35815467,0.35999516,0.36101425,0.36114876,0.3603355,0.35851129,0.3556129,0.3515774,0.34642,0.34034527,0.333602,0.32643,0.31907383,0.31177398,0.3047737,0.29832,0.2926418,0.28799365,0.28449,0.28208115,0.28067117,0.2801836,0.2805369,0.28164985,0.28344103,0.28582905,0.2887326,0.29207014,0.29576046,0.29972212,0.30387375,0.30813,0.31242142,0.31665,0.32075,0.3246333,0.32822,0.33141878,0.33416065,0.33636011,0.3379358,0.3388063,0.33889028,0.3381063,0.3363731,0.33360924,0.32973,0.32466397,0.31831984,0.31061954,0.3014817,0.29082494,0.27857,0.2647047,0.2492686,0.23230755,0.2138665,0.19399013,0.1727234,0.1501112,0.12619838,0.1010297,0.07465,0.0471043,0.01843728,-0.0113062,-0.04208115,-0.07384285,-0.10654642,-0.140147,-0.1745997,-0.2098598,-0.2458823,-0.282622,-0.3200353,-0.3580761,-0.3967,-0.4358619,-0.475517,-0.51562,-0.556129,-0.596995,-0.6381755,-0.6796249,-0.72129858,-0.7631517,-0.8051393,-0.8472166,-0.8893388
168,SMARCC1,1,0,30.635,3.6333e-06,0.02552,-0.07235953,-0.0636161,-0.05494406,-0.04641469,-0.03809936,-0.03006941,-0.02239618,-0.01515104,-0.00840531,-0.0022303,0.0033025,0.0081219,0.01215649,0.01533493,0.01758587,0.01883798,0.0190199,0.01806029,0.0158878,0.0124312,0.007676,0.00175459,-0.0051768,-0.012962,-0.02144516,-0.03046995,-0.0398803,-0.04952,-0.0592335,-0.06886494,-0.078316,-0.08757935,-0.09665629,-0.1055479,-0.11425522,-0.12277946,-0.1311217,-0.13928308,-0.1472647,-0.15506769,-0.16269317,-0.17014225,-0.17741607,-0.18452,-0.19144236,-0.1982,-0.20478,-0.2111953,-0.21744,-0.22351924,-0.22943121,-0.23517798,-0.2407607,-0.2461804,-0.25143835,-0.2565356,-0.2614732,-0.26625234,-0.27087,-0.27533971,-0.27965017,-0.28380664,-0.2878102,-0.29166209,-0.29536,-0.29891681,-0.3023264,-0.30559633,-0.3087306,-0.31173347,-0.3146089,-0.3173611,-0.31999413,-0.3225121,-0.32492,-0.32721933,-0.32941681,-0.3315157,-0.33352003,-0.33543398,-0.33726166,-0.3390071,-0.3406746,-0.342268,-0.3437916,-0.34525,-0.3466457,-0.3479844,-0.34927,-0.3505057,-0.351697,-0.35285,-0.353959,-0.355039,-0.3560898,-0.3571163,-0.35812216,-0.3591116,-0.3600887,-0.3610576,-0.3620224
169,CERS6,0,0,37.134,1.6902e-07,0.0012044,0.10223003,0.1068557,0.11144644,0.11596749,0.12038396,0.12466097,0.12876367,0.13265719,0.13630668,0.13968,0.14273409,0.14544,0.14776701,0.14967337,0.15112652,0.1520916,0.15253374,0.15241808,0.1517098,0.1503739,0.14839,0.145801,0.1426331,0.13893,0.13472643,0.13006452,0.1249814,0.11952,0.1137054,0.10758908,0.1012,0.09454682,0.08765466,0.0805369,0.07320994,0.06569004,0.05799356,0.05013683,0.0421362,0.03400792,0.02576842,0.01743398,0.00902095,0.00054566,-0.00797557,-0.016526,-0.025091,-0.0336516,-0.042193,-0.05069917,-0.05915305,-0.06753856,-0.0758393,-0.0840391,-0.09212146,-0.1000701,-0.1078688,-0.115501,-0.12295,-0.13020108,-0.13723624,-0.1440397,-0.1505951,-0.15688623,-0.1629,-0.1686245,-0.1740755,-0.17925815,-0.1841803,-0.18884992,-0.1932748,-0.1974629,-0.20142216,-0.20516037,-0.20869,-0.21200534,-0.21512789,-0.218061,-0.22081259,-0.22339052,-0.22580269,-0.228057,-0.2301613,-0.2321236,-0.2339517,-0.235653,-0.2372369,-0.2387098,-0.24008,-0.2413556,-0.242544,-0.24365,-0.244693,-0.245669,-0.246589,-0.247462,-0.24829558,-0.2490976,-0.2498759,-0.2506384,-0.251393
170,CCT3,0,0,40.515,3.3862e-08,0.00024272,-0.15112798,-0.1465935,-0.14209426,-0.13766542,-0.1333422,-0.12915982,-0.12515348,-0.12135839,-0.11780975,-0.11454,-0.11159268,-0.10899,-0.10678394,-0.10499571,-0.10366518,-0.10282758,-0.10251809,-0.10277193,-0.1036243,-0.1051104,-0.10725,-0.11000644,-0.1133507,-0.11724,-0.1216488,-0.12652953,-0.1318493,-0.13757,-0.1436597,-0.15007722,-0.15679,-0.16379207,-0.17105213,-0.1785564,-0.18628684,-0.19422524,-0.2023535,-0.21065347,-0.219107,-0.22769606,-0.23640241,-0.24520796,-0.25409457,-0.26304,-0.27203848,-0.28106,-0.29009,-0.2991091,-0.3081,-0.31704772,-0.32593015,-0.33473046,-0.3434305,-0.3520122,-0.36045741,-0.368748,-0.3768657,-0.38479262,-0.39251,-0.40000115,-0.40724654,-0.41422851,-0.4209289,-0.42732966,-0.43341,-0.43917572,-0.4446256,-0.44977169,-0.454623,-0.45918856,-0.4634772,-0.4674978,-0.47125937,-0.47477084,-0.47804,-0.48107918,-0.48389391,-0.4864943,-0.48888916,-0.49108754,-0.49309834,-0.4949305,-0.4965929,-0.4980946,-0.4994443,-0.500651,-0.5017241,-0.5026719,-0.503504,-0.5042281,-0.504854,-0.50539,-0.505848,-0.506233,-0.5065554,-0.5068244,-0.50704866,-0.5072372,-0.507399,-0.5075429,-0.5076778
171,SCCPDH,0,0,40.421,3.5419e-08,0.00025381,0.04441065,0.0449511,0.04548735,0.04601534,0.0465309,0.04702988,0.04750816,0.04796157,0.04838598,0.048777,0.04913123,0.049444,0.04971076,0.04992802,0.05009143,0.05019683,0.05024008,0.05021705,0.0501236,0.0499555,0.049703,0.04934246,0.0488469,0.04819,0.04734588,0.04628753,0.0449888,0.043423,0.0415644,0.03938609,0.036875,0.03404067,0.03089218,0.0274402,0.02369509,0.01966708,0.0153665,0.01080363,0.0059888,0.00093222,-0.00435573,-0.00986479,-0.01558465,-0.021505,-0.02761562,-0.033906,-0.040366,-0.0469858,-0.053754,-0.06066154,-0.06769725,-0.07485111,-0.0821128,-0.0894721,-0.09691865,-0.1044422,-0.1120324,-0.11967894,-0.12737,-0.13510006,-0.14285401,-0.15062316,-0.1583972,-0.16616588,-0.17392,-0.18165236,-0.1893659,-0.19706043,-0.2047364,-0.21239438,-0.220035,-0.2276587,-0.23526616,-0.2428579,-0.25043,-0.25799646,-0.2655444,-0.2730789,-0.28060042,-0.28810963,-0.29560704,-0.3030932,-0.3105687,-0.3180341,-0.32549,-0.332937,-0.3403753,-0.3478059,-0.355229,-0.3626458,-0.370056,-0.37746,-0.384861,-0.392256,-0.3996472,-0.4070351,-0.41442024,-0.4218031,-0.4291843,-0.4365644,-0.4439439
