,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group8_PT_0,Group8_PT_0.01,Group8_PT_0.02,Group8_PT_0.03,Group8_PT_0.04,Group8_PT_0.05,Group8_PT_0.06,Group8_PT_0.07,Group8_PT_0.08,Group8_PT_0.09,Group8_PT_0.1,Group8_PT_0.11,Group8_PT_0.12,Group8_PT_0.13,Group8_PT_0.14,Group8_PT_0.15,Group8_PT_0.16,Group8_PT_0.17,Group8_PT_0.18,Group8_PT_0.19,Group8_PT_0.2,Group8_PT_0.21,Group8_PT_0.22,Group8_PT_0.23,Group8_PT_0.24,Group8_PT_0.25,Group8_PT_0.26,Group8_PT_0.27,Group8_PT_0.28,Group8_PT_0.29,Group8_PT_0.3,Group8_PT_0.31,Group8_PT_0.32,Group8_PT_0.33,Group8_PT_0.34,Group8_PT_0.35,Group8_PT_0.36,Group8_PT_0.37,Group8_PT_0.38,Group8_PT_0.39,Group8_PT_0.4,Group8_PT_0.41,Group8_PT_0.42,Group8_PT_0.43,Group8_PT_0.44,Group8_PT_0.45,Group8_PT_0.46,Group8_PT_0.47,Group8_PT_0.48,Group8_PT_0.49,Group8_PT_0.5,Group8_PT_0.51,Group8_PT_0.52,Group8_PT_0.53,Group8_PT_0.54,Group8_PT_0.55,Group8_PT_0.56,Group8_PT_0.57,Group8_PT_0.58,Group8_PT_0.59,Group8_PT_0.6,Group8_PT_0.61,Group8_PT_0.62,Group8_PT_0.63,Group8_PT_0.64,Group8_PT_0.65,Group8_PT_0.66,Group8_PT_0.67,Group8_PT_0.68,Group8_PT_0.69,Group8_PT_0.7,Group8_PT_0.71,Group8_PT_0.72,Group8_PT_0.73,Group8_PT_0.74,Group8_PT_0.75,Group8_PT_0.76,Group8_PT_0.77,Group8_PT_0.78,Group8_PT_0.79,Group8_PT_0.8,Group8_PT_0.81,Group8_PT_0.82,Group8_PT_0.83,Group8_PT_0.84,Group8_PT_0.85,Group8_PT_0.86,Group8_PT_0.87,Group8_PT_0.88,Group8_PT_0.89,Group8_PT_0.9,Group8_PT_0.91,Group8_PT_0.92,Group8_PT_0.93,Group8_PT_0.94,Group8_PT_0.95,Group8_PT_0.96,Group8_PT_0.97,Group8_PT_0.98,Group8_PT_0.99,Group8_PT_1
370,ZBTB7A,1,0,67.389,8.0727e-14,5.7736e-10,0.24150052,0.24243,0.24335531,0.2442779,0.24519473,0.24610388,0.247,0.24789146,0.24876605,0.24962528,0.25046722,0.25128997,0.25209159,0.25287017,0.25362379,0.2543505,0.25504846,0.25572,0.25635,0.25695025,0.25751,0.2580389,0.2585237,0.25897,0.25936,0.25972,0.26002126,0.26027564,0.26047817,0.26062727,0.26072,0.2607659,0.26076,0.26069566,0.26058371,0.26042,0.26020906,0.25995,0.25963736,0.25928,0.25887329,0.25842,0.25792,0.25737684,0.25679,0.25615,0.25547408,0.25475,0.25399,0.25318,0.25233252,0.25144069,0.25048,0.2494,0.24816,0.24670824,0.24500929,0.24301408,0.24068,0.23795506,0.2348,0.23117,0.22702063,0.22230374,0.21698,0.21099,0.20431,0.19688,0.18865554,0.17959843,0.16966059,0.15879707,0.14697,0.13418,0.12047,0.10587334,0.09041955,0.07414499,0.05708386,0.0392704,0.02073867,0.001523,-0.01834241,-0.038823,-0.05988581,-0.081495,-0.10362,-0.12622,-0.14927,-0.17272148,-0.19655,-0.22073,-0.24521,-0.26997,-0.29496181,-0.32016224,-0.34553368,-0.37104191,-0.39665273,-0.42233195,-0.44804537
371,TSPO2,0,0,47.9,9.8996e-10,6.7396e-06,-0.10207019,-0.076192,-0.05036649,-0.02464402,0.00092319,0.02628338,0.051385,0.0761757,0.10060432,0.12461892,0.14816773,0.17119901,0.193661,0.21550194,0.23667009,0.2571137,0.27678098,0.29562,0.31358,0.3306075,0.34665,0.3616615,0.37558414,0.38837,0.39996,0.41031,0.41937137,0.42708358,0.43339844,0.43827894,0.44176,0.443917,0.4448,0.4444799,0.44301655,0.44047,0.43691688,0.43241,0.42700883,0.42078,0.41379907,0.40611,0.39779,0.38890209,0.3795,0.36965,0.35942635,0.34888,0.33808,0.32708,0.31595847,0.30476695,0.29354,0.28228,0.27102,0.25975147,0.24849615,0.2372645,0.22607,0.21492067,0.20383,0.19282,0.18188549,0.17105041,0.16032,0.14972,0.13924,0.12892,0.11874539,0.10874332,0.09892253,0.08929512,0.079872,0.070652,0.061628,0.05279372,0.04414058,0.03566181,0.02735013,0.0191983,0.01119899,0.003345,-0.00437094,-0.011956,-0.01941779,-0.026763,-0.034,-0.041134,-0.048175,-0.05512785,-0.062001,-0.068802,-0.075537,-0.082214,-0.08884002,-0.09542262,-0.1019689,-0.10848612,-0.11498154,-0.12146244,-0.12793607
372,ERMAP,0,0,124.622,5.4963e-26,4.0683e-22,0.18297241,0.20891,0.23479838,0.26057936,0.28620194,0.31161331,0.33676,0.36159124,0.38605219,0.41009073,0.43365407,0.45668939,0.4791439,0.50096479,0.52209927,0.5424945,0.56209779,0.58086,0.59872,0.61562742,0.63153,0.64638573,0.66012805,0.67271,0.68408,0.69417,0.70295308,0.71035926,0.71633982,0.72085431,0.72393,0.7255988,0.72592,0.7249224,0.72266084,0.71918,0.71450988,0.70871,0.70181368,0.69387,0.68492246,0.67501,0.66419,0.65248612,0.63996,0.62664,0.61258109,0.59782,0.58241,0.56639,0.54979949,0.53268608,0.51509,0.49706,0.47863,0.45985254,0.44076169,0.42140285,0.40182,0.38205121,0.36214,0.34214,0.32207634,0.30200208,0.28196,0.26198,0.24213,0.22243,0.20292349,0.18366382,0.16468865,0.14604051,0.12776,0.10985,0.092293,0.07508458,0.05820711,0.04164776,0.02539327,0.0094304,-0.00625415,-0.021674,-0.03684118,-0.05177,-0.06647388,-0.080965,-0.095258,-0.10937,-0.1233,-0.13707623,-0.15071,-0.1642,-0.17758,-0.19085,-0.20403352,-0.21713337,-0.23016695,-0.24314751,-0.25608831,-0.26900259,-0.28190362
373,HEMGN,0,0,579.872,3.5177e-124,2.6531e-120,0.69396542,0.77297,0.85182669,0.93036417,1.00842985,1.08586647,1.1625,1.2382235,1.31282937,1.38617713,1.45810952,1.52846926,1.5970991,1.66384178,1.72854002,1.7910366,1.85117414,1.9088,1.9637,2.01586049,2.065,2.11097341,2.15365469,2.1929,2.2285,2.2603,2.28820907,2.31201867,2.33158213,2.34677136,2.3576,2.3641638,2.3665,2.36471053,2.35884274,2.349,2.33517667,2.3175,2.29607246,2.2709,2.24209308,2.2097,2.1738,2.13446465,2.0918,2.0458,1.99653394,1.9442,1.8887,1.8302,1.76877358,1.70448631,1.6376,1.5684,1.4973,1.4246399,1.35073208,1.27593761,1.2006,1.12507244,1.0497,0.97481,0.90077291,0.82792295,0.75661,0.68717,0.61997,0.55533,0.49361375,0.43516149,0.38031956,0.32943391,0.28282,0.24048,0.20228,0.16804641,0.13764027,0.11090469,0.08768675,0.0678335,0.05119198,0.037609,0.02693244,0.019009,0.0136846,0.010808,0.010225,0.011783,0.01533,0.02071187,0.027776,0.03637,0.04634,0.057534,0.06979774,0.0829796,0.09692616,0.11148448,0.12650163,0.14182466,0.15730062
374,ZMYND8,0,0,51.846,1.4856e-10,1.0269e-06,-0.11862324,-0.10341,-0.08822498,-0.07309986,-0.05806354,-0.04314563,-0.028376,-0.01378346,0.00060161,0.01474985,0.02863168,0.04221748,0.05547766,0.0683826,0.08090272,0.0930084,0.10467006,0.11586,0.12654,0.13669478,0.14628,0.1552817,0.1636575,0.17138,0.17843,0.18476,0.19035213,0.19517564,0.19919989,0.20240122,0.20479,0.2063729,0.20718,0.2072154,0.20650529,0.20506,0.20290646,0.20005,0.19651499,0.19231,0.1874655,0.18199,0.17589,0.16920193,0.16193,0.1541,0.14571499,0.1368,0.12738,0.11746,0.10705906,0.09619812,0.084912,0.073248,0.061252,0.04897118,0.03645299,0.02374402,0.010891,-0.00205868,-0.015059,-0.028062,-0.0410211,-0.05388988,-0.066621,-0.079168,-0.091484,-0.10352,-0.11523305,-0.12657324,-0.13749452,-0.14794999,-0.1579,-0.16733,-0.17627,-0.18474094,-0.19275057,-0.2003215,-0.207472,-0.2142204,-0.22058485,-0.22658,-0.23223536,-0.23756,-0.24256975,-0.24729,-0.25173,-0.25592,-0.25988,-0.2636074,-0.26714,-0.27049,-0.27367,-0.27671,-0.27961824,-0.28241826,-0.28512689,-0.2877624,-0.29034307,-0.29288718,-0.29541301
375,YBX1,1,0,111.678,3.1927e-23,2.3537e-19,0.05270523,0.075079,0.09740999,0.11965764,0.1417796,0.16373398,0.18548,0.20697244,0.22817272,0.24903785,0.26952593,0.28959507,0.30920336,0.32830893,0.34686987,0.3648443,0.38219029,0.39887,0.41483,0.43003886,0.44445,0.45802776,0.47072349,0.4825,0.49331,0.50311,0.51187069,0.51953909,0.52607634,0.53143739,0.53556,0.5383801,0.53983,0.53983961,0.5383466,0.53528,0.53058199,0.52418,0.51600183,0.50599,0.49407319,0.48019,0.46426,0.44623607,0.42604,0.4036,0.37886718,0.35176,0.32222,0.29017,0.25555051,0.2183185,0.17867,0.13695,0.093505,0.04868871,0.00284849,-0.04366687,-0.090508,-0.13732708,-0.18377,-0.2295,-0.27415635,-0.31739389,-0.35886,-0.39822,-0.4351,-0.46918,-0.50008575,-0.52748206,-0.55101672,-0.57034076,-0.58514,-0.5954,-0.6013,-0.60298133,-0.60061655,-0.5943655,-0.5843901,-0.5708523,-0.55391398,-0.53374,-0.51048362,-0.48432,-0.45539443,-0.42388,-0.38994,-0.35373,-0.31542,-0.27516534,-0.23313,-0.18947,-0.14436,-0.097949,-0.05040603,-0.00189175,0.04743217,0.09740381,0.14786122,0.1986425,0.2495857
376,UCP2,0,0,369.077,1.3318e-78,9.9989e-75,0.80447741,0.83613,0.86772715,0.89921106,0.93052582,0.96161504,0.99242,1.02289133,1.05296564,1.08258886,1.11170463,1.14025655,1.16818825,1.19544333,1.22196542,1.2476981,1.27258506,1.2966,1.3196,1.34160743,1.3625,1.38235981,1.40098808,1.4184,1.4345,1.4492,1.46253275,1.47439489,1.48473466,1.49349305,1.5006,1.5059717,1.5095,1.51122122,1.51094318,1.5086,1.50419781,1.4976,1.48868839,1.4775,1.46380098,1.4476,1.4289,1.40754308,1.3834,1.3565,1.32673116,1.294,1.2582,1.2193,1.17720539,1.13187394,1.0835,1.0324,0.97886,0.92330313,0.86602598,0.80736665,0.74766,0.68724471,0.62645,0.56562,0.50509064,0.44519019,0.38626,0.32863,0.27264,0.21863,0.16693107,0.1178785,0.07180923,0.02905906,-0.010067,-0.045545,-0.077505,-0.10607655,-0.13139007,-0.15357593,-0.17276445,-0.1890859,-0.20267073,-0.21365,-0.22215147,-0.22831,-0.23224923,-0.23411,-0.23401,-0.23208,-0.22847,-0.22328482,-0.21667,-0.20875,-0.19966,-0.18953,-0.17848263,-0.16665516,-0.1541761,-0.14117577,-0.12778447,-0.11413254,-0.10035029
377,HDGF,1,0,366.511,4.7711e-78,3.5817e-74,0.66135214,0.70005,0.73868669,0.7771792,0.81546199,0.85346515,0.89112,0.92835295,0.96509777,1.00128334,1.03683975,1.07169708,1.10578544,1.1390349,1.17137558,1.2027376,1.23305092,1.2622,1.2903,1.31700029,1.3424,1.36644186,1.38899553,1.41,1.4294,1.4471,1.46313153,1.47729632,1.48957363,1.49989091,1.5082,1.5142969,1.5182,1.51979545,1.5189785,1.5157,1.50976019,1.5012,1.48982674,1.4756,1.45845504,1.4383,1.4149,1.38836898,1.3585,1.3252,1.2884794,1.2481,1.2041,1.1563,1.10471412,1.04916704,0.98996,0.92755,0.86239,0.79494082,0.72565628,0.65499433,0.58341,0.51136573,0.43931,0.36771,0.29701446,0.22768269,0.16017,0.094938,0.03244,-0.026867,-0.08252621,-0.13407978,-0.1810712,-0.22304358,-0.25958,-0.29067,-0.3165,-0.33725635,-0.35314675,-0.36436146,-0.37109531,-0.3735431,-0.3718997,-0.36636,-0.35711847,-0.34437,-0.32831019,-0.30913,-0.28703,-0.26221,-0.23485,-0.2051492,-0.17331,-0.13952,-0.10398,-0.066877,-0.02841266,0.01122069,0.05182814,0.09321488,0.13518607,0.1775469,0.22010256
378,STAG2,0,0,38.406,9.2378e-08,0.00059759,-0.24803974,-0.23125,-0.21448652,-0.19778593,-0.18117657,-0.16468883,-0.14835,-0.13219987,-0.11625946,-0.10056231,-0.08513883,-0.07001942,-0.0552345,-0.04081446,-0.02678971,-0.0131907,-4.774e-05,0.012609,0.024748,0.03634032,0.047355,0.05776101,0.06752873,0.076627,0.085027,0.092696,0.09960591,0.10572475,0.11102259,0.11547465,0.11909,0.1218677,0.12384,0.12500292,0.12538274,0.12499,0.12383452,0.12193,0.11929951,0.11595,0.11188609,0.10713,0.1017,0.09560611,0.088858,0.081471,0.0734595,0.064837,0.055617,0.045812,0.03543714,0.02450791,0.013071,0.0011908,-0.011067,-0.02363614,-0.0364525,-0.0494503,-0.062564,-0.07572887,-0.088879,-0.10195,-0.11487395,-0.1275882,-0.14003,-0.15212,-0.16381,-0.17503,-0.18571306,-0.19579135,-0.20520161,-0.21387848,-0.22176,-0.22885,-0.23517,-0.24075828,-0.24563201,-0.24982402,-0.25336274,-0.2562766,-0.25859387,-0.26034,-0.26155264,-0.26225,-0.26246628,-0.26223,-0.26156,-0.2605,-0.25907,-0.25729418,-0.25521,-0.25284,-0.25021,-0.24736,-0.24431083,-0.24108926,-0.23772567,-0.23424846,-0.23068603,-0.2270668,-0.22341916
379,TAL1,1,0,42.916,1.0772e-08,7.1658e-05,0.22728874,0.23223,0.23715998,0.24207534,0.24696637,0.25182498,0.25664,0.26141248,0.26612516,0.27077299,0.27534786,0.27984166,0.28424629,0.28855364,0.29275559,0.2968441,0.30081092,0.30465,0.30835,0.31190083,0.3153,0.31853746,0.32160447,0.32449,0.3272,0.3297,0.33200795,0.33410215,0.33597746,0.33762459,0.33903,0.3401705,0.34103,0.34160253,0.34185725,0.34178,0.34135696,0.34057,0.33939422,0.33782,0.33582962,0.3334,0.33052,0.32717429,0.32334,0.319,0.31413061,0.30873,0.30276,0.29623,0.28909951,0.28136441,0.27304,0.26417,0.25479,0.24495091,0.23468031,0.22402337,0.21302,0.20171154,0.19014,0.17834,0.166353,0.15422369,0.14199,0.12969,0.11737,0.10506,0.09281594,0.08066405,0.06864934,0.05681209,0.045189,0.033789,0.022604,0.01162494,0.00084496,-0.00974417,-0.02015043,-0.0303817,-0.04044609,-0.050351,-0.06010562,-0.069717,-0.07919265,-0.088541,-0.097771,-0.10689,-0.1159,-0.12482293,-0.13365,-0.14241,-0.15109,-0.15971,-0.16826655,-0.17678033,-0.18525437,-0.19369659,-0.20211496,-0.21051743,-0.21891194
380,GAN,0,0,33.586,9.0599e-07,0.0056633,-0.02008462,-0.013232,-0.00639129,0.00042518,0.0072054,0.0139373,0.020609,0.02720783,0.03372228,0.0401401,0.0464492,0.05263749,0.0586929,0.06460334,0.07035675,0.075941,0.0813441,0.086554,0.091558,0.0963453,0.1009,0.10521861,0.10928078,0.11308,0.1166,0.11982,0.12275099,0.12536353,0.1276499,0.12960031,0.13122,0.132505,0.13347,0.13411979,0.13445795,0.13449,0.13422455,0.13366,0.13281666,0.13169,0.13028039,0.1286,0.12666,0.12446117,0.12201,0.11931,0.11636254,0.11318,0.10977,0.10614,0.10228766,0.09822241,0.093952,0.089486,0.084832,0.08000036,0.07499905,0.06983722,0.064524,0.05906759,0.053478,0.047763,0.04193168,0.03599358,0.029957,0.023832,0.017625,0.011348,0.00500751,-0.00138653,-0.00782542,-0.01430026,-0.020803,-0.027329,-0.033879,-0.04045086,-0.04704435,-0.05365844,-0.06029229,-0.066945,-0.07361581,-0.080304,-0.08700804,-0.093728,-0.1004621,-0.10721,-0.11397,-0.12074,-0.12753,-0.13432271,-0.14113,-0.14794,-0.15476,-0.16159,-0.1684195,-0.17525775,-0.1821003,-0.18894628,-0.19579484,-0.20264512,-0.20949625
381,BTG2,1,0,59.629,3.4705e-12,2.4456e-08,0.03645909,0.052114,0.06774029,0.08331011,0.09879499,0.11416662,0.1294,0.14445686,0.15931886,0.17395434,0.18833501,0.20243254,0.21621863,0.22966497,0.24274323,0.2554251,0.26768228,0.27949,0.29081,0.30162251,0.3119,0.32160676,0.33072118,0.33921,0.34705,0.35421,0.36066683,0.36638367,0.37133605,0.37550357,0.37891,0.3815783,0.38355,0.38486196,0.38554059,0.38562,0.38513845,0.38412,0.38261304,0.38064,0.37823151,0.37543,0.37226,0.36876337,0.36497,0.36091,0.35662161,0.35214,0.34749,0.34271,0.33783199,0.33288925,0.32787,0.32274,0.31747,0.31201886,0.30635685,0.3004491,0.29426,0.28776048,0.28091,0.27368,0.26603495,0.25793915,0.24936,0.24026,0.23061,0.22038,0.20952623,0.19801898,0.1858242,0.17290793,0.15924,0.14483,0.1297,0.11387359,0.09738549,0.08025878,0.06252008,0.044196,0.02531312,0.0058981,-0.01402253,-0.034422,-0.055274,-0.076552,-0.098228,-0.12028,-0.14267,-0.16538743,-0.18839,-0.21167,-0.23518,-0.25891,-0.28281822,-0.30688977,-0.33109436,-0.35540538,-0.37979623,-0.4042403,-0.42871098
382,GYPA,0,1,824.16,4.4867e-177,3.3906e-173,0.98986391,1.052,1.11395458,1.17576479,1.23729288,1.29844477,1.3591,1.41924383,1.47870291,1.53740961,1.59526991,1.65218974,1.70807507,1.76283185,1.81636604,1.8685836,1.91939043,1.9687,2.0164,2.06240642,2.1066,2.14897279,2.18934056,2.2276,2.2638,2.2977,2.32918109,2.35826335,2.38480638,2.40871093,2.4299,2.448092,2.4633,2.47533812,2.48407411,2.4894,2.4910988,2.4891,2.48329637,2.4735,2.45958992,2.4414,2.4189,2.39185447,2.3602,2.3237,2.28227737,2.2358,2.1842,2.1272,2.06480559,1.99683143,1.9236,1.8456,1.7635,1.67772887,1.58886131,1.49744229,1.404,1.30912041,1.2133,1.1171,1.02106771,0.92573543,0.83165,0.73935,0.64939,0.5623,0.47863271,0.39892243,0.32371508,0.25355331,0.18893,0.12989,0.076242,0.02777904,-0.01569602,-0.05438248,-0.08847988,-0.1181877,-0.14370558,-0.16523,-0.18296931,-0.19711,-0.20786727,-0.21543,-0.22,-0.22177,-0.22095,-0.21773695,-0.21233,-0.20492,-0.19573,-0.18493,-0.17273737,-0.15934792,-0.14496083,-0.12977566,-0.1139919,-0.0978091,-0.08142677
383,ZBTB17,1,0,30.03,4.8251e-06,0.029003,0.01839776,0.020665,0.02292971,0.02518947,0.02744175,0.02968407,0.031914,0.03412888,0.03632638,0.03850396,0.04065913,0.0427894,0.04489228,0.04696528,0.04900591,0.0510117,0.05298009,0.054909,0.056795,0.05863633,0.06043,0.06217475,0.06386677,0.065504,0.067084,0.068604,0.07006213,0.07145534,0.07278131,0.07403607,0.075208,0.0762824,0.077246,0.07808313,0.07878077,0.079324,0.07969948,0.079892,0.07988792,0.079673,0.07923224,0.078552,0.077619,0.076417,0.074933,0.073153,0.07106219,0.068646,0.065892,0.062784,0.05930796,0.05545281,0.051231,0.046673,0.041806,0.03665951,0.03126338,0.02564637,0.019838,0.01386618,0.0077612,0.0015519,-0.00473272,-0.0110635,-0.017411,-0.023747,-0.030042,-0.036266,-0.04239059,-0.0483868,-0.05422533,-0.05987706,-0.065315,-0.070536,-0.075546,-0.08035358,-0.08496671,-0.08939299,-0.09364022,-0.0977162,-0.10162864,-0.10539,-0.10899425,-0.11246,-0.11579933,-0.11901,-0.12211,-0.12509,-0.12798,-0.13076845,-0.13347,-0.1361,-0.13866,-0.14116,-0.14359666,-0.14599103,-0.14834648,-0.15067078,-0.15297173,-0.15525711,-0.1575347
384,CCSAP,0,0,34.628,5.5382e-07,0.0034863,-0.01788165,-0.015813,-0.01374528,-0.01167873,-0.00961414,-0.00755217,-0.0054935,-0.00343866,-0.00138845,0.00065655,0.00269566,0.00472824,0.00675363,0.00877118,0.01078024,0.0127802,0.01477027,0.01675,0.018718,0.02067527,0.02262,0.02455097,0.02646857,0.028372,0.03026,0.032133,0.03398869,0.03582789,0.03764945,0.03944854,0.041199,0.0428671,0.04442,0.04582457,0.0470473,0.048055,0.04881454,0.049293,0.04945589,0.049271,0.04870544,0.047725,0.046297,0.04438842,0.041965,0.038995,0.03544406,0.031279,0.026467,0.020975,0.01476895,0.00782205,0.00017137,-0.0081058,-0.016932,-0.02622795,-0.03591718,-0.0459213,-0.056162,-0.06656266,-0.077044,-0.087529,-0.09793906,-0.10819678,-0.11822,-0.12794,-0.13728,-0.14615,-0.15447193,-0.16217901,-0.16918835,-0.17542206,-0.18081,-0.18534,-0.18906,-0.19198197,-0.19414417,-0.19557609,-0.19630816,-0.1963708,-0.19579443,-0.19461,-0.19284641,-0.19054,-0.18770754,-0.18439,-0.18062,-0.17642,-0.17183,-0.16687287,-0.16158,-0.15598,-0.15011,-0.144,-0.13767034,-0.1311604,-0.12449832,-0.11771453,-0.11083946,-0.10390352,-0.09693716
385,HAGH,0,0,106.978,3.2092e-22,2.363e-18,0.38849562,0.4221,0.45566933,0.48915025,0.52250406,0.55568838,0.58866,0.62137907,0.6538007,0.68588335,0.71758466,0.74886224,0.77967374,0.80997677,0.83972896,0.868888,0.89741136,0.92526,0.95238,0.9787444,1.0043,1.02901172,1.05283185,1.0757,1.0976,1.1185,1.13836682,1.15710232,1.17469378,1.19109312,1.2062,1.2199964,1.2323,1.24312668,1.25230985,1.2598,1.26547794,1.2693,1.27113601,1.2709,1.26858924,1.264,1.2571,1.24786505,1.2361,1.2218,1.20477154,1.185,1.1625,1.137,1.10846363,1.07689168,1.0424,1.0054,0.96606,0.92481693,0.88196007,0.83781226,0.7927,0.74693238,0.70084,0.65475,0.60898431,0.56385604,0.51969,0.47681,0.43554,0.39621,0.35911987,0.32460877,0.29299474,0.26459994,0.23972,0.21837,0.20043,0.18576783,0.17426515,0.16579228,0.16022296,0.157431,0.15729003,0.15967,0.16445643,0.17151,0.18071224,0.19193,0.20505,0.21993,0.23645,0.25449018,0.27392,0.29461,0.31643,0.33927,0.36298457,0.38746077,0.41256817,0.43818054,0.46417164,0.49041522,0.51678504
386,HBM,0,0,224.753,1.7786e-47,1.3281e-43,1.11733873,1.1425,1.16756394,1.19265781,1.2177292,1.24277062,1.2678,1.29273354,1.31764007,1.34248664,1.36726576,1.39196995,1.4165917,1.44112353,1.46555793,1.4898874,1.5141045,1.5382,1.5622,1.58600634,1.6097,1.63324146,1.65662671,1.6798,1.7029,1.7258,1.7484441,1.77093007,1.79321371,1.81526358,1.8369,1.8580032,1.8783,1.8976334,1.91579636,1.9326,1.94784594,1.9613,1.9728976,1.9823,1.98939596,1.994,1.9958,1.99470372,1.9905,1.983,1.97201765,1.9573,1.9387,1.9161,1.88915063,1.85777124,1.8221,1.7825,1.7394,1.69315684,1.64407737,1.5925681,1.539,1.48374127,1.4272,1.3696,1.31153449,1.25322225,1.1951,1.1375,1.0807,1.0253,0.97149872,0.91971348,0.87031205,0.82366469,0.78011,0.73969,0.70231,0.66783793,0.6361722,0.60719867,0.58080514,0.5568795,0.53530943,0.51598,0.49878769,0.48361,0.47034251,0.45887,0.44908,0.44086,0.43409,0.42867537,0.42449,0.42143,0.41938,0.41823,0.41785622,0.41816023,0.41902511,0.42033869,0.4219888,0.42386325,0.42584988
387,BMP2K,0,0,68.625,4.4286e-14,3.1731e-10,0.02472042,0.036266,0.04780889,0.05934609,0.07087485,0.08239236,0.093896,0.10538236,0.11684923,0.12829359,0.13971263,0.15110354,0.1624635,0.1737897,0.18507933,0.1963296,0.2075376,0.2187,0.22982,0.24088038,0.25189,0.26284632,0.27374207,0.28458,0.29535,0.30605,0.31667802,0.32723617,0.33771836,0.34811191,0.35835,0.3683626,0.37806,0.38736562,0.39619956,0.40448,0.41213295,0.41907,0.42522116,0.4305,0.43482521,0.43812,0.44031,0.44130068,0.44102,0.4394,0.43634243,0.43178,0.42562,0.41779,0.40821815,0.39682461,0.38367,0.36891,0.35266,0.33508887,0.31632233,0.29650634,0.27578,0.25429322,0.23218,0.20958,0.18664759,0.16351265,0.14032,0.11721,0.094334,0.071822,0.04982082,0.02847161,0.0079163,-0.0117033,-0.030257,-0.047725,-0.064145,-0.07955491,-0.09399486,-0.10750321,-0.12011878,-0.1318804,-0.14282683,-0.153,-0.16242953,-0.17116,-0.17923743,-0.18669,-0.19356,-0.19989,-0.20571,-0.21106778,-0.216,-0.22054,-0.22473,-0.22861,-0.23222351,-0.23560069,-0.23878379,-0.24181162,-0.24472299,-0.24755674,-0.25035166
388,CTSL,0,0,101.87,3.932e-21,2.8885e-17,0.29067299,0.29727,0.30386714,0.31048692,0.31713396,0.32381732,0.33055,0.3373294,0.34417627,0.35109581,0.3580971,0.36518923,0.37238127,0.37968232,0.38710146,0.3946478,0.40233033,0.41016,0.41814,0.42628636,0.4346,0.44310485,0.45179568,0.46069,0.46979,0.4791,0.48864824,0.4984291,0.50845522,0.51871845,0.52912,0.5395401,0.54985,0.5599190000000001,0.56962886,0.57885,0.58746215,0.59533,0.60234394,0.60836,0.61327072,0.61694,0.61924,0.62005002,0.61925,0.6167,0.6122857,0.60588,0.59736,0.58659,0.573456,0.55784504,0.53985,0.51968,0.49756,0.47369256,0.44830345,0.42160514,0.39381,0.36514333,0.33581,0.30603,0.27602167,0.24599579,0.21617,0.18676,0.15798,0.13005,0.10317855,0.07758674,0.05348853,0.03109954,0.010617,-0.0079354,-0.024625,-0.03952018,-0.05269093,-0.0642059,-0.07413407,-0.0825445,-0.08950603,-0.095088,-0.09935871,-0.10239,-0.10424405,-0.105,-0.10471,-0.10347,-0.10132,-0.09834731,-0.094615,-0.090193,-0.085151,-0.079556,-0.07347808,-0.06698644,-0.06014984,-0.05303728,-0.04571774,-0.03826023,-0.03073372
389,TTLL5,0,0,30.876,3.2448e-06,0.019731,-0.07154317,-0.068763,-0.06598504,-0.06321089,-0.06044266,-0.05768231,-0.054932,-0.05219312,-0.04946823,-0.04675909,-0.04406769,-0.04139598,-0.03874594,-0.03611954,-0.03351875,-0.0309455,-0.02840187,-0.02589,-0.023411,-0.02096786,-0.018562,-0.01619571,-0.01387071,-0.011589,-0.0093527,-0.0071636,-0.00502375,-0.00293512,-0.00089969,0.00107996,0.002998,0.0048474,0.0066215,0.00831318,0.00991565,0.011422,0.01282533,0.014119,0.01529533,0.016348,0.01727046,0.018055,0.018696,0.0191846,0.019515,0.019681,0.01967493,0.01949,0.019119,0.018555,0.01779201,0.01682277,0.015646,0.014264,0.012677,0.01088793,0.00889825,0.00670959,0.0043237,0.00174222,-0.0010331,-0.0040005,-0.00715838,-0.01050495,-0.014039,-0.017757,-0.02166,-0.025744,-0.03000867,-0.03445162,-0.03907131,-0.04386605,-0.048834,-0.05397,-0.059269,-0.0647238,-0.07032931,-0.07607921,-0.08196748,-0.0879881,-0.0941351,-0.1004,-0.10678404,-0.11327,-0.11986615,-0.12655,-0.13333,-0.1402,-0.14714,-0.15415075,-0.16123,-0.16837,-0.17556,-0.18281,-0.19008987,-0.19741006,-0.20476032,-0.21213466,-0.21952704,-0.22693145,-0.23434189
