,Gene,isTF,isCDMarker,StatisticsValue,P-value,Adj P-value,Group10_PT_1,Group10_PT_0.99,Group10_PT_0.98,Group10_PT_0.97,Group10_PT_0.96,Group10_PT_0.95,Group10_PT_0.94,Group10_PT_0.93,Group10_PT_0.92,Group10_PT_0.91,Group10_PT_0.9,Group10_PT_0.89,Group10_PT_0.88,Group10_PT_0.87,Group10_PT_0.86,Group10_PT_0.85,Group10_PT_0.84,Group10_PT_0.83,Group10_PT_0.82,Group10_PT_0.81,Group10_PT_0.8,Group10_PT_0.79,Group10_PT_0.78,Group10_PT_0.77,Group10_PT_0.76,Group10_PT_0.75,Group10_PT_0.74,Group10_PT_0.73,Group10_PT_0.72,Group10_PT_0.71,Group10_PT_0.7,Group10_PT_0.69,Group10_PT_0.68,Group10_PT_0.67,Group10_PT_0.66,Group10_PT_0.65,Group10_PT_0.64,Group10_PT_0.63,Group10_PT_0.62,Group10_PT_0.61,Group10_PT_0.6,Group10_PT_0.59,Group10_PT_0.58,Group10_PT_0.57,Group10_PT_0.56,Group10_PT_0.55,Group10_PT_0.54,Group10_PT_0.53,Group10_PT_0.52,Group10_PT_0.51,Group10_PT_0.5,Group10_PT_0.49,Group10_PT_0.48,Group10_PT_0.47,Group10_PT_0.46,Group10_PT_0.45,Group10_PT_0.44,Group10_PT_0.43,Group10_PT_0.42,Group10_PT_0.41,Group10_PT_0.4,Group10_PT_0.39,Group10_PT_0.38,Group10_PT_0.37,Group10_PT_0.36,Group10_PT_0.35,Group10_PT_0.34,Group10_PT_0.33,Group10_PT_0.32,Group10_PT_0.31,Group10_PT_0.3,Group10_PT_0.29,Group10_PT_0.28,Group10_PT_0.27,Group10_PT_0.26,Group10_PT_0.25,Group10_PT_0.24,Group10_PT_0.23,Group10_PT_0.22,Group10_PT_0.21,Group10_PT_0.2,Group10_PT_0.19,Group10_PT_0.18,Group10_PT_0.17,Group10_PT_0.16,Group10_PT_0.15,Group10_PT_0.14,Group10_PT_0.13,Group10_PT_0.12,Group10_PT_0.11,Group10_PT_0.1,Group10_PT_0.09,Group10_PT_0.08,Group10_PT_0.07,Group10_PT_0.06,Group10_PT_0.05,Group10_PT_0.04,Group10_PT_0.03,Group10_PT_0.02,Group10_PT_0.01,Group10_PT_0,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
0,CD164,0,1,47.817,1.0303e-09,6.9512e-06,0.00060657,-0.0202028,-0.040888,-0.061323,-0.081386,-0.10095,-0.119891,-0.138086,-0.155409,-0.171735,-0.186942,-0.2009025,-0.213494,-0.224591,-0.234069,-0.241804,-0.247672,-0.251547,-0.253305,-0.252886,-0.250451,-0.246209,-0.2403695,-0.233142,-0.224737,-0.215362,-0.205227,-0.194543,-0.183517,-0.17236,-0.161281,-0.150489,-0.1401942,-0.130591,-0.121737,-0.1136184,-0.1062192,-0.0995237,-0.0935164,-0.0881815,-0.0835034,-0.07946651,-0.0760552,-0.0732537,-0.0710465,-0.06941797,-0.0683524,-0.0678341,-0.0678476,-0.0683771,-0.069407,-0.0709217,-0.0729055,-0.0753429,-0.078221,-0.08153,-0.085261,-0.089404,-0.093949,-0.098889,-0.104213,-0.109911,-0.115975,-0.122395,-0.129161,-0.13626538,-0.1436973,-0.1514478,-0.1595075,-0.1678671,-0.1765172,-0.185448,-0.1946512,-0.20411649,-0.21383475,-0.223797,-0.233993,-0.2444138,-0.2550503,-0.265893,-0.2769325,-0.2881593,-0.2995642,-0.311138,-0.322871,-0.334753,-0.3467768,-0.35893,-0.371208,-0.383596,-0.3960882,-0.4086738,-0.421344,-0.434088,-0.4468989,-0.4597656,-0.47267906,-0.48563,-0.4986091,-0.511607,-0.524614,-0.524614,-0.5315913,-0.5385683,-0.5455451,-0.552521,-0.559497,-0.5664724,-0.573447,-0.5804202,-0.587393,-0.5943639,-0.601334,-0.6083023,-0.6152692,-0.6222344,-0.62919782,-0.636159,-0.6431185,-0.6500756,-0.6570304,-0.6639826,-0.6709322,-0.6778791,-0.684823,-0.691764,-0.6987018,-0.7056364,-0.7125675,-0.7194951,-0.72641904,-0.7333392,-0.740255,-0.7471675,-0.7540754,-0.7609791,-0.767878,-0.774773,-0.781663,-0.7885477,-0.7954277,-0.8023026,-0.8091723,-0.8160366,-0.822895,-0.8297485,-0.836596,-0.843437,-0.850273,-0.857101,-0.8639101,-0.8706768,-0.8773788,-0.883994,-0.890499,-0.896872,-0.903091,-0.9091326,-0.9149744,-0.9205942,-0.925969,-0.931077,-0.935895,-0.940401,-0.944573,-0.948387,-0.951822,-0.954854,-0.957461,-0.9596217,-0.9613244,-0.96258,-0.963403,-0.963805,-0.9638,-0.963402,-0.962625,-0.96148,-0.959982,-0.958144,-0.95598,-0.953502,-0.950724,-0.94766,-0.9443229,-0.9407276,-0.9368894,-0.9328234,-0.9285449,-0.924069,-0.9194109,-0.9145858,-0.909609,-0.904495,-0.8992603,-0.893919,-0.888487,-0.8829782,-0.877409,-0.871795,-0.86615,-0.860489
1,FOS,1,0,40.156,4.0178e-08,0.00027068,0.67810962,0.66969,0.661243,0.652743,0.644162,0.635473,0.62665,0.617665,0.608492,0.599103,0.589472,0.5795718,0.569376,0.558856,0.547987,0.536741,0.525091,0.513011,0.500473,0.487461,0.473999,0.460118,0.4458494,0.431224,0.416274,0.401029,0.385523,0.369785,0.353847,0.337741,0.321498,0.305148,0.2887247,0.272257,0.25577,0.2392856,0.2228239,0.2064066,0.1900549,0.1737899,0.157633,0.14160531,0.125728,0.1100224,0.0945096,0.07921085,0.0641474,0.0493404,0.0348111,0.0205806,0.0066703,-0.0068987,-0.0201051,-0.0329282,-0.045359,-0.057406,-0.069076,-0.080379,-0.091322,-0.101914,-0.112163,-0.122078,-0.131667,-0.140938,-0.1499,-0.15856041,-0.1669286,-0.1750126,-0.1828207,-0.1903612,-0.1976426,-0.204673,-0.2114614,-0.21801547,-0.22434384,-0.230455,-0.236357,-0.2420582,-0.2475673,-0.2528924,-0.258042,-0.2630244,-0.267848,-0.272521,-0.277052,-0.281449,-0.2857211,-0.28988,-0.293922,-0.297868,-0.3017215,-0.3054917,-0.309187,-0.312815,-0.3163843,-0.3199037,-0.32338127,-0.3268254,-0.3302445,-0.333647,-0.337041,-0.337041,-0.3459069,-0.3547577,-0.3635781,-0.372353,-0.381067,-0.3897043,-0.398251,-0.4066904,-0.415008,-0.4231894,-0.431218,-0.4390794,-0.446758,-0.4542387,-0.46150625,-0.468545,-0.4753411,-0.4818779,-0.4881407,-0.4941143,-0.49978336,-0.5051327,-0.5101472,-0.5148115,-0.5191105,-0.5230289,-0.5265514,-0.5296629,-0.5323482,-0.534592,-0.536379,-0.5376942,-0.5385221,-0.5388477,-0.538656,-0.537931,-0.536658,-0.5348219,-0.5324072,-0.5293989,-0.5257815,-0.5215401,-0.516659,-0.5111237,-0.504918,-0.498028,-0.490437,-0.482136,-0.4731912,-0.4637295,-0.4538797,-0.44377,-0.43353,-0.423288,-0.4131726,-0.403312,-0.3938353,-0.384871,-0.376548,-0.368994,-0.362339,-0.356711,-0.352238,-0.3490501,-0.347275,-0.347041,-0.348478,-0.3517123,-0.3567641,-0.363453,-0.371576,-0.380931,-0.391317,-0.40253,-0.414368,-0.42663,-0.439112,-0.451613,-0.463931,-0.475862,-0.487205,-0.497757,-0.5073536,-0.5160011,-0.5237551,-0.5306717,-0.5368065,-0.5422155,-0.5469545,-0.5510792,-0.554646,-0.557709,-0.5603267,-0.562553,-0.564444,-0.5660564,-0.567445,-0.568667,-0.569776,-0.57083
2,SOX4,1,0,53.063,8.2654e-11,5.5825e-07,1.6967149,1.6947685,1.692752,1.690596,1.688229,1.685583,1.682586,1.67917,1.675264,1.670797,1.665701,1.6599049,1.653339,1.645932,1.637616,1.62832,1.617974,1.606508,1.593852,1.579945,1.564756,1.54826,1.5304326,1.51125,1.490688,1.468721,1.445325,1.420476,1.39415,1.366322,1.336967,1.306062,1.2735807,1.239514,1.203974,1.1671438,1.1292039,1.0903366,1.0507235,1.0105465,0.9699875,0.92922828,0.8884506,0.8478364,0.8075674,0.76782548,0.7287924,0.6906501,0.6535803,0.6177648,0.5833855,0.5506242,0.5196627,0.4906804,0.463762,0.438871,0.415963,0.394994,0.375921,0.358699,0.343285,0.329633,0.3177,0.307442,0.298815,0.29177478,0.2862771,0.282278,0.2797335,0.2785993,0.2788315,0.280386,0.2832188,0.28728562,0.29254252,0.298945,0.30645,0.3150128,0.3245892,0.3351352,0.3466068,0.35896,0.3721506,0.386135,0.400868,0.416306,0.4324059,0.44912,0.466412,0.484231,0.5025343,0.5212785,0.540419,0.559913,0.5797149,0.5997814,0.62006821,0.6405314,0.6611268,0.68181,0.702538,0.702538,0.706959,0.711359,0.7157166,0.720011,0.72422,0.7283241,0.732301,0.7361296,0.739789,0.7432581,0.746516,0.7495403,0.7523111,0.7548069,0.75700651,0.758889,0.7604325,0.7616166,0.7624198,0.762821,0.76279915,0.762333,0.7614013,0.759983,0.758057,0.755602,0.752597,0.7490207,0.74485198,0.7400697,0.734653,0.7285799,0.72183,0.714382,0.706215,0.697307,0.687637,0.6771848,0.6659284,0.653847,0.6409192,0.627124,0.61244,0.5968466,0.580322,0.562846,0.544396,0.524958,0.5046103,0.4835057,0.4617985,0.439643,0.417193,0.394604,0.37203,0.3496248,0.3275431,0.3059392,0.284968,0.264783,0.245539,0.22739,0.210491,0.1949959,0.181059,0.168836,0.158479,0.1501423,0.1438301,0.139271,0.136164,0.134207,0.133101,0.132543,0.132233,0.13187,0.131152,0.129778,0.127448,0.12386,0.118713,0.111706,0.1025989,0.0914321,0.0783267,0.0634038,0.0467846,0.0285903,0.0089421,-0.012039,-0.034232,-0.057515,-0.0817674,-0.106868,-0.132696,-0.159129,-0.186047,-0.213329,-0.240853,-0.268498
3,JCHAIN,0,0,38.206,1.0161e-07,0.00068393,2.34480971,2.3006025,2.256407,2.212234,2.168095,2.124002,2.079965,2.035998,1.99211,1.948313,1.904619,1.8610384,1.817584,1.774266,1.731096,1.688086,1.645247,1.60259,1.560127,1.517872,1.475845,1.43407,1.3925701,1.351368,1.310487,1.269949,1.229779,1.189999,1.150632,1.1117,1.073228,1.035238,0.9977532,0.960798,0.924407,0.888621,0.8534821,0.819031,0.7853088,0.7523565,0.7202153,0.6889263,0.6585306,0.6290693,0.6005835,0.5731143,0.5467028,0.5213902,0.4972175,0.4742259,0.4524564,0.4319501,0.4127483,0.3948911,0.37839,0.363217,0.349345,0.336745,0.325387,0.315242,0.306283,0.298479,0.291802,0.286223,0.281713,0.27824371,0.2757856,0.2743099,0.2737878,0.2741904,0.2754887,0.277654,0.2806572,0.28446944,0.2890619,0.294406,0.300472,0.3072315,0.3146558,0.3227157,0.3313825,0.3406272,0.3504209,0.360735,0.37154,0.382807,0.3945081,0.40661,0.419095,0.431922,0.445068,0.4585026,0.472197,0.486123,0.5002512,0.5145527,0.52899867,0.5435602,0.5582084,0.572914,0.587649,0.587649,0.6244228,0.6611498,0.6977837,0.734278,0.770586,0.8066619,0.842458,0.8779293,0.913028,0.947708,0.981923,1.0156258,1.0487706,1.0813106,1.11319937,1.14439,1.1748368,1.2044925,1.2333108,1.2612452,1.28824922,1.3142762,1.3392798,1.3632134,1.3860304,1.4076845,1.4281289,1.4473173,1.46520311,1.4817398,1.496881,1.5105797,1.5227899,1.5334649,1.542558,1.550023,1.555813,1.5598823,1.5621834,1.5626703,1.5612962,1.5580148,1.552779,1.5455437,1.536261,1.524885,1.511369,1.495673,1.4778644,1.4580926,1.4365097,1.413268,1.388519,1.362416,1.3351093,1.3067523,1.2774968,1.2474947,1.216898,1.185859,1.15453,1.123063,1.09161,1.0603224,1.029353,0.998854,0.968977,0.9398736,0.9116431,0.884287,0.857796,0.832162,0.807375,0.783426,0.760307,0.738009,0.716522,0.695837,0.675946,0.65684,0.638509,0.620945,0.6041339,0.5880397,0.5726204,0.5578338,0.5436376,0.5299899,0.5168482,0.5041706,0.491915,0.480038,0.4684996,0.4572561,0.446266,0.435486,0.424875,0.414391,0.403991,0.393633
4,ID2,1,0,39.655,5.1012e-08,0.00034357,2.01087064,1.9992337,1.987274,1.97467,1.961099,1.946238,1.929765,1.911357,1.890693,1.867449,1.841304,1.8119341,1.779018,1.742233,1.701257,1.655767,1.605441,1.549957,1.488991,1.422451,1.351037,1.275623,1.1970816,1.116286,1.034109,0.951425,0.869107,0.788027,0.709059,0.633077,0.560953,0.493561,0.4317733,0.376383,0.327436,0.284576,0.2474413,0.2156717,0.1889063,0.1667845,0.1489456,0.13502883,0.1246734,0.1175187,0.113204,0.11136854,0.1116516,0.1136925,0.1171304,0.1216047,0.1267547,0.1322196,0.1376387,0.1426555,0.14707,0.150883,0.154106,0.156754,0.158838,0.160373,0.161372,0.161847,0.161811,0.161278,0.160261,0.15877207,0.1568254,0.1544337,0.1516101,0.1483676,0.1447194,0.140678,0.136258,0.13147103,0.12633065,0.12085,0.115042,0.10892,0.1024969,0.0957858,0.0887999,0.0815521,0.0740557,0.066324,0.058369,0.050205,0.041845,0.033301,0.024588,0.015717,0.0067023,-0.0024433,-0.011707,-0.021075,-0.0305347,-0.040073,-0.0496767,-0.0593328,-0.0690282,-0.07875,-0.088484,-0.088484,-0.0886676,-0.0888512,-0.0890355,-0.089221,-0.089407,-0.0895957,-0.089786,-0.0899787,-0.090174,-0.0903724,-0.090574,-0.0907796,-0.0909891,-0.091203,-0.09142156,-0.091645,-0.0918742,-0.0921089,-0.0923497,-0.0925968,-0.0928507,-0.0931117,-0.09338,-0.0936561,-0.0939402,-0.0942328,-0.0945341,-0.0948445,-0.09516429,-0.0954938,-0.095833,-0.0961836,-0.0965444,-0.0969163,-0.0973,-0.097695,-0.098102,-0.0985217,-0.0989542,-0.0993998,-0.0998588,-0.1003317,-0.100819,-0.10132,-0.101836,-0.102368,-0.102914,-0.103477,-0.1040504,-0.104628,-0.1052019,-0.105764,-0.106308,-0.106826,-0.1073089,-0.1077507,-0.1081433,-0.1084792,-0.108751,-0.108951,-0.109071,-0.109104,-0.109043,-0.1088793,-0.108606,-0.108215,-0.1077,-0.1070523,-0.1062832,-0.105438,-0.104565,-0.103713,-0.10293,-0.102266,-0.101769,-0.101488,-0.101471,-0.101767,-0.102425,-0.103493,-0.105021,-0.107056,-0.1096357,-0.1127447,-0.1163517,-0.1204254,-0.1249349,-0.1298489,-0.1351364,-0.1407662,-0.146707,-0.152928,-0.1593984,-0.1660863,-0.172961,-0.1799911,-0.187146,-0.194394,-0.201704,-0.209046
5,B2M,0,0,49.301,5.0533e-10,3.411e-06,2.10033942,2.032643,1.965208,1.898296,1.83217,1.767089,1.703317,1.641114,1.580743,1.522464,1.46654,1.4132316,1.362801,1.31551,1.27162,1.231392,1.195088,1.16297,1.135299,1.112195,1.093282,1.078079,1.0661045,1.056875,1.04991,1.044726,1.040841,1.037774,1.035043,1.032165,1.028659,1.024042,1.0178328,1.009592,0.999282,0.9870808,0.9731681,0.9577242,0.9409292,0.9229632,0.9040063,0.88423852,0.86384,0.8429908,0.821871,0.80066077,0.7795401,0.7586892,0.738288,0.7185167,0.6995553,0.6815841,0.6647829,0.6493296,0.635314,0.622711,0.611492,0.601625,0.59308,0.585826,0.579832,0.575067,0.571501,0.569103,0.567842,0.56768788,0.5686092,0.5705756,0.5735562,0.5775204,0.5824374,0.588276,0.5950067,0.60259769,0.61101849,0.620238,0.630227,0.6409527,0.6523855,0.6644946,0.6772491,0.6906183,0.7045715,0.719078,0.734107,0.749627,0.7656092,0.78202,0.798833,0.816013,0.8335317,0.8513575,0.86946,0.887808,0.9063718,0.9251197,0.94402127,0.9630458,0.9821625,1.001341,1.02055,1.02055,0.9917332,0.9629423,0.9342025,0.905539,0.876978,0.8485451,0.820265,0.7921641,0.764267,0.7366007,0.70919,0.6820593,0.6552358,0.6287443,0.60261061,0.57686,0.5515184,0.5266111,0.5021637,0.4782017,0.45475068,0.4318362,0.4094839,0.3877192,0.3665677,0.3460549,0.3262064,0.3070478,0.28860459,0.2709023,0.253967,0.2378228,0.2224966,0.2080136,0.194399,0.181679,0.169879,0.1590241,0.1491401,0.1402525,0.1323869,0.1255688,0.119824,0.1151776,0.111655,0.109283,0.108086,0.108084,0.1092148,0.1113489,0.1143561,0.118106,0.122468,0.127313,0.1325092,0.1379267,0.1434353,0.1489044,0.154204,0.159203,0.163772,0.16778,0.171097,0.1735918,0.175135,0.175596,0.174844,0.1727499,0.1692382,0.164336,0.15808,0.150509,0.14166,0.131572,0.12028,0.107825,0.094242,0.07957,0.063847,0.047109,0.029396,0.010743,-0.0088076,-0.02921,-0.0504136,-0.0723683,-0.0950242,-0.118331,-0.1422387,-0.1666973,-0.191657,-0.217067,-0.2428774,-0.2690386,-0.2955,-0.3222123,-0.349125,-0.376187,-0.40335,-0.430563
6,SPINK2,0,0,86.796,6.3078e-18,4.2691e-14,2.35088303,2.2906621,2.230564,2.170712,2.111229,2.052237,1.99386,1.936221,1.879442,1.823647,1.768959,1.7154993,1.663392,1.612761,1.563727,1.516415,1.470947,1.427445,1.386034,1.346798,1.309691,1.274641,1.2415715,1.21041,1.181082,1.153514,1.127632,1.103361,1.080628,1.059359,1.039479,1.020916,1.0035938,0.987443,0.972422,0.9585067,0.9456718,0.9338928,0.923145,0.9134037,0.9046442,0.89684185,0.889972,0.8840099,0.8789309,0.8747103,0.8713234,0.8687456,0.8669521,0.8659183,0.8656194,0.8660309,0.8671279,0.8688861,0.871285,0.874312,0.877951,0.882191,0.887017,0.892415,0.898373,0.904875,0.91191,0.919462,0.927519,0.93606637,0.9450911,0.9545793,0.9645174,0.9748917,0.9856887,0.996895,1.0084959,1.02047885,1.03282992,1.045535,1.058582,1.0719553,1.0856424,1.0996294,1.1139026,1.1284486,1.1432535,1.158304,1.173586,1.189086,1.2047909,1.2207,1.236759,1.252996,1.2693819,1.2859046,1.30255,1.319304,1.3361542,1.3530859,1.37008567,1.38714,1.4042352,1.421358,1.438494,1.438494,1.4205798,1.4026586,1.384723,1.366766,1.34878,1.3307582,1.312693,1.2945782,1.276406,1.2581683,1.239859,1.2214712,1.2029969,1.1844293,1.16576111,1.146985,1.1280943,1.1090814,1.0899392,1.0706605,1.05123819,1.031665,1.0119339,0.9920375,0.9719688,0.9517205,0.9312855,0.9106565,0.88982645,0.8687881,0.847534,0.8260578,0.8043515,0.7824082,0.760221,0.737782,0.715084,0.6921212,0.6688851,0.6453688,0.6215653,0.5974673,0.573068,0.5483592,0.523335,0.497987,0.472309,0.446295,0.4199587,0.3933321,0.366446,0.339332,0.31202,0.284543,0.2569316,0.2292166,0.2014296,0.1736017,0.145764,0.117948,0.090185,0.062507,0.034943,0.0075261,-0.019713,-0.046743,-0.073533,-0.1000509,-0.1262353,-0.151968,-0.177126,-0.201585,-0.225221,-0.247909,-0.269528,-0.289951,-0.309056,-0.326719,-0.342816,-0.357223,-0.369816,-0.380471,-0.3890986,-0.3957688,-0.4005965,-0.4036967,-0.4051847,-0.4051756,-0.4037846,-0.4011268,-0.397317,-0.392472,-0.3867044,-0.3801311,-0.372867,-0.3650269,-0.356726,-0.34808,-0.339204,-0.330212
7,LINC00865,0,0,105.41,6.9257e-22,4.6901e-18,5.30089658,5.196906,5.092573,4.987556,4.881512,4.774099,4.664975,4.553797,4.440224,4.323912,4.204521,4.081707,3.955128,3.824443,3.689308,3.549382,3.404322,3.253787,3.097433,2.935229,2.768221,2.597686,2.4249049,2.251156,2.077719,1.905872,1.736895,1.572066,1.412666,1.259972,1.115263,0.97982,0.8549212,0.741721,0.640232,0.549849,0.4699604,0.3999552,0.3392221,0.2871501,0.2431278,0.20654405,0.1767877,0.1532474,0.1353121,0.12237045,0.1138113,0.1090235,0.1073958,0.108317,0.1111758,0.1153611,0.1202617,0.1252732,0.13005,0.134576,0.138856,0.142896,0.146702,0.150279,0.153632,0.156767,0.159689,0.162404,0.164918,0.16723457,0.1693606,0.1713012,0.1730618,0.1746479,0.176065,0.177318,0.1784136,0.17935614,0.18015142,0.180805,0.181322,0.1817083,0.1819691,0.1821099,0.1821361,0.1820533,0.1818669,0.181582,0.181205,0.18074,0.1801941,0.17957,0.178878,0.178119,0.1772995,0.1764259,0.175503,0.174537,0.1735323,0.1724951,0.1714306,0.1703443,0.1692416,0.168128,0.167009,0.167009,0.1715824,0.1761462,0.1806907,0.185206,0.189684,0.1941127,0.198484,0.2027882,0.207015,0.2111557,0.2152,0.2191384,0.2229614,0.2266594,0.2302226,0.233642,0.2369065,0.240008,0.2429362,0.2456817,0.24823476,0.2505858,0.2527251,0.2546432,0.2563304,0.2577771,0.2589736,0.2599104,0.26057777,0.2609661,0.261066,0.2608674,0.2603611,0.2595372,0.258386,0.256899,0.255065,0.2528746,0.2503191,0.2473883,0.2440727,0.2403626,0.236248,0.2317207,0.22677,0.221385,0.215559,0.209282,0.2025804,0.1955043,0.1881051,0.180434,0.172542,0.164481,0.1563021,0.1480562,0.1397948,0.131569,0.12343,0.11543,0.107619,0.100049,0.092771,0.085836,0.079296,0.073202,0.067604,0.0625554,0.0580674,0.054083,0.050538,0.047368,0.044507,0.04189,0.039454,0.037133,0.034863,0.032579,0.030215,0.027708,0.024992,0.022003,0.0186875,0.0150493,0.0111072,0.00688,0.0023868,-0.0023535,-0.0073217,-0.012499,-0.017866,-0.023404,-0.0290948,-0.034918,-0.040855,-0.0468876,-0.052996,-0.059161,-0.065365,-0.071587
8,MAF,1,0,63.727,4.77e-13,3.2236e-09,5.74866704,5.533443,5.318492,5.104086,4.8905,4.678004,4.466874,4.25738,4.049797,3.844396,3.641452,3.4412366,3.244023,3.050084,2.859692,2.67312,2.490642,2.31253,2.139057,1.970497,1.807124,1.649215,1.4970456,1.350892,1.211029,1.077733,0.95128,0.831946,0.720006,0.615737,0.519414,0.431314,0.3517107,0.280832,0.218444,0.1640663,0.1172154,0.0774081,0.0441612,0.0169913,-0.0045848,-0.02105028,-0.0328885,-0.0405826,-0.044616,-0.04547184,-0.0436334,-0.039584,-0.0338068,-0.0267851,-0.0190023,-0.0109414,-0.0030858,0.0040869,0.01031,0.015587,0.019939,0.023385,0.025946,0.027644,0.028498,0.028529,0.027758,0.026206,0.023892,0.02083715,0.0170627,0.0125887,0.0074359,0.0016248,-0.004824,-0.01189,-0.0195525,-0.02779107,-0.03658506,-0.045914,-0.055757,-0.0660939,-0.076904,-0.0881666,-0.0998612,-0.1119672,-0.1244641,-0.137331,-0.150548,-0.164094,-0.1779489,-0.19209,-0.206502,-0.221158,-0.2360417,-0.2511306,-0.266405,-0.281843,-0.297426,-0.3131321,-0.32894104,-0.3448323,-0.3607852,-0.376779,-0.392794,-0.392794,-0.3812674,-0.3697503,-0.3582518,-0.346781,-0.335348,-0.3239622,-0.312632,-0.3013675,-0.290178,-0.2790721,-0.26806,-0.257151,-0.2463541,-0.2356788,-0.22513445,-0.21473,-0.2044761,-0.1943808,-0.1844538,-0.1747046,-0.1651425,-0.1557768,-0.1466169,-0.1376722,-0.1289519,-0.1204656,-0.1122224,-0.1042318,-0.09650312,-0.0890457,-0.081869,-0.0749821,-0.0683947,-0.0621159,-0.056155,-0.050522,-0.045225,-0.0402749,-0.0356799,-0.0314497,-0.0275937,-0.0241212,-0.021042,-0.0183643,-0.016098,-0.014254,-0.012839,-0.011863,-0.0113094,-0.0111459,-0.0113386,-0.011854,-0.012658,-0.013717,-0.014998299999999999,-0.0164673,-0.0180905,-0.0198344,-0.021665,-0.02355,-0.025454,-0.027344,-0.029186,-0.0309472,-0.032594,-0.034091,-0.035407,-0.036507,-0.0373856,-0.038087,-0.038663,-0.039163,-0.039637,-0.040136,-0.040711,-0.041411,-0.042287,-0.043389,-0.044768,-0.046474,-0.048558,-0.05107,-0.0540492,-0.0574833,-0.0613458,-0.06561,-0.070249,-0.075236,-0.0805444,-0.0861473,-0.092018,-0.098129,-0.1044552,-0.1109684,-0.117642,-0.1244499,-0.131365,-0.13836,-0.145409,-0.152484
